Data set,layers,position_range,velocity_range,omega,c1,c2,vmax,pop_size,loss1,loss2,average
soybean,0,10,1,0.5,0.1,5,1,10,60,45.3333333333333,81.7777777777778
soybean,0,10,1,0.5,0.5,0.9,15,10,60,45.3333333333333,81.7777777777778
soybean,0,10,1,0.5,0.9,0.5,7,10,60,45.3333333333333,81.7777777777778
soybean,0,10,1,0.8,0.9,0.5,7,10,60,45.3333333333333,81.7777777777778
soybean,0,10,1,0.8,0.9,0.9,1,100,60,45.3333333333333,56.0634920634921
soybean,0,10,1,0.8,0.1,0.1,15,10,60,46.6666666666667,82.2222222222222
soybean,0,10,1,0.8,0.1,0.5,1,10,60,46.6666666666667,82.2222222222222
soybean,0,10,1,0.8,0.1,0.5,7,10,60,46.6666666666667,82.2222222222222
soybean,0,10,1,0.8,0.1,0.5,15,10,60,46.6666666666667,82.2222222222222
soybean,0,10,1,0.8,0.1,5,1,100,60,46.6666666666667,55.5555555555556
soybean,0,10,1,0.8,0.9,5,1,10,60,46.6666666666667,58.8888888888889
soybean,0,10,1,0.8,5,5,1,100,60,46.6666666666667,48.8888888888889
soybean,0,10,1,0.8,0.1,5,15,100,60,50,70
soybean,0,10,1,0.2,0.9,0.5,1,10,60,50,83.3333333333333
soybean,0,10,1,0.8,0.9,5,15,100,60,50,58.8888888888889
soybean,0,10,1,0.2,0.1,0.5,15,10,60,52,84
soybean,0,10,1,0.5,0.1,0.9,15,10,60,52,84
soybean,0,10,1,0.8,0.5,0.1,7,10,60,52,84
soybean,0,10,1,0.8,0.1,0.1,1,10,60,53.3333333333333,84.4444444444444
soybean,0,10,1,0.8,0.1,5,7,10,60,53.3333333333333,77.7777777777778
soybean,0,10,1,0.5,0.5,0.5,7,10,60,53.3333333333333,84.4444444444444
soybean,0,10,1,0.5,0.5,0.5,15,100,60,53.3333333333333,61.7777777777778
soybean,0,10,1,0.8,0.5,0.9,1,1000,60,53.3333333333333,75.5555555555555
soybean,0,10,1,0.8,0.5,5,7,10,60,53.3333333333333,84.4444444444444
soybean,0,10,1,0.2,0.9,0.1,1,10,60,53.3333333333333,84.4444444444444
soybean,0,10,1,0.5,0.9,0.5,1,10,60,53.3333333333333,84.4444444444444
soybean,0,10,1,0.8,5,5,1,10,60,53.3333333333333,84.4444444444444
soybean,0,10,1,0.5,0.1,0.1,1,10,60,56.6666666666667,85.5555555555556
soybean,0,10,1,0.5,0.1,0.5,15,10,60,56.6666666666667,85.5555555555556
soybean,0,10,1,0.8,0.1,5,1,100,60,56.6666666666667,58.8888888888889
soybean,0,10,1,0.5,0.5,0.9,1,10,60,56.6666666666667,85.5555555555556
soybean,0,10,1,0.5,0.5,5,15,10,60,56.6666666666667,85.5555555555556
soybean,0,10,1,0.8,0.9,0.9,7,10,60,56.6666666666667,85.5555555555556
soybean,0,10,1,0.8,5,5,15,10,60,56.6666666666667,85.5555555555556
soybean,0,10,1,0.2,0.1,0.9,1,10,60,58.6666666666667,86.2222222222222
soybean,0,10,1,0.2,0.5,0.5,15,10,60,58.6666666666667,86.2222222222222
soybean,0,10,1,0.8,0.9,0.5,7,10,60,58.6666666666667,86.2222222222222
soybean,0,10,1,0.5,0.1,0.1,1,10,60,60,86.6666666666667
soybean,0,10,1,0.5,0.1,5,7,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.1,5,15,10,60,60,70
soybean,0,10,1,0.2,0.5,0.1,15,10,60,60,86.6666666666667
soybean,0,10,1,0.5,0.5,0.5,1,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.5,0.5,1,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.9,0.1,1,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.9,0.1,7,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.9,0.1,7,10,60,60,86.6666666666667
soybean,0,10,1,0.5,0.9,0.5,15,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.9,0.5,1,10,60,60,86.6666666666667
soybean,0,10,1,0.2,0.9,0.9,15,10,60,60,86.6666666666667
soybean,0,10,1,0.8,0.9,0.9,7,100,60,60,53.3333333333333
soybean,0,10,1,0.5,5,0.1,15,10,60,60,86.6666666666667
soybean,0,10,1,0.5,0.1,0.9,7,10,60,63.3333333333333,87.7777777777778
soybean,0,10,1,0.8,5,0.5,1,10,60,63.3333333333333,87.7777777777778
soybean,0,10,1,0.5,0.1,0.5,7,10,60,66.6666666666667,88.8888888888889
soybean,0,10,1,0.8,5,0.9,15,10,60,66.6666666666667,88.8888888888889
soybean,0,10,1,0.8,0.1,0.9,7,10,60,70,90
soybean,0,10,1,0.8,0.9,5,15,10,60,70,90
soybean,0,10,1,0.5,0.1,0.1,1,10,40,22.8571428571429,74.2857142857143
soybean,0,10,1,0.8,0.5,0.5,15,10,40,22.8571428571429,74.2857142857143
soybean,0,10,1,0.8,0.5,0.9,7,10,40,22.8571428571429,74.2857142857143
soybean,0,10,1,0.8,0.5,5,1,10,40,22.8571428571429,74.2857142857143
soybean,0,10,1,0.5,0.9,0.9,7,10,40,22.8571428571429,74.2857142857143
soybean,0,10,1,0.8,0.9,0.9,1,10,40,22.8571428571429,56.0634920634921
soybean,0,10,1,0.8,5,0.9,15,10,40,22.8571428571429,74.2857142857143
soybean,0,10,1,0.8,0.5,0.1,7,10,40,23.3333333333333,74.4444444444444
soybean,0,10,1,0.5,0.1,0.5,15,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.5,5,7,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.5,0.9,0.1,7,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.9,0.1,15,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.9,0.9,15,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.5,0.9,5,7,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.9,5,15,10,40,26.6666666666667,58.8888888888889
soybean,0,10,1,0.5,5,0.5,15,10,40,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,5,5,15,100,40,26.6666666666667,55.5555555555556
soybean,0,10,1,0.8,0.5,0.1,15,10,40,28,76
soybean,0,10,1,0.8,0.5,0.5,7,10,40,28,76
soybean,0,10,1,0.8,0.5,0.9,15,10,40,28,76
soybean,0,10,1,0.8,0.9,0.9,1,10,40,28,52.6666666666667
soybean,0,10,1,0.8,5,5,7,1000,40,28,36
soybean,0,10,1,0.5,0.1,0.9,15,10,40,29.3333333333333,76.4444444444444
soybean,0,10,1,0.8,0.9,5,7,10,40,29.3333333333333,63.1111111111111
soybean,0,10,1,0.8,5,0.5,7,10,40,29.3333333333333,76.4444444444444
soybean,0,10,1,0.8,0.1,0.9,15,10,40,30,76.6666666666667
soybean,0,10,1,0.8,0.9,0.1,7,10,40,30,76.6666666666667
soybean,0,10,1,0.8,0.9,0.9,15,10,40,30,76.6666666666667
soybean,0,10,1,0.8,0.9,0.9,1,100,40,30,52.6666666666667
soybean,0,10,1,0.8,0.9,5,1,100,40,30,58.8888888888889
soybean,0,10,1,0.8,5,5,15,10,40,30,76.6666666666667
soybean,0,10,1,0.5,0.5,0.5,15,10,40,32,61.7777777777778
soybean,0,10,1,0.8,0.5,0.5,7,10,40,32,50.6666666666667
soybean,0,10,1,0.8,0.5,0.9,7,10,40,32,77.3333333333333
soybean,0,10,1,0.8,0.9,0.5,15,10,40,32,77.3333333333333
soybean,0,10,1,0.8,5,0.1,7,10,40,33.3333333333333,77.7777777777778
soybean,0,10,1,0.8,5,0.5,15,10,40,33.3333333333333,77.7777777777778
soybean,0,10,1,0.5,5,0.9,7,10,40,33.3333333333333,77.7777777777778
soybean,0,10,1,0.8,0.5,5,15,10,40,34.6666666666667,78.2222222222222
soybean,0,10,1,0.8,5,0.1,15,10,40,34.6666666666667,78.2222222222222
soybean,0,10,1,0.5,0.5,0.1,7,10,40,36,78.6666666666667
soybean,0,10,1,0.2,0.5,0.9,15,10,40,36,78.6666666666667
soybean,0,10,1,0.5,0.9,0.5,7,10,40,36,78.6666666666667
soybean,0,10,1,0.8,5,0.9,15,10,40,36,78.6666666666667
soybean,0,10,1,0.8,5,0.9,7,100,40,36,48
soybean,0,10,1,0.8,0.1,0.9,15,10,40,36.6666666666667,78.8888888888889
soybean,0,10,1,0.5,0.5,0.1,1,10,40,36.6666666666667,78.8888888888889
soybean,0,10,1,0.5,0.1,0.5,1,10,40,40,80
soybean,0,10,1,0.5,0.5,0.1,1,10,40,40,80
soybean,0,10,1,0.5,0.9,5,1,10,40,40,80
soybean,0,10,1,0.5,0.9,5,7,10,40,40,80
soybean,0,10,1,0.5,5,0.1,1,10,40,40,80
soybean,0,10,1,0.5,5,0.5,7,10,40,40,80
soybean,0,10,1,0.2,5,0.9,15,10,40,40,80
soybean,0,10,1,0.8,5,5,15,10,40,40,55.5555555555556
soybean,0,10,1,0.5,5,0.5,1,10,40,46.6666666666667,82.2222222222222
soybean,0,10,1,0.5,0.1,0.5,15,10,40,48,82.6666666666667
soybean,0,10,1,0.5,0.5,0.9,7,10,40,48,82.6666666666667
soybean,0,10,1,0.5,0.1,0.1,1,10,40,53.3333333333333,84.4444444444444
soybean,0,10,1,0.8,5,5,7,100,40,56.6666666666667,85.5555555555556
soybean,0,10,1,0.8,0.9,5,7,10,20,6.66666666666667,60
soybean,0,10,1,0.8,5,5,7,10,20,6.66666666666667,36
soybean,0,10,1,0.5,0.1,0.1,15,10,20,8,69.3333333333333
soybean,0,10,1,0.5,0.1,5,15,10,20,8,69.3333333333333
soybean,0,10,1,0.5,5,0.9,15,10,20,8,69.3333333333333
soybean,0,10,1,0.8,5,0.9,7,10,20,8,48
soybean,0,10,1,0.8,0.9,0.5,15,10,20,10,70
soybean,0,10,1,0.8,5,0.5,7,10,20,10,70
soybean,0,10,1,0.8,5,0.5,15,10,20,10,70
soybean,0,10,1,0.8,0.5,5,1,10,20,13.3333333333333,64.4444444444444
soybean,0,10,1,0.2,0.1,0.1,1,10,20,16,72
soybean,0,10,1,0.5,0.9,0.1,1,10,20,16,72
soybean,0,10,1,0.8,0.1,5,1,10,20,20,58.8888888888889
soybean,0,10,1,0.8,0.1,5,1,10,20,20,55.5555555555556
soybean,0,10,1,0.8,0.5,0.5,7,100,20,20,50.6666666666667
soybean,0,10,1,0.8,0.5,0.9,7,10,20,20,73.3333333333333
soybean,0,10,1,0.2,0.9,0.9,1,10,20,20,73.3333333333333
soybean,0,10,1,0.2,5,0.1,1,10,20,20,73.3333333333333
soybean,0,10,1,0.5,5,0.5,7,10,20,20,73.3333333333333
soybean,0,10,1,0.8,5,0.5,1,10,20,20,73.3333333333333
soybean,0,10,1,0.8,5,0.9,7,100,20,24,74.6666666666667
soybean,0,10,1,0.5,0.1,0.5,1,10,20,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.1,5,15,10,20,26.6666666666667,75.5555555555556
soybean,0,10,1,0.5,0.5,0.9,15,10,20,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.9,0.5,7,10,20,26.6666666666667,75.5555555555556
soybean,0,10,1,0.8,0.1,0.9,15,10,20,30,76.6666666666667
soybean,0,10,1,0.8,0.1,0.5,7,10,0,0,66.6666666666667
soybean,0,10,1,0.8,0.1,0.5,15,10,0,0,57.3333333333333
soybean,0,10,1,0.8,0.1,5,1,10,0,0,66.6666666666667
soybean,0,10,1,0.5,0.5,0.5,1,10,0,0,66.6666666666667
soybean,0,10,1,0.2,0.9,0.5,15,10,0,0,66.6666666666667
soybean,0,10,1,0.5,0.9,0.9,15,10,0,0,66.6666666666667
soybean,0,10,1,0.8,0.9,0.9,7,10,0,0,53.3333333333333
soybean,0,10,1,0.5,5,0.9,15,10,0,0,66.6666666666667
soybean,0,10,1,0.5,5,5,15,10,0,0,66.6666666666667
soybean,0,10,1,0.5,5,5,15,10,0,0,60
soybean,0,10,1,0.8,5,5,1,10,0,0,48.8888888888889
soybean,1,10,1,0.5,0.1,0.1,7,10,100,100,100
soybean,1,10,1,0.5,0.1,0.1,7,100,100,100,100
soybean,1,10,1,0.5,0.1,0.1,7,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.1,15,10,100,100,100
soybean,1,10,1,0.5,0.1,0.1,15,100,100,100,100
soybean,1,10,1,0.5,0.1,0.1,15,1000,100,100,100
soybean,1,10,1,0.8,0.1,0.1,1,10,100,100,100
soybean,1,10,1,0.8,0.1,0.1,1,100,100,100,100
soybean,1,10,1,0.8,0.1,0.1,1,1000,100,100,100
soybean,1,10,1,0.8,0.1,0.1,7,10,100,100,100
soybean,1,10,1,0.8,0.1,0.1,7,100,100,100,100
soybean,1,10,1,0.8,0.1,0.1,7,1000,100,100,100
soybean,1,10,1,0.8,0.1,0.1,15,10,100,100,100
soybean,1,10,1,0.8,0.1,0.1,15,100,100,100,100
soybean,1,10,1,0.8,0.1,0.1,15,1000,100,100,100
soybean,1,10,1,0.8,0.1,0.1,1,100,100,100,93.3333333333333
soybean,1,10,1,0.8,0.1,0.1,1,1000,100,100,93.3333333333333
soybean,1,10,1,0.5,0.1,0.1,15,100,100,100,92.8888888888889
soybean,1,10,1,0.5,0.1,0.1,15,1000,100,100,92.8888888888889
soybean,1,10,1,0.5,0.1,0.1,7,100,100,100,89.3333333333333
soybean,1,10,1,0.5,0.1,0.1,7,1000,100,100,89.3333333333333
soybean,1,10,1,0.8,0.1,0.1,1,100,100,100,84.4444444444444
soybean,1,10,1,0.8,0.1,0.1,1,1000,100,100,84.4444444444444
soybean,1,10,1,0.5,0.1,0.1,15,100,100,100,84
soybean,1,10,1,0.5,0.1,0.1,15,1000,100,100,84
soybean,1,10,1,0.5,0.1,0.1,1,100,100,100,82.2222222222222
soybean,1,10,1,0.5,0.1,0.1,1,1000,100,100,82.2222222222222
soybean,1,10,1,0.8,0.1,0.1,15,100,100,100,82.2222222222222
soybean,1,10,1,0.8,0.1,0.1,15,1000,100,100,82.2222222222222
soybean,1,10,1,0.8,0.1,0.1,7,100,100,100,81.7777777777778
soybean,1,10,1,0.8,0.1,0.1,7,1000,100,100,81.7777777777778
soybean,1,10,1,0.5,0.1,0.1,7,100,100,100,74.4444444444444
soybean,1,10,1,0.5,0.1,0.1,7,1000,100,100,74.4444444444444
soybean,1,10,1,0.8,0.1,0.1,15,100,100,100,74.2857142857143
soybean,1,10,1,0.8,0.1,0.1,15,1000,100,100,74.2857142857143
soybean,1,10,1,0.5,0.1,0.1,1,100,100,100,73.3333333333333
soybean,1,10,1,0.5,0.1,0.1,1,1000,100,100,73.3333333333333
soybean,1,10,1,0.8,0.1,0.1,7,1000,100,100,61.6190476190476
soybean,1,10,1,0.5,0.1,0.1,1,1000,100,100,61.1111111111111
soybean,1,10,1,0.5,0.1,0.5,1,10,100,100,100
soybean,1,10,1,0.5,0.1,0.5,1,100,100,100,100
soybean,1,10,1,0.5,0.1,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.5,7,10,100,100,100
soybean,1,10,1,0.5,0.1,0.5,7,10,100,100,100
soybean,1,10,1,0.5,0.1,0.5,7,100,100,100,100
soybean,1,10,1,0.5,0.1,0.5,7,100,100,100,100
soybean,1,10,1,0.5,0.1,0.5,7,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.5,7,1000,100,100,100
soybean,1,10,1,0.8,0.1,0.5,15,10,100,100,100
soybean,1,10,1,0.8,0.1,0.5,15,100,100,100,100
soybean,1,10,1,0.8,0.1,0.5,15,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.5,15,100,100,100,92.8888888888889
soybean,1,10,1,0.5,0.1,0.5,15,1000,100,100,92.8888888888889
soybean,1,10,1,0.8,0.1,0.5,15,10,100,100,91.1111111111111
soybean,1,10,1,0.8,0.1,0.5,15,1000,100,100,91.1111111111111
soybean,1,10,1,0.5,0.1,0.5,1,100,100,100,90.6666666666667
soybean,1,10,1,0.5,0.1,0.5,1,1000,100,100,90.6666666666667
soybean,1,10,1,0.8,0.1,0.5,7,100,100,100,82.6666666666667
soybean,1,10,1,0.8,0.1,0.5,7,1000,100,100,82.6666666666667
soybean,1,10,1,0.5,0.1,0.5,7,100,100,100,80
soybean,1,10,1,0.5,0.1,0.5,7,1000,100,100,80
soybean,1,10,1,0.8,0.1,0.5,1,100,100,100,80
soybean,1,10,1,0.8,0.1,0.5,1,1000,100,100,80
soybean,1,10,1,0.5,0.1,0.5,15,1000,100,100,75.5555555555555
soybean,1,10,1,0.5,0.1,0.5,15,100,100,100,66.6666666666667
soybean,1,10,1,0.5,0.1,0.5,15,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,0.1,0.5,7,100,100,100,66.6666666666667
soybean,1,10,1,0.8,0.1,0.5,7,1000,100,100,66.6666666666667
soybean,1,10,1,0.5,0.1,0.5,1,100,100,100,66.2222222222222
soybean,1,10,1,0.8,0.1,0.5,1,1000,100,100,56.0634920634921
soybean,1,10,1,0.8,0.1,0.5,15,1000,100,100,50
soybean,1,10,1,0.8,0.1,0.5,7,1000,100,100,39.3333333333333
soybean,1,10,1,0.5,0.1,0.9,1,10,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,10,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,10,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,100,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,100,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,100,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,0.1,0.9,15,100,100,100,91.1111111111111
soybean,1,10,1,0.5,0.1,0.9,15,1000,100,100,91.1111111111111
soybean,1,10,1,0.8,0.1,0.9,15,100,100,100,86.031746031746
soybean,1,10,1,0.5,0.1,0.9,7,100,100,100,84.4444444444444
soybean,1,10,1,0.5,0.1,0.9,7,1000,100,100,84.4444444444444
soybean,1,10,1,0.5,0.1,0.9,15,100,100,100,82.2222222222222
soybean,1,10,1,0.5,0.1,0.9,15,1000,100,100,82.2222222222222
soybean,1,10,1,0.5,0.1,0.9,15,100,100,100,81.6666666666667
soybean,1,10,1,0.5,0.1,0.9,15,1000,100,100,81.6666666666667
soybean,1,10,1,0.8,0.1,0.9,7,100,100,100,78.0952380952381
soybean,1,10,1,0.8,0.1,0.9,7,1000,100,100,78.0952380952381
soybean,1,10,1,0.5,0.1,0.9,7,100,100,100,75.5555555555556
soybean,1,10,1,0.5,0.1,0.9,7,1000,100,100,75.5555555555556
soybean,1,10,1,0.5,0.1,0.9,7,100,100,100,66.6666666666667
soybean,1,10,1,0.5,0.1,0.9,7,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,0.1,0.9,15,1000,100,100,44
soybean,1,10,1,0.5,0.1,5,1,10,100,100,100
soybean,1,10,1,0.5,0.1,5,1,100,100,100,100
soybean,1,10,1,0.5,0.1,5,1,1000,100,100,100
soybean,1,10,1,0.8,0.1,5,7,10,100,100,93.3333333333333
soybean,1,10,1,0.8,0.1,5,7,1000,100,100,93.3333333333333
soybean,1,10,1,0.5,0.1,5,7,100,100,100,92.6984126984127
soybean,1,10,1,0.5,0.1,5,7,1000,100,100,92.6984126984127
soybean,1,10,1,0.5,0.1,5,1,100,100,100,90.6666666666667
soybean,1,10,1,0.5,0.1,5,1,1000,100,100,90.6666666666667
soybean,1,10,1,0.5,0.1,5,1,100,100,100,82.2222222222222
soybean,1,10,1,0.5,0.1,5,1,1000,100,100,82.2222222222222
soybean,1,10,1,0.5,0.1,5,15,1000,100,100,74.6666666666667
soybean,1,10,1,0.5,0.1,5,7,100,100,100,74.2857142857143
soybean,1,10,1,0.5,0.1,5,7,1000,100,100,74.2857142857143
soybean,1,10,1,0.8,0.1,5,15,1000,100,100,71.1111111111111
soybean,1,10,1,0.5,0.1,5,15,100,100,100,66.6666666666667
soybean,1,10,1,0.5,0.1,5,15,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,0.1,5,15,100,100,100,57.3333333333333
soybean,1,10,1,0.8,0.1,5,1,1000,100,100,50.6666666666667
soybean,1,10,1,0.5,0.5,0.1,1,10,100,100,100
soybean,1,10,1,0.5,0.5,0.1,1,100,100,100,100
soybean,1,10,1,0.5,0.5,0.1,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.1,7,10,100,100,100
soybean,1,10,1,0.5,0.5,0.1,7,100,100,100,100
soybean,1,10,1,0.5,0.5,0.1,7,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.1,15,10,100,100,100
soybean,1,10,1,0.5,0.5,0.1,15,100,100,100,100
soybean,1,10,1,0.5,0.5,0.1,15,1000,100,100,100
soybean,1,10,1,0.8,0.5,0.1,1,10,100,100,100
soybean,1,10,1,0.8,0.5,0.1,1,10,100,100,100
soybean,1,10,1,0.8,0.5,0.1,1,100,100,100,100
soybean,1,10,1,0.8,0.5,0.1,1,100,100,100,100
soybean,1,10,1,0.8,0.5,0.1,1,1000,100,100,100
soybean,1,10,1,0.8,0.5,0.1,1,1000,100,100,100
soybean,1,10,1,0.8,0.5,0.1,7,10,100,100,100
soybean,1,10,1,0.8,0.5,0.1,7,100,100,100,100
soybean,1,10,1,0.8,0.5,0.1,7,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.1,1,100,100,100,93.3333333333333
soybean,1,10,1,0.5,0.5,0.1,1,1000,100,100,93.3333333333333
soybean,1,10,1,0.8,0.5,0.1,15,100,100,100,93.3333333333333
soybean,1,10,1,0.8,0.5,0.1,15,1000,100,100,93.3333333333333
soybean,1,10,1,0.5,0.5,0.1,15,100,100,100,92.8888888888889
soybean,1,10,1,0.5,0.5,0.1,15,1000,100,100,92.8888888888889
soybean,1,10,1,0.8,0.5,0.1,1,100,100,100,85.5555555555556
soybean,1,10,1,0.8,0.5,0.1,1,1000,100,100,85.5555555555556
soybean,1,10,1,0.5,0.5,0.1,1,100,100,100,84.4444444444444
soybean,1,10,1,0.5,0.5,0.1,1,1000,100,100,84.4444444444444
soybean,1,10,1,0.5,0.5,0.1,15,100,100,100,81.7777777777778
soybean,1,10,1,0.5,0.5,0.1,15,1000,100,100,81.7777777777778
soybean,1,10,1,0.8,0.5,0.1,15,1000,100,100,76.2222222222222
soybean,1,10,1,0.5,0.5,0.1,7,100,100,100,75.5555555555556
soybean,1,10,1,0.5,0.5,0.1,7,1000,100,100,75.5555555555556
soybean,1,10,1,0.8,0.5,0.1,7,100,100,100,74.2857142857143
soybean,1,10,1,0.8,0.5,0.1,7,1000,100,100,74.2857142857143
soybean,1,10,1,0.8,0.5,0.1,7,100,100,100,73.3333333333333
soybean,1,10,1,0.8,0.5,0.1,7,1000,100,100,73.3333333333333
soybean,1,10,1,0.5,0.5,0.1,7,1000,100,100,68.8888888888889
soybean,1,10,1,0.8,0.5,0.1,15,1000,100,100,54.2857142857143
soybean,1,10,1,0.5,0.5,0.5,1,10,100,100,100
soybean,1,10,1,0.5,0.5,0.5,1,10,100,100,100
soybean,1,10,1,0.5,0.5,0.5,1,100,100,100,100
soybean,1,10,1,0.5,0.5,0.5,1,100,100,100,100
soybean,1,10,1,0.5,0.5,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.5,15,10,100,100,100
soybean,1,10,1,0.5,0.5,0.5,15,100,100,100,100
soybean,1,10,1,0.5,0.5,0.5,15,1000,100,100,100
soybean,1,10,1,0.8,0.5,0.5,1,10,100,100,100
soybean,1,10,1,0.8,0.5,0.5,1,100,100,100,100
soybean,1,10,1,0.8,0.5,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.5,1,100,100,100,90.6666666666667
soybean,1,10,1,0.5,0.5,0.5,1,1000,100,100,90.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,100,100,100,90.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,1000,100,100,90.6666666666667
soybean,1,10,1,0.8,0.5,0.5,7,100,100,100,82.2222222222222
soybean,1,10,1,0.8,0.5,0.5,7,1000,100,100,82.2222222222222
soybean,1,10,1,0.5,0.5,0.5,7,100,100,100,80
soybean,1,10,1,0.5,0.5,0.5,7,1000,100,100,80
soybean,1,10,1,0.5,0.5,0.5,15,100,100,100,77.3333333333333
soybean,1,10,1,0.5,0.5,0.5,15,1000,100,100,77.3333333333333
soybean,1,10,1,0.8,0.5,0.5,7,100,100,100,76.6666666666667
soybean,1,10,1,0.8,0.5,0.5,7,1000,100,100,76.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,100,100,100,76.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,1000,100,100,76.6666666666667
soybean,1,10,1,0.5,0.5,0.5,7,100,100,100,75.5555555555556
soybean,1,10,1,0.5,0.5,0.5,7,1000,100,100,75.5555555555556
soybean,1,10,1,0.8,0.5,0.5,1,100,100,100,74.2857142857143
soybean,1,10,1,0.8,0.5,0.5,1,1000,100,100,74.2857142857143
soybean,1,10,1,0.5,0.5,0.5,7,100,100,100,66.6666666666667
soybean,1,10,1,0.5,0.5,0.5,7,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,1000,100,100,64
soybean,1,10,1,0.8,0.5,0.5,7,1000,100,100,57.7777777777778
soybean,1,10,1,0.8,0.5,0.5,1,1000,100,100,54.4444444444444
soybean,1,10,1,0.5,0.5,0.5,15,1000,100,100,36
soybean,1,10,1,0.5,0.5,0.9,1,10,100,100,100
soybean,1,10,1,0.5,0.5,0.9,1,10,100,100,100
soybean,1,10,1,0.5,0.5,0.9,1,100,100,100,100
soybean,1,10,1,0.5,0.5,0.9,1,100,100,100,100
soybean,1,10,1,0.5,0.5,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,0.9,7,10,100,100,100
soybean,1,10,1,0.5,0.5,0.9,7,100,100,100,100
soybean,1,10,1,0.5,0.5,0.9,7,1000,100,100,100
soybean,1,10,1,0.8,0.5,0.9,15,10,100,100,100
soybean,1,10,1,0.8,0.5,0.9,15,100,100,100,100
soybean,1,10,1,0.8,0.5,0.9,15,1000,100,100,100
soybean,1,10,1,0.8,0.5,0.9,1,100,100,100,93.3333333333333
soybean,1,10,1,0.8,0.5,0.9,1,1000,100,100,93.3333333333333
soybean,1,10,1,0.5,0.5,0.9,15,100,100,100,86.2222222222222
soybean,1,10,1,0.5,0.5,0.9,15,1000,100,100,86.2222222222222
soybean,1,10,1,0.5,0.5,0.9,7,100,100,100,81.7777777777778
soybean,1,10,1,0.5,0.5,0.9,7,1000,100,100,81.7777777777778
soybean,1,10,1,0.8,0.5,0.9,1,1000,100,100,75.1111111111111
soybean,1,10,1,0.5,0.5,0.9,1,100,100,100,69.5555555555556
soybean,1,10,1,0.5,0.5,0.9,7,100,100,100,68.8888888888889
soybean,1,10,1,0.5,0.5,0.9,7,1000,100,100,68.8888888888889
soybean,1,10,1,0.5,0.5,0.9,15,100,100,100,66.6666666666667
soybean,1,10,1,0.5,0.5,0.9,15,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,0.5,0.9,7,100,100,100,66.6666666666667
soybean,1,10,1,0.8,0.5,0.9,7,1000,100,100,66.6666666666667
soybean,1,10,1,0.5,0.5,0.9,15,100,100,100,65.1111111111111
soybean,1,10,1,0.8,0.5,0.9,1,1000,100,100,45.5555555555556
soybean,1,10,1,0.5,0.5,5,1,10,100,100,100
soybean,1,10,1,0.5,0.5,5,1,10,100,100,100
soybean,1,10,1,0.5,0.5,5,1,100,100,100,100
soybean,1,10,1,0.5,0.5,5,1,100,100,100,100
soybean,1,10,1,0.5,0.5,5,1,1000,100,100,100
