Data set,layers,position_range,velocity_range,omega,c1,c2,c1>c2,c1=c2,c1<c2,vmax,pop_size,loss1,loss2,average,,,
glass,1,10,1,0.5,5,5,,,,7,1000,27.2727272727273,24.7933884297521,21.2506887052342,,,
glass,1,10,1,0.5,0.1,0.9,,,,15,100,36.3636363636364,25.974025974026,21.1544011544012,,,
glass,1,10,1,0.5,0.9,0.9,,,,7,10,13.6363636363636,6.81818181818182,21.0227272727273,,,
glass,1,10,1,0.8,0.5,0.5,,,,7,10,22.7272727272727,8.74125874125874,20.737444373808,,,
glass,1,10,1,0.2,0.9,5,,,,7,100,63.6363636363636,53.030303030303,20.479797979798,,,
glass,1,10,1,0.8,0.9,0.9,,,,7,1000,54.5454545454545,43.2900432900433,20.242686606323,,,
glass,1,10,1,0.8,5,0.5,,,,7,10,27.2727272727273,16.3911845730028,20.2112029384757,,,
glass,1,10,1,0.8,0.5,0.5,,,,1,100,40.9090909090909,31.589821661592,19.9593505180333,,,
glass,1,10,1,0.8,0.1,0.5,,,,1,100,36.3636363636364,30.3030303030303,19.6786042240588,,,
glass,1,10,1,0.8,0.9,0.5,,,,7,100,31.8181818181818,28.9739500265816,19.3260930103035,,,
glass,1,10,1,0.8,0.1,0.5,,,,7,10,4.54545454545455,0.413223140495868,19.2605480643758,,,
glass,1,10,1,0.8,0.1,0.9,,,,1,1000,13.6363636363636,12.6262626262626,19.1842611579453,,,
glass,1,10,1,0.8,0.5,0.9,,,,7,100,45.4545454545455,34.965034965035,18.5664335664336,,,
glass,1,10,1,0.8,0.9,0.5,,,,15,10,4.54545454545455,0.478468899521531,18.4484587285945,,,
glass,1,10,1,0.8,0.1,5,,,,1,10,36.3636363636364,32.3426573426573,18.0623771653183,,,
glass,1,10,1,0.8,5,0.1,,,,7,100,45.4545454545455,49.6732026143791,17.8878051000813,,,
glass,1,10,1,0.8,0.9,0.5,,,,1,10,45.4545454545455,28.4090909090909,17.6222010312919,,,
glass,1,10,1,0.8,5,5,,,,15,1000,31.8181818181818,25.7034632034632,17.3271535228057,,,
glass,1,10,1,0.2,0.1,0.5,,,,15,10,27.2727272727273,25.2525252525252,17.1977477859831,,,
glass,1,10,1,0.8,0.5,0.9,,,,15,1000,0,0,17.0035084740967,,,
glass,1,10,1,0.2,5,5,,,,7,10,27.2727272727273,16.8744299179082,16.8101932168428,,,
glass,1,10,1,0.5,5,0.9,,,,15,10,22.7272727272727,9.09090909090909,16.7929292929293,,,
glass,1,10,1,0.5,5,5,,,,1,100,40.9090909090909,28.2131661442006,16.622402182747,,,
glass,1,10,1,0.2,0.5,0.1,,,,7,10,13.6363636363636,13.6363636363636,16.3457300275482,,,
glass,1,10,1,0.5,0.5,5,,,,7,10,45.4545454545455,36.7309458218549,16.2616059585757,,,
glass,1,10,1,0.8,0.5,5,,,,7,100,4.54545454545455,6.49350649350649,16.1024931858265,,,
glass,1,10,1,0.8,0.5,0.1,,,,7,100,22.7272727272727,9.46969696969697,15.9974747474748,,,
glass,1,10,1,0.8,0.5,0.9,,,,1,100,22.7272727272727,21.6450216450216,15.7936507936508,,,
glass,1,10,1,0.8,0.5,5,,,,7,10,9.09090909090909,9.09090909090909,15.7851239669422,,,
glass,1,10,1,0.8,0.5,5,,,,1,100,36.3636363636364,24.2424242424242,15.7639944596466,,,
glass,1,10,1,0.8,0.9,0.5,,,,1,100,45.4545454545455,33.0578512396694,15.6653432722951,,,
glass,1,10,1,0.5,5,0.9,,,,7,10,18.1818181818182,10.1010101010101,15.5251061338018,,,
glass,1,10,1,0.8,5,5,,,,1,100,18.1818181818182,18.1818181818182,15.4882154882155,,,
glass,1,10,1,0.5,0.5,5,,,,15,100,4.54545454545455,4.54545454545455,15.4501470009491,,,
glass,1,10,1,0.8,0.9,5,,,,15,100,31.8181818181818,24.2424242424242,15.2751289114925,,,
glass,1,10,1,0.8,0.9,5,,,,1,1000,18.1818181818182,16.6919191919192,15.1822335913245,,,
glass,1,10,1,0.5,5,0.5,,,,7,10,50,39.9449035812672,15.0816465045714,,,
glass,1,10,1,0.8,0.5,5,,,,15,100,9.09090909090909,8.67768595041322,14.6289974847287,,,
glass,1,10,1,0.8,5,0.5,,,,15,100,18.1818181818182,12.1212121212121,14.1547831253713,,,
glass,1,10,1,0.8,0.1,0.5,,,,15,10,27.2727272727273,30.3030303030303,14.134855043946,,,
glass,1,10,1,0.8,0.1,5,,,,15,10,0,0,14.0894660894661,,,
glass,1,10,1,0.8,0.9,5,,,,7,10,0,0,14.0495867768595,,,
glass,1,10,1,0.5,0.1,5,,,,7,10,0,0,13.5010822510822,,,
glass,1,10,1,0.5,0.9,0.5,,,,7,10,9.09090909090909,5.77200577200577,13.4942498578862,,,
glass,1,10,1,0.8,0.5,0.5,,,,15,100,27.2727272727273,31.25,13.3497407227354,,,
glass,1,10,1,0.5,0.9,5,,,,15,1000,36.3636363636364,28.490648107873,13.3360260154519,,,
glass,1,10,1,0.5,5,0.5,,,,15,10,0,0,13.308634938729,,,
glass,1,10,1,0.8,0.9,0.9,,,,1,10,31.8181818181818,22.7272727272727,13.1932966023875,,,
glass,1,10,1,0.5,5,5,,,,7,10,4.54545454545455,0.478468899521531,13.1469398933514,,,
glass,1,10,1,0.8,5,5,,,,7,100,22.7272727272727,24.1841491841492,13.1156692386639,,,
glass,1,10,1,0.8,0.1,5,,,,1,100,27.2727272727273,17.0057215511761,12.6797887563438,,,
glass,1,10,1,0.8,0.1,0.9,,,,7,10,4.54545454545455,0.53475935828877,12.5159154570919,,,
glass,1,10,1,0.8,0.5,5,,,,15,10,4.54545454545455,0.395256916996047,12.4765440970975,,,
glass,1,10,1,0.8,0.1,5,,,,1,1000,27.2727272727273,28.7081339712919,12.3832308042835,,,
glass,1,10,1,0.8,5,5,,,,7,1000,27.2727272727273,20.2020202020202,12.2992747992748,,,
glass,1,10,1,0.5,0.5,0.5,,,,7,10,31.8181818181818,25.6198347107438,12.2235197828083,,,
glass,1,10,1,0.8,5,0.5,,,,7,1000,9.09090909090909,13.986013986014,12.2040922040922,,,
glass,1,10,1,0.8,0.9,0.9,,,,15,1000,40.9090909090909,32.7272727272727,11.7718855218855,,,
glass,1,10,1,0.8,0.9,0.9,,,,1,100,4.54545454545455,0.649350649350649,11.6361416361416,,,
glass,1,10,1,0.8,0.1,0.9,,,,7,1000,31.8181818181818,19.9824330259113,11.5810661920502,,,
glass,1,10,1,0.8,5,0.9,,,,7,100,22.7272727272727,16.3770053475936,11.5460628695923,,,
glass,1,10,1,0.8,5,0.9,,,,7,1000,31.8181818181818,20.8333333333333,11.2091696182605,,,
glass,1,10,1,0.8,0.5,0.5,,,,15,10,31.8181818181818,29.6052631578947,11.1142122984228,,,
glass,1,10,1,0.8,5,0.9,,,,15,100,22.7272727272727,19.3034238488784,11.0350255804801,,,
glass,1,10,1,0.5,0.5,0.9,,,,15,10,18.1818181818182,10.6951871657754,11.0165118679051,,,
glass,1,10,1,0.5,5,5,,,,15,1000,4.54545454545455,0.395256916996047,10.7378129117259,,,
glass,1,10,1,0.8,5,5,,,,7,10,9.09090909090909,8.96376350921805,10.6522840972602,,,
glass,1,10,1,0.8,5,5,,,,1,1000,27.2727272727273,20.979020979021,10.4860400907832,,,
glass,1,10,1,0.8,5,0.9,,,,15,10,4.54545454545455,1.13636363636364,10.4380268853953,,,
glass,1,10,1,0.8,5,0.5,,,,15,10,22.7272727272727,8.41750841750842,10.3902517235851,,,
glass,1,10,1,0.8,0.1,0.9,,,,7,100,45.4545454545455,28.4090909090909,10.3590250329381,,,
glass,1,10,1,0.8,0.9,0.5,,,,7,10,22.7272727272727,15.5371900826446,10.2836809654991,,,
glass,1,10,1,0.5,0.5,5,,,,7,1000,0,0,9.34720582447856,,,
glass,1,10,1,0.8,0.1,0.5,,,,7,100,18.1818181818182,14.4385026737968,9.20500151150306,,,
glass,1,10,1,0.5,0.5,5,,,,7,100,22.7272727272727,9.09090909090909,9.01239283592223,,,
glass,1,10,1,0.8,0.1,0.9,,,,1,10,36.3636363636364,22.4598930481283,8.98800842651109,,,
glass,1,10,1,0.8,0.9,0.9,,,,15,10,4.54545454545455,0.395256916996047,8.6851433590564,,,
glass,1,10,1,0.5,0.9,5,,,,15,10,18.1818181818182,19.98556998557,8.57645721282085,,,
glass,1,10,1,0.8,0.9,5,,,,15,1000,9.09090909090909,12.1212121212121,8.37662337662337,,,
glass,1,10,1,0.8,5,0.9,,,,1,10,4.54545454545455,5.05050505050505,7.95313298099677,,,
glass,1,10,1,0.8,0.1,5,,,,7,10,22.7272727272727,8.74125874125874,7.76092594274412,,,
glass,1,10,1,0.5,0.9,5,,,,7,10,22.7272727272727,21.969696969697,7.62932353841446,,,
glass,1,10,1,0.5,0.1,5,,,,15,1000,27.2727272727273,21.9298245614035,7.59320897764833,,,
glass,1,10,1,0.8,0.1,0.9,,,,15,1000,22.7272727272727,22.2107438016529,7.53533357288298,,,
glass,1,10,1,0.8,0.9,0.9,,,,7,100,9.09090909090909,6.99300699300699,7.473604826546,,,
glass,1,10,1,0.8,0.5,0.5,,,,7,100,4.54545454545455,0.432900432900433,6.75324675324676,,,
glass,1,10,1,0.8,0.5,5,,,,15,1000,4.54545454545455,2.27272727272727,5.99960645415192,,,
glass,1,10,1,0.8,0.1,5,,,,15,100,13.6363636363636,6.34920634920635,5.65175565175565,,,
glass,1,10,1,0.8,0.5,0.9,,,,7,10,13.6363636363636,8.02139037433155,5.50207961972668,,,
glass,1,10,1,0.2,0.1,5,,,,15,100,22.7272727272727,8.41750841750842,5.22286355619689,,,
glass,1,10,1,0.8,0.9,0.5,,,,15,100,4.54545454545455,0.395256916996047,4.90447957839262,,,
glass,1,10,1,0.8,0.5,0.5,,,,1,10,18.1818181818182,6.99300699300699,4.8214942951785,,,
glass,1,10,1,0.8,0.9,0.9,,,,7,10,22.7272727272727,8.41750841750842,4.53470376277394,,,
glass,1,10,1,0.8,0.1,0.5,,,,7,1000,22.7272727272727,8.41750841750842,3.99160689015762,,,
glass,1,10,1,0.8,0.1,0.9,,,,15,100,18.1818181818182,7.27272727272727,3.71980676328502,,,
glass,1,10,1,0.5,0.1,5,,,,15,100,9.09090909090909,4.13223140495868,3.46320346320346,,,
glass,1,10,1,0.8,5,0.9,,,,7,10,22.7272727272727,9.46969696969697,3.30808080808081,,,
glass,2,10,1,0.2,0.1,5,,,,1,1000,95.4545454545455,95.959595959596,92.1957671957672,,,
glass,2,10,1,0.2,0.9,5,,,,1,1000,100,100,88.8010355657414,,,
glass,2,10,1,0.2,0.5,5,,,,1,1000,95.4545454545455,95.959595959596,83.3176881597934,,,
glass,2,10,1,0.2,5,5,,,,1,1000,100,100,78.2762355489628,,,
glass,2,10,1,0.2,0.1,5,,,,1,100,95.4545454545455,95.3102453102453,76.4328990836705,,,
glass,2,10,1,0.2,5,5,,,,1,100,86.3636363636364,84.7107438016529,72.6510560146924,,,
glass,2,10,1,0.2,5,0.9,,,,7,1000,81.8181818181818,78.1620553359684,69.7454785004192,,,
glass,2,10,1,0.2,0.5,5,,,,1,100,81.8181818181818,80.9396485867074,67.9488465584722,,,
glass,2,10,1,0.5,0.9,0.9,,,,1,1000,86.3636363636364,82.5757575757576,66.4284016636958,,,
glass,2,10,1,0.8,0.5,0.1,,,,1,1000,95.4545454545455,93.3884297520661,66.1034242050285,,,
glass,2,10,1,0.2,0.5,0.9,,,,7,1000,81.8181818181818,77.4044795783926,64.4956273414772,,,
glass,2,10,1,0.2,5,0.5,,,,15,1000,81.8181818181818,79.3191656828021,63.5196117014299,,,
glass,2,10,1,0.5,0.1,0.9,,,,1,1000,77.2727272727273,71.969696969697,63.0204762557704,,,
glass,2,10,1,0.5,5,0.9,,,,1,1000,86.3636363636364,82.2314049586777,62.7652769096619,,,
glass,2,10,1,0.5,0.1,0.5,,,,1,1000,72.7272727272727,62.2377622377622,62.4940006230329,,,
glass,2,10,1,0.5,0.1,0.1,,,,15,1000,77.2727272727273,71.5504850880345,61.9149269960709,,,
glass,2,10,1,0.2,0.9,0.9,,,,15,1000,72.7272727272727,70.995670995671,61.8791434008825,,,
glass,2,10,1,0.5,0.9,0.5,,,,7,1000,72.7272727272727,68.4014053579271,61.2560630372692,,,
glass,2,10,1,0.2,0.1,0.9,,,,7,1000,86.3636363636364,82.5757575757576,61.1328065873521,,,
glass,2,10,1,0.5,0.5,0.5,,,,1,1000,77.2727272727273,71.969696969697,60.0911833264774,,,
glass,2,10,1,0.2,0.9,5,,,,1,100,95.4545454545455,93.3884297520661,60.064985519531,,,
glass,2,10,1,0.5,5,0.5,,,,1,1000,86.3636363636364,82.1330184966549,59.758418448258,,,
glass,2,10,1,0.5,0.1,0.9,,,,15,1000,59.0909090909091,50.4132231404959,59.6192225283135,,,
glass,2,10,1,0.2,0.1,0.5,,,,7,1000,90.9090909090909,86.6784730421094,59.21128040112,,,
glass,2,10,1,0.5,5,0.5,,,,15,100,50,47.9578392621871,59.1302465650292,,,
glass,2,10,1,0.2,0.5,0.1,,,,7,1000,81.8181818181818,78.099173553719,59.1261085913492,,,
glass,2,10,1,0.2,0.9,0.1,,,,15,1000,90.9090909090909,86.6784730421094,58.7278041823496,,,
glass,2,10,1,0.5,0.5,0.1,,,,1,1000,77.2727272727273,71.5504850880345,58.2078562890002,,,
glass,2,10,1,0.5,0.9,0.5,,,,7,100,77.2727272727273,75.6198347107438,58.0697080697081,,,
glass,2,10,1,0.8,0.1,0.1,,,,1,1000,72.7272727272727,67.4242424242424,57.9241260531583,,,
glass,2,10,1,0.5,0.5,0.9,,,,1,100,77.2727272727273,74.5638200183655,57.8580692908556,,,
glass,2,10,1,0.2,0.5,0.9,,,,1,100,72.7272727272727,69.7560015741834,57.7371232451446,,,
glass,2,10,1,0.5,0.5,0.5,,,,7,1000,72.7272727272727,69.9035812672176,57.4711904257359,,,
glass,2,10,1,0.5,0.9,0.1,,,,7,1000,68.1818181818182,61.0389610389611,56.8744588744589,,,
glass,2,10,1,0.2,0.1,0.5,,,,1,100,72.7272727272727,65.0334513970878,56.656696838515,,,
glass,2,10,1,0.2,5,5,,,,1,10,77.2727272727273,74.2424242424243,56.5981240981241,,,
glass,2,10,1,0.5,0.1,0.9,,,,1,100,72.7272727272727,67.9522497704316,56.4659068402384,,,
glass,2,10,1,0.8,0.9,0.1,,,,1,100,81.8181818181818,77.8040141676506,56.3846254755346,,,
glass,2,10,1,0.2,5,0.5,,,,1,1000,68.1818181818182,56.3973063973064,56.3557071435859,,,
glass,2,10,1,0.5,0.9,0.1,,,,1,1000,72.7272727272727,67.9522497704316,56.1317134044407,,,
glass,2,10,1,0.8,0.5,0.1,,,,7,1000,68.1818181818182,56.3973063973064,55.9915897794686,,,
glass,2,10,1,0.2,0.5,0.5,,,,1,1000,72.7272727272727,67.4242424242424,55.9832605978651,,,
glass,2,10,1,0.2,0.5,0.1,,,,15,1000,68.1818181818182,56.3973063973064,55.8133623819898,,,
glass,2,10,1,0.2,0.1,0.1,,,,1,100,72.7272727272727,69.0082644628099,55.7883026064844,,,
glass,2,10,1,0.2,0.9,0.9,,,,1,1000,77.2727272727273,71.969696969697,55.6734006734007,,,
glass,2,10,1,0.2,0.9,0.9,,,,15,100,72.7272727272727,65.5844155844156,55.6225102371147,,,
glass,2,10,1,0.5,0.5,0.1,,,,15,1000,81.8181818181818,77.6859504132232,55.3806462897372,,,
glass,2,10,1,0.8,0.1,0.1,,,,7,1000,68.1818181818182,55.6261919898283,55.1157036186362,,,
glass,2,10,1,0.2,5,0.1,,,,1,1000,77.2727272727273,75.2066115702479,55.0255804801259,,,
glass,2,10,1,0.5,5,0.1,,,,15,1000,68.1818181818182,55.6261919898283,54.7253756344665,,,
glass,2,10,1,0.5,0.1,0.5,,,,7,1000,72.7272727272727,67.9522497704316,54.7095194367922,,,
glass,2,10,1,0.5,0.1,0.1,,,,1,1000,72.7272727272727,69.4115063680281,54.6090302612042,,,
glass,2,10,1,0.2,0.1,0.9,,,,15,1000,63.6363636363636,53.8720538720539,54.4802728136062,,,
glass,2,10,1,0.2,0.1,5,,,,7,1000,68.1818181818182,67.7390791027155,54.3270870543598,,,
glass,2,10,1,0.2,0.5,0.1,,,,7,100,77.2727272727273,71.969696969697,53.8850038850039,,,
glass,2,10,1,0.2,0.1,0.1,,,,15,1000,68.1818181818182,55.6261919898283,53.1774286319741,,,
glass,2,10,1,0.5,5,0.1,,,,7,100,72.7272727272727,67.597915918074,52.8802322222457,,,
glass,2,10,1,0.5,5,0.1,,,,7,1000,68.1818181818182,55.6261919898283,52.4447269901815,,,
glass,2,10,1,0.5,0.1,0.1,,,,1,100,63.6363636363636,53.3884297520661,52.4325068870523,,,
glass,2,10,1,0.5,5,0.5,,,,1,100,63.6363636363636,58.6080586080586,52.3977656330598,,,
glass,2,10,1,0.5,0.5,0.1,,,,7,100,54.5454545454545,51.7676767676768,52.3314967860422,,,
glass,2,10,1,0.2,0.1,0.1,,,,7,1000,63.6363636363636,52.6695526695527,52.2989417989418,,,
glass,2,10,1,0.2,0.9,0.1,,,,1,100,68.1818181818182,68.3048977166624,52.2379962085844,,,
glass,2,10,1,0.2,0.1,0.9,,,,1,1000,63.6363636363636,56.5656565656566,52.1859404212346,,,
glass,2,10,1,0.5,0.1,0.1,,,,7,1000,63.6363636363636,52.6695526695527,52.1601294328567,,,
glass,2,10,1,0.2,0.5,0.5,,,,7,1000,59.0909090909091,57.964257964258,51.970251970252,,,
glass,2,10,1,0.5,5,0.1,,,,1,100,72.7272727272727,68.4014053579271,51.945490097664,,,
glass,2,10,1,0.2,0.9,0.9,,,,7,1000,72.7272727272727,70.4315886134068,51.8369845642573,,,
glass,2,10,1,0.2,0.9,5,,,,1,10,50,43.9814814814815,51.8276196306499,,,
glass,2,10,1,0.8,0.9,0.5,,,,1,1000,59.0909090909091,49.512987012987,51.8272552363461,,,
glass,2,10,1,0.5,5,0.1,,,,15,100,68.1818181818182,56.3973063973064,51.7704237401207,,,
glass,2,10,1,0.8,5,0.1,,,,1,100,81.8181818181818,78.1024531024531,51.7428509363993,,,
glass,2,10,1,0.2,5,0.5,,,,1,100,54.5454545454545,53.508991008991,51.472693972694,,,
glass,2,10,1,0.2,0.5,0.9,,,,15,1000,77.2727272727273,71.969696969697,51.1577311577312,,,
glass,2,10,1,0.2,0.9,0.5,,,,1,1000,68.1818181818182,62.5541125541126,51.1577311577312,,,
glass,2,10,1,0.2,5,0.9,,,,15,1000,50,36.7965367965368,51.1252636252636,,,
glass,2,10,1,0.5,0.5,0.1,,,,7,1000,68.1818181818182,55.6261919898283,51.0129264674719,,,
glass,2,10,1,0.2,0.5,0.5,,,,1,100,68.1818181818182,56.3973063973064,50.9203142536476,,,
glass,2,10,1,0.2,0.5,0.1,,,,1,1000,63.6363636363636,52.6695526695527,50.8931808931809,,,
glass,2,10,1,0.2,0.1,0.5,,,,7,100,68.1818181818182,56.3973063973064,50.8507559544242,,,
glass,2,10,1,0.2,0.5,0.9,,,,1,1000,72.7272727272727,67.597915918074,50.7144568211762,,,
glass,2,10,1,0.5,5,0.1,,,,1,1000,54.5454545454545,51.1806375442739,50.6965761511216,,,
glass,2,10,1,0.5,0.5,0.9,,,,15,1000,72.7272727272727,62.2377622377622,50.6724336269791,,,
glass,2,10,1,0.2,0.5,0.1,,,,1,100,68.1818181818182,56.3973063973064,50.1324354657688,,,
glass,2,10,1,0.2,0.1,0.5,,,,15,1000,59.0909090909091,55.5096418732782,49.9691336589732,,,
glass,2,10,1,0.8,0.5,0.1,,,,15,1000,81.8181818181818,79.3650793650794,49.9284705736319,,,
glass,2,10,1,0.5,0.9,0.1,,,,15,1000,68.1818181818182,56.3973063973064,49.8380631713965,,,
glass,2,10,1,0.5,0.5,5,,,,1,1000,36.3636363636364,27.3760330578512,49.7718089990817,,,
glass,2,10,1,0.2,5,0.1,,,,15,1000,63.6363636363636,59.6877869605142,49.7059337968429,,,
glass,2,10,1,0.2,0.9,0.1,,,,7,1000,59.0909090909091,50.9641873278237,49.5962656871748,,,
glass,2,10,1,0.5,0.1,0.5,,,,1,100,63.6363636363636,55.1670551670552,49.5444538626357,,,
glass,2,10,1,0.2,0.5,0.1,,,,15,100,68.1818181818182,55.6261919898283,49.5327552225948,,,
glass,2,10,1,0.5,5,0.5,,,,7,1000,68.1818181818182,55.6261919898283,49.5272404363313,,,
glass,2,10,1,0.2,0.1,0.1,,,,7,100,68.1818181818182,55.6261919898283,49.5269124814579,,,
glass,2,10,1,0.8,0.9,0.1,,,,7,100,50,45.1507556770715,49.3970162391215,,,
glass,2,10,1,0.5,0.5,0.9,,,,1,1000,18.1818181818182,13.2231404958678,49.2060212514758,,,
glass,2,10,1,0.2,0.1,0.5,,,,1,1000,68.1818181818182,56.3973063973064,49.0804874138208,,,
glass,2,10,1,0.5,0.1,5,,,,1,1000,59.0909090909091,56.8227524109877,48.8280238280238,,,
glass,2,10,1,0.5,0.9,0.5,,,,1,1000,68.1818181818182,60,48.6072261072261,,,
glass,2,10,1,0.2,0.1,0.1,,,,1,1000,68.1818181818182,55.6261919898283,48.4987739533194,,,
glass,2,10,1,0.2,0.9,0.1,,,,1,1000,72.7272727272727,69.7560015741834,48.4035156762429,,,
glass,2,10,1,0.5,0.9,0.1,,,,1,10,63.6363636363636,52.6695526695527,48.3727443404863,,,
glass,2,10,1,0.5,0.5,0.1,,,,15,100,68.1818181818182,60.7226107226107,48.2495282495282,,,
glass,2,10,1,0.5,5,0.9,,,,1,10,68.1818181818182,55.6261919898283,48.2087192561501,,,
glass,2,10,1,0.2,5,0.9,,,,15,100,72.7272727272727,68.5606060606061,47.9040404040404,,,
glass,2,10,1,0.2,5,0.9,,,,1,1000,63.6363636363636,54.1958041958042,47.8001165501166,,,
glass,2,10,1,0.8,0.5,0.1,,,,1,10,68.1818181818182,55.6261919898283,47.7681483697526,,,
glass,2,10,1,0.2,0.1,0.9,,,,1,100,68.1818181818182,55.6261919898283,47.6329730875185,,,
glass,2,10,1,0.2,0.1,0.9,,,,15,100,68.1818181818182,60.9641873278237,47.5267829813284,,,
glass,2,10,1,0.5,0.5,0.9,,,,7,1000,27.2727272727273,26.973026973027,47.4009706768328,,,
glass,2,10,1,0.2,5,0.1,,,,7,10,54.5454545454545,46.2662337662338,47.3012920583253,,,
glass,2,10,1,0.8,5,0.1,,,,1,1000,81.8181818181818,77.1349862258953,47.2394398530762,,,
glass,2,10,1,0.5,0.9,0.5,,,,15,1000,45.4545454545455,28.4090909090909,46.9958202716824,,,
glass,2,10,1,0.2,0.9,0.9,,,,7,100,68.1818181818182,55.759457933371,46.8602955015999,,,
glass,2,10,1,0.2,0.5,0.5,,,,1,10,63.6363636363636,51.6666666666667,46.8181818181818,,,
glass,2,10,1,0.5,0.1,0.9,,,,7,1000,54.5454545454545,52.3088023088023,46.7757145388724,,,
glass,2,10,1,0.2,5,0.1,,,,7,1000,63.6363636363636,52.6695526695527,46.7484367484368,,,
glass,2,10,1,0.2,0.9,0.5,,,,7,1000,54.5454545454545,44.2424242424242,46.7279942279942,,,
glass,2,10,1,0.2,5,0.5,,,,7,100,59.0909090909091,54.8562548562549,46.5665050147809,,,
glass,2,10,1,0.2,0.1,0.1,,,,15,100,54.5454545454545,51.0600510600511,46.3668183668184,,,
glass,2,10,1,0.2,5,0.1,,,,15,100,59.0909090909091,55.3030303030303,46.3597513597514,,,
glass,2,10,1,0.5,0.9,0.9,,,,1,100,68.1818181818182,57.4380165289256,46.3117809107114,,,
glass,2,10,1,0.2,0.1,0.5,,,,15,10,63.6363636363636,60.9134826526131,46.1501300631735,,,
glass,2,10,1,0.5,0.1,0.1,,,,7,100,59.0909090909091,55.1226551226551,46.050986050986,,,
glass,2,10,1,0.2,0.9,0.5,,,,7,100,54.5454545454545,50.5050505050505,46.012506012506,,,
glass,2,10,1,0.2,0.9,0.1,,,,7,100,63.6363636363636,51.8518518518519,45.8202291535625,,,
glass,2,10,1,0.5,0.9,0.5,,,,1,100,50,36.9012707722385,45.8108525557206,,,
glass,2,10,1,0.2,0.1,0.5,,,,15,100,54.5454545454545,50.5050505050505,45.8041958041958,,,
glass,2,10,1,0.5,0.9,0.1,,,,7,100,68.1818181818182,55.6261919898283,45.6464411009865,,,
glass,2,10,1,0.2,0.9,0.9,,,,1,100,59.0909090909091,47.9974570883662,45.4844818481182,,,
glass,2,10,1,0.2,5,0.5,,,,15,100,63.6363636363636,60.6060606060606,45.4665704665705,,,
glass,2,10,1,0.5,0.1,0.5,,,,15,1000,36.3636363636364,24.2424242424242,45.3363686122307,,,
glass,2,10,1,0.2,0.9,0.5,,,,15,1000,68.1818181818182,55.6261919898283,45.2087306632761,,,
glass,2,10,1,0.2,0.1,5,,,,1,10,54.5454545454545,45.313382269904,45.1953698475438,,,
glass,2,10,1,0.5,5,5,,,,1,1000,59.0909090909091,55.7751427316645,44.8130181924648,,,
glass,2,10,1,0.2,0.5,5,,,,7,100,54.5454545454545,43.2294977749523,44.5421581785218,,,
glass,2,10,1,0.2,0.5,5,,,,1,10,59.0909090909091,61.6110493784291,44.2942314666914,,,
glass,2,10,1,0.2,5,5,,,,7,100,27.2727272727273,21.6334467671366,44.1077006465168,,,
glass,2,10,1,0.2,5,5,,,,7,1000,86.3636363636364,82.1854912764004,44.0003178639542,,,
glass,2,10,1,0.5,0.1,5,,,,1,100,63.6363636363636,51.8518518518519,43.9922096784842,,,
glass,2,10,1,0.5,0.1,0.1,,,,15,100,68.1818181818182,56.3973063973064,43.8496071829405,,,
glass,2,10,1,0.8,0.9,0.1,,,,15,100,45.4545454545455,28.4090909090909,43.8422459893048,,,
glass,2,10,1,0.5,0.9,5,,,,1,1000,68.1818181818182,61.4325068870523,43.6359643869525,,,
glass,2,10,1,0.8,0.1,0.1,,,,7,10,68.1818181818182,55.6261919898283,43.5925690471145,,,
glass,2,10,1,0.2,0.1,5,,,,7,100,54.5454545454545,55.9440559440559,43.565202913029,,,
glass,2,10,1,0.8,5,0.1,,,,7,1000,63.6363636363636,53.3884297520661,43.4502171969828,,,
glass,2,10,1,0.5,0.9,0.9,,,,7,1000,63.6363636363636,51.8518518518519,43.4467886752833,,,
glass,2,10,1,0.2,5,0.1,,,,1,100,36.3636363636364,29.5031055900621,43.3889620846143,,,
glass,2,10,1,0.8,0.5,0.5,,,,1,10,59.0909090909091,57.964257964258,43.3526406253679,,,
glass,2,10,1,0.5,5,0.5,,,,15,1000,45.4545454545455,34.965034965035,43.3259996094221,,,
glass,2,10,1,0.5,0.5,0.9,,,,7,100,68.1818181818182,63.3741258741259,43.2937676358729,,,
glass,2,10,1,0.2,5,0.5,,,,7,1000,45.4545454545455,32.4675324675325,43.0349062702004,,,
glass,2,10,1,0.5,0.1,0.5,,,,7,100,72.7272727272727,67.4242424242424,42.9568411386593,,,
glass,2,10,1,0.2,5,0.5,,,,1,10,31.8181818181818,29.5454545454545,42.9452491952492,,,
glass,2,10,1,0.2,0.1,0.9,,,,7,100,50,39.7329942784488,42.6841845023663,,,
glass,2,10,1,0.5,0.5,0.5,,,,1,100,77.2727272727273,72.8590250329381,42.3924022837066,,,
glass,2,10,1,0.8,5,0.5,,,,7,1000,63.6363636363636,51.8518518518519,42.3613916947251,,,
glass,2,10,1,0.5,5,5,,,,1,100,45.4545454545455,31.3479623824451,42.3229982804741,,,
glass,2,10,1,0.2,0.9,5,,,,7,100,45.4545454545455,28.4090909090909,42.2160623741651,,,
glass,2,10,1,0.2,5,0.9,,,,1,100,63.6363636363636,51.6666666666667,42.1620971620972,,,
glass,2,10,1,0.8,0.5,0.1,,,,7,100,68.1818181818182,55.6261919898283,41.9764074309529,,,
glass,2,10,1,0.5,0.5,5,,,,1,100,31.8181818181818,30.3571428571429,41.9060351413293,,,
