layers,position_range,velocity_range,omega,c1,c2,C1 > c2,C1 == c2,vmax,pop_size,loss1,loss2,average loss2
1,10,1,0.5,0.9,5,FALSE,FALSE,15,1000,0.316387559798149,0.113395298304049,0.172513306350405
1,10,1,0.8,5,0.1,TRUE,FALSE,15,100,0.239575336408792,0.07287399479251,0.173032479670142
1,10,1,0.2,0.1,5,FALSE,FALSE,7,10,0.213237589794751,0.060542141753797,0.173810113029764
1,10,1,0.8,0.9,0.5,TRUE,FALSE,1,100,0.312028783135247,0.109804349842234,0.1743689050297
1,10,1,0.8,0.5,0.1,TRUE,FALSE,15,100,0.262381389640355,0.091467951119223,0.177106064302618
1,10,1,0.8,0.5,0.9,FALSE,FALSE,1,10,0.274539297952849,0.087222719628891,0.177924601228346
1,10,1,0.5,0.9,5,FALSE,FALSE,7,1000,0.282789895511423,0.091623021436801,0.177925891811452
1,10,1,0.8,0.1,5,FALSE,FALSE,1,1000,0.171728068293133,0.044908727252706,0.179715629221652
1,10,1,0.8,0.1,0.1,FALSE,TRUE,7,10,0.310224874251632,0.106819187433638,0.181881184916924
1,10,1,0.8,0.1,0.9,FALSE,FALSE,7,100,0.320162180728245,0.116560934727092,0.183906099024859
1,10,1,0.5,0.5,5,FALSE,FALSE,15,100,0.303585626075472,0.105083284894139,0.183954441887942
1,10,1,0.2,5,5,FALSE,TRUE,15,100,0.110759921096834,0.021948530017477,0.18611265205684
1,10,1,0.8,0.9,0.1,TRUE,FALSE,15,10,0.187336676366748,0.051639998689379,0.18654303010407
1,10,1,0.2,0.5,5,FALSE,FALSE,7,10,0.185633142097971,0.046005656106902,0.186609030841506
1,10,1,0.8,0.9,5,FALSE,FALSE,15,1000,0.315953899631419,0.111874117095145,0.188423217873518
1,10,1,0.8,5,0.5,TRUE,FALSE,7,10,0.316387558377821,0.113395297272306,0.190735559410175
1,10,1,0.5,0.5,0.9,FALSE,FALSE,15,1000,0.221092961981799,0.064649505563588,0.191576433154573
1,10,1,0.8,0.9,5,FALSE,FALSE,7,100,0.315733174727579,0.111693393732878,0.192140866713954
1,10,1,0.8,0.9,0.9,FALSE,TRUE,7,10,0.291985857256321,0.100093320099385,0.194005740712335
1,10,1,0.8,0.1,5,FALSE,FALSE,7,10,0.311944634312981,0.107975905673248,0.194072871379824
1,10,1,0.8,0.1,0.9,FALSE,FALSE,15,10,0.310033749224963,0.10625159103258,0.195582980972281
1,10,1,0.2,0.1,5,FALSE,FALSE,15,100,0.069917296447966,0.008883661750526,0.196272357667807
1,10,1,0.8,0.5,5,FALSE,FALSE,1,100,0.26286681375633,0.086480473443285,0.198752876615406
1,10,1,0.2,0.9,5,FALSE,FALSE,15,1000,0.315830483154723,0.111805194233698,0.201497508134082
1,10,1,0.8,0.9,5,FALSE,FALSE,15,10,0.304975299846047,0.107295210477204,0.20319845798451
1,10,1,0.8,0.5,0.9,FALSE,FALSE,15,1000,0.390077948394297,0.189343093328279,0.203465688884758
1,10,1,0.8,0.5,0.1,TRUE,FALSE,7,1000,0.101601363332544,0.02078502200587,0.206689661308345
1,10,1,0.8,5,5,FALSE,TRUE,1,1000,0.085277745943961,0.014436420830612,0.20675582700798
1,10,1,0.8,0.5,0.5,FALSE,TRUE,7,100,0.109969317568148,0.025130329237125,0.207595614661511
1,10,1,0.5,5,0.5,TRUE,FALSE,15,100,0.178707000168001,0.045556004703502,0.213482943073071
1,10,1,0.8,5,0.5,TRUE,FALSE,1,1000,0.228004271565052,0.061783645613505,0.214933502144996
1,10,1,0.8,0.5,0.9,FALSE,FALSE,1,100,0.316258640920517,0.113309522020533,0.217693400066283
1,10,1,0.8,0.9,0.9,FALSE,TRUE,7,100,0.298369169466807,0.103440046249624,0.218059557608931
1,10,1,0.8,0.1,0.9,FALSE,FALSE,7,10,0.316164831293392,0.114051794490636,0.219238035439851
1,10,1,0.8,0.9,0.9,FALSE,TRUE,1,100,0.247633417075534,0.072047244380775,0.219333241327679
1,10,1,0.8,0.5,0.5,FALSE,TRUE,1,10,0.302204313644699,0.105881540544645,0.219570450347701
1,10,1,0.8,0.1,0.5,FALSE,FALSE,7,10,0.315714958508998,0.111808507088478,0.219679752195281
1,10,1,0.8,0.9,0.9,FALSE,TRUE,1,10,0.312895226749536,0.109952017452755,0.21977669870279
1,10,1,0.5,5,5,FALSE,TRUE,15,100,0.310445978149974,0.107975686231607,0.220422075811678
1,10,1,0.8,5,0.9,TRUE,FALSE,1,10,0.306973612684381,0.106109561563783,0.223664580291221
1,10,1,0.8,0.9,5,FALSE,FALSE,15,100,0.246840181508371,0.080615725519438,0.223932177626459
1,10,1,0.8,0.5,0.9,FALSE,FALSE,7,10,0.315793010949152,0.11178625970033,0.225838748296305
1,10,1,0.8,5,0.5,TRUE,FALSE,1,10,0.309976944120838,0.106647435960531,0.227483444318816
1,10,1,0.8,0.5,5,FALSE,FALSE,7,1000,0.247387945435578,0.077938444486933,0.228743343007004
1,10,1,0.8,0.9,0.9,FALSE,TRUE,15,1000,0.31654337094019,0.112467686039621,0.229946633794195
1,10,1,0.8,0.5,0.1,TRUE,FALSE,7,10,0.303467717939013,0.103304989675356,0.23060467423481
1,10,1,0.5,0.1,5,FALSE,FALSE,7,1000,0.197139023223786,0.078933051816246,0.230783750534571
1,10,1,0.8,0.1,0.5,FALSE,FALSE,15,10,0.304485868726003,0.106535405437504,0.231015901525675
1,10,1,0.8,0.5,0.5,FALSE,TRUE,1,100,0.216682686436982,0.063850350605351,0.232094831812385
1,10,1,0.8,0.1,0.9,FALSE,FALSE,15,100,0.311944634312981,0.107975905673248,0.233491602382518
1,10,1,0.8,5,0.1,TRUE,FALSE,15,10,0.31191269202074,0.107951535365835,0.233518819414978
1,10,1,0.8,5,5,FALSE,TRUE,15,10,0.316387559808537,0.113395298310685,0.236037354862575
1,10,1,0.8,0.1,0.5,FALSE,FALSE,7,100,0.315960355433733,0.111878722780899,0.236346615926462
1,10,1,0.8,0.5,0.5,FALSE,TRUE,15,100,0.315959734909225,0.111878207944289,0.236361339075204
1,10,1,0.5,0.9,5,FALSE,FALSE,7,10,0.312764952631713,0.110201014797601,0.236727682640286
1,10,1,0.5,0.1,5,FALSE,FALSE,7,100,0.314681885330598,0.111213381113656,0.237272246329819
1,10,1,0.8,0.1,0.9,FALSE,FALSE,15,1000,0.316387559808537,0.113395298310685,0.238057805426901
1,10,1,0.2,0.9,5,FALSE,FALSE,15,100,0.281870097713246,0.090844039649851,0.239126811800095
1,10,1,0.8,5,0.9,TRUE,FALSE,1,1000,0.306517079156125,0.10684002129698,0.23962104084746
1,10,1,0.8,5,0.9,TRUE,FALSE,7,100,0.346118583814979,0.144425556276467,0.240002885750797
1,10,1,0.8,0.1,0.5,FALSE,FALSE,15,100,0.316379546869082,0.113390917431468,0.242733864103048
1,10,1,0.8,0.1,0.5,FALSE,FALSE,7,1000,0.312755576514831,0.108425036985449,0.243917067009536
1,10,1,0.5,5,5,FALSE,TRUE,7,100,0.275860070015053,0.097259165390265,0.245627493244547
1,10,1,0.8,0.9,0.5,TRUE,FALSE,7,1000,0.315571506113172,0.115890639978383,0.246988758469343
1,10,1,0.8,0.9,0.1,TRUE,FALSE,7,100,0.319934427119799,0.118984606526944,0.247513922064501
1,10,1,0.8,5,0.9,TRUE,FALSE,7,1000,0.297460741430535,0.099188714241226,0.247528239554483
1,10,1,0.5,0.1,5,FALSE,FALSE,7,10,0.315359627160923,0.114821516838435,0.250150830174102
1,10,1,0.8,5,0.9,TRUE,FALSE,15,1000,0.314011759717478,0.10913156888367,0.253500482937857
1,10,1,0.8,5,5,FALSE,TRUE,7,100,0.322333142222257,0.119390141187503,0.255515206484294
1,10,1,0.8,0.5,5,FALSE,FALSE,15,1000,0.315960355433964,0.111878722780952,0.255543964582797
1,10,1,0.8,0.5,5,FALSE,FALSE,15,100,0.345029103930302,0.139752516915637,0.256520011233551
1,10,1,0.8,0.1,5,FALSE,FALSE,15,100,0.316387559808537,0.113395298310685,0.256567180937919
1,10,1,0.5,0.9,5,FALSE,FALSE,15,10,0.316364711225521,0.113389811059034,0.258980843405712
1,10,1,0.8,0.5,0.9,FALSE,FALSE,1,1000,0.306359153764653,0.107745155058805,0.262920176658008
1,10,1,0.5,0.9,5,FALSE,FALSE,7,100,0.314366120569945,0.110783385391382,0.265610967791927
1,10,1,0.5,5,5,FALSE,TRUE,15,10,0.31596035543392,0.111878722780898,0.268923731409086
1,10,1,0.5,0.5,5,FALSE,FALSE,7,100,0.305751171172425,0.115342673564882,0.273214166670364
1,10,1,0.8,0.1,5,FALSE,FALSE,15,10,0.311943443443114,0.107975066097194,0.273231514278677
1,10,1,0.8,0.5,5,FALSE,FALSE,7,10,0.311944628343439,0.107975901727591,0.273410987165844
1,10,1,0.8,5,5,FALSE,TRUE,7,10,0.316643843181018,0.112562199557754,0.274580158667331
1,10,1,0.8,5,5,FALSE,TRUE,7,1000,0.340942087786761,0.145714794304572,0.275664459756855
1,10,1,0.8,0.5,0.5,FALSE,TRUE,15,10,0.322317031459773,0.121803113556092,0.276764517299704
1,10,1,0.8,5,5,FALSE,TRUE,1,10,0.314722941362484,0.110991800789837,0.279011130836547
1,10,1,0.8,0.1,0.9,FALSE,FALSE,1,1000,0.34479398195489,0.153929117133364,0.279314354234261
1,10,1,0.5,0.5,5,FALSE,FALSE,7,10,0.311790078495746,0.109108492163093,0.280447512586026
1,10,1,0.8,0.9,0.5,TRUE,FALSE,15,1000,0.315997632747727,0.115647625596901,0.282830156074469
1,10,1,0.8,0.9,5,FALSE,FALSE,7,10,0.363404332091953,0.167094374989776,0.284390133178609
1,10,1,0.8,0.9,5,FALSE,FALSE,1,100,0.357215447305163,0.186391619445302,0.287208882318416
1,10,1,0.5,0.9,5,FALSE,FALSE,15,100,0.307118318643574,0.106342351123571,0.291546229690052
1,10,1,0.5,0.1,5,FALSE,FALSE,15,100,0.315781636397926,0.111772558813688,0.291891953699166
1,10,1,0.5,0.1,5,FALSE,FALSE,15,1000,0.311944632769778,0.107975904629532,0.293880049079951
1,10,1,0.2,0.9,5,FALSE,FALSE,7,100,0.188135128628283,0.046145992575255,0.294871151078203
1,10,1,0.8,5,0.9,TRUE,FALSE,7,10,0.316387442935792,0.11339523767559,0.296500105945748
1,10,1,0.8,0.1,5,FALSE,FALSE,7,1000,0.285257572377556,0.09564782381179,0.300225574947548
1,10,1,0.8,0.5,0.9,FALSE,FALSE,7,1000,0.409239814101075,0.204937712309273,0.302767528722781
1,10,1,0.8,0.1,0.5,FALSE,FALSE,1,100,0.160326420291291,0.033825123504608,0.303750839252543
1,10,1,0.5,5,5,FALSE,TRUE,15,1000,0.247665909204371,0.08184273013353,0.306017338513379
1,10,1,0.8,0.1,5,FALSE,FALSE,7,100,0.367941141223242,0.164052225553751,0.320368228763532
1,10,1,0.5,0.9,0.9,FALSE,TRUE,7,1000,0.30105110171288,0.102725891325526,0.330166330045297
1,10,1,0.8,5,0.5,TRUE,FALSE,15,1000,0.367044029021713,0.155318351875693,0.331360758087016
1,10,1,0.8,0.9,0.9,FALSE,TRUE,15,10,0.313720468895279,0.110842629048138,0.3321237536286
1,10,1,0.8,0.1,5,FALSE,FALSE,1,100,0.265691256860499,0.093081959348645,0.337422002878829
1,10,1,0.8,5,0.9,TRUE,FALSE,1,100,0.356044689964058,0.155313452397901,0.339407680031072
1,10,1,0.8,0.5,5,FALSE,FALSE,15,10,0.30685785870879,0.112681448056297,0.344701039833835
1,10,1,0.8,0.1,0.5,FALSE,FALSE,1,10,0.315427216341732,0.11317418821182,0.346261759538685
1,10,1,0.8,0.9,0.5,TRUE,FALSE,15,10,0.311860452846504,0.107960228846337,0.348994837405846
1,10,1,0.8,0.1,0.9,FALSE,FALSE,7,1000,0.311706723699409,0.10772766724039,0.356101952614045
1,10,1,0.8,5,0.5,TRUE,FALSE,7,1000,0.339457343800632,0.136340265413681,0.365771016982699
1,10,1,0.8,0.1,0.5,FALSE,FALSE,15,1000,0.53199304033092,0.302184155116471,0.374025957454406
1,10,1,0.8,0.5,0.5,FALSE,TRUE,7,1000,0.451255482279671,0.270762345486124,0.383814627987757
1,10,1,0.8,0.9,0.9,FALSE,TRUE,15,100,0.54351042535816,0.359249738364726,0.401695511862888
1,10,1,0.8,0.9,5,FALSE,FALSE,7,1000,0.564917098959006,0.367002544022012,0.409816869332179
1,10,1,0.8,0.1,5,FALSE,FALSE,15,1000,0.577289119572013,0.346983302243384,0.4196462894688
1,10,1,0.5,0.1,5,FALSE,FALSE,15,10,0.553083780110113,0.349034915138332,0.421029819136192
1,10,1,0.8,0.9,0.5,TRUE,FALSE,15,100,0.651860662953961,0.446815463818674,0.459114736242768
1,10,1,0.8,0.5,0.9,FALSE,FALSE,15,100,0.617569224872324,0.414035585301009,0.459580799681001
2,10,1,0.2,0.5,5,FALSE,FALSE,1,1000,0.04971275783411,0.00452497782034,0.00559660271387
2,10,1,0.2,5,5,FALSE,TRUE,1,1000,0.056310422407288,0.005391432810271,0.005790001937881
2,10,1,0.5,0.1,0.1,FALSE,TRUE,1,1000,0.054351580157345,0.005278813981193,0.006365029986985
2,10,1,0.2,0.1,0.1,FALSE,TRUE,7,1000,0.06068319990315,0.006434709813825,0.006592487938516
2,10,1,0.2,0.9,0.9,FALSE,TRUE,1,1000,0.057092448018648,0.005879901340285,0.006596353342969
2,10,1,0.2,0.1,0.1,FALSE,TRUE,15,1000,0.058393653870952,0.006299407988456,0.006761067882081
2,10,1,0.5,0.5,0.9,FALSE,FALSE,1,1000,0.056274677830083,0.005691088449147,0.006766498217921
2,10,1,0.5,5,0.1,TRUE,FALSE,7,1000,0.059013642009638,0.006332991103129,0.006860027132784
2,10,1,0.2,0.1,0.5,FALSE,FALSE,1,1000,0.058489369236342,0.006270762204936,0.006877646189391
2,10,1,0.2,0.9,0.5,TRUE,FALSE,15,1000,0.056761434361341,0.006032137690844,0.006879161865084
2,10,1,0.2,5,0.1,TRUE,FALSE,1,1000,0.060149856015824,0.006188630134648,0.006921833291465
2,10,1,0.5,0.5,0.1,TRUE,FALSE,1,1000,0.058442787932257,0.00651346183919,0.006955584375108
2,10,1,0.5,0.1,0.1,FALSE,TRUE,7,1000,0.059296900668161,0.006218286401277,0.006980721131622
2,10,1,0.2,0.9,0.1,TRUE,FALSE,15,1000,0.055139940906277,0.005499202513791,0.006991711497287
2,10,1,0.2,0.1,0.9,FALSE,FALSE,1,1000,0.05636340866713,0.006113892985888,0.007031359854178
2,10,1,0.2,5,0.9,TRUE,FALSE,1,1000,0.058141162483673,0.006415167322731,0.007041215803307
2,10,1,0.5,5,0.1,TRUE,FALSE,1,1000,0.060613034156529,0.006482269504199,0.007118363739578
2,10,1,0.5,0.9,0.1,TRUE,FALSE,7,1000,0.059842311808411,0.006440317739043,0.007215711521397
2,10,1,0.2,0.9,5,FALSE,FALSE,1,1000,0.062962721340378,0.006989426728278,0.007218682296166
2,10,1,0.2,0.9,0.5,TRUE,FALSE,1,1000,0.057669077887932,0.005969282874876,0.007242562180842
2,10,1,0.5,0.5,0.5,FALSE,TRUE,1,1000,0.06200117099292,0.006878610681323,0.007245957694447
2,10,1,0.2,0.9,0.1,TRUE,FALSE,1,1000,0.058657465001491,0.006384698747573,0.007292306467333
2,10,1,0.2,0.5,0.9,FALSE,FALSE,15,1000,0.063446098673494,0.006728043456308,0.007296182013665
2,10,1,0.2,5,0.5,TRUE,FALSE,15,1000,0.058178101810008,0.006350993259939,0.007303488469343
2,10,1,0.5,0.9,0.1,TRUE,FALSE,15,1000,0.062653112395564,0.006965948487187,0.007323742491663
2,10,1,0.2,0.5,0.9,FALSE,FALSE,7,1000,0.059993852651486,0.006788594529512,0.007341395321636
2,10,1,0.2,0.1,0.5,FALSE,FALSE,15,1000,0.064055423688731,0.007207199431107,0.007357587394648
2,10,1,0.2,5,0.5,TRUE,FALSE,1,1000,0.060651312333032,0.006585021561727,0.007390360262388
2,10,1,0.2,0.9,0.1,TRUE,FALSE,7,1000,0.060672404218758,0.006227809332065,0.007417669421829
2,10,1,0.2,5,0.9,TRUE,FALSE,15,1000,0.061353142822614,0.007119749065042,0.007417988429201
2,10,1,0.2,0.5,0.9,FALSE,FALSE,1,1000,0.056947954829602,0.006302283574176,0.007463486608151
2,10,1,0.2,5,0.1,TRUE,FALSE,15,1000,0.057639175710145,0.005938020022881,0.007480197721478
2,10,1,0.5,0.5,0.1,TRUE,FALSE,15,1000,0.059184656757687,0.006718643184212,0.007486124276216
2,10,1,0.2,0.5,0.5,FALSE,TRUE,7,1000,0.060155645680722,0.007021756224065,0.007520107285084
2,10,1,0.2,0.1,0.1,FALSE,TRUE,1,1000,0.057402813193849,0.006541019981285,0.007569993158433
2,10,1,0.2,0.5,0.1,TRUE,FALSE,1,1000,0.060853797612602,0.006659922294559,0.00757303571916
2,10,1,0.2,5,0.1,TRUE,FALSE,7,1000,0.065792861987748,0.007384526033393,0.007602151429503
2,10,1,0.5,5,0.1,TRUE,FALSE,15,1000,0.060997455998491,0.00657864148654,0.007604949393765
2,10,1,0.2,0.5,0.1,TRUE,FALSE,7,1000,0.056881529729111,0.006233936981817,0.007629680451322
2,10,1,0.2,5,0.1,TRUE,FALSE,1,100,0.05891572969621,0.00617048204576,0.007651199315645
2,10,1,0.2,0.5,0.1,TRUE,FALSE,15,1000,0.059715025007954,0.00662516541497,0.007699411481431
2,10,1,0.2,0.5,0.5,FALSE,TRUE,1,1000,0.063240053538953,0.007016850774338,0.007749856489997
2,10,1,0.5,0.1,0.1,FALSE,TRUE,15,1000,0.058771145136592,0.006258002324701,0.007757524267905
2,10,1,0.2,0.5,5,FALSE,FALSE,1,100,0.063668269615937,0.007525974361011,0.007759634615551
2,10,1,0.2,0.1,0.5,FALSE,FALSE,7,1000,0.0596458716878,0.006339587589252,0.007802859814205
2,10,1,0.2,0.1,0.9,FALSE,FALSE,1,100,0.06249077142912,0.006989578616096,0.007852978547958
2,10,1,0.5,0.9,0.1,TRUE,FALSE,1,1000,0.064798908063991,0.007370763336773,0.007870760419095
2,10,1,0.2,5,0.5,TRUE,FALSE,7,1000,0.05993782934402,0.006636857475473,0.00789023023658
2,10,1,0.2,0.5,0.1,TRUE,FALSE,1,100,0.062430361990624,0.006757712918687,0.008037193531989
2,10,1,0.5,0.9,0.9,FALSE,TRUE,1,1000,0.054765321937307,0.005409522998475,0.008161501926264
2,10,1,0.2,0.5,0.1,TRUE,FALSE,7,100,0.061495205202285,0.006921807433607,0.008202365356354
2,10,1,0.5,0.1,0.1,FALSE,TRUE,1,100,0.061400842639071,0.006749780953959,0.008226662239147
2,10,1,0.2,0.9,0.1,TRUE,FALSE,15,100,0.060573875838208,0.006676843256786,0.008238109904883
2,10,1,0.5,0.9,0.1,TRUE,FALSE,7,100,0.061937894060232,0.006984442846764,0.008247620532278
2,10,1,0.2,5,0.1,TRUE,FALSE,15,100,0.063389088577289,0.007557943781755,0.00830005884317
2,10,1,0.2,5,0.9,TRUE,FALSE,1,100,0.064525702106484,0.007258297865934,0.008303081216787
2,10,1,0.2,0.9,0.9,FALSE,TRUE,7,1000,0.061678722696674,0.007254682908921,0.008314582380804
2,10,1,0.2,0.9,0.1,TRUE,FALSE,7,100,0.062889120213016,0.007423702349078,0.008368344912055
2,10,1,0.2,0.9,0.5,TRUE,FALSE,7,1000,0.065516453688653,0.007952900651797,0.008413734628001
2,10,1,0.5,0.5,0.5,FALSE,TRUE,7,1000,0.05753591013185,0.006085260948072,0.008427861752991
2,10,1,0.2,0.1,0.9,FALSE,FALSE,7,1000,0.05665033952274,0.005784770217064,0.008434905220322
2,10,1,0.2,0.1,0.1,FALSE,TRUE,15,100,0.064080114562414,0.007723916524358,0.008448714849589
2,10,1,0.5,0.1,0.1,FALSE,TRUE,7,100,0.064238318982525,0.00786178187282,0.008460675560723
2,10,1,0.2,0.5,0.1,TRUE,FALSE,15,100,0.063912805830328,0.007563228240571,0.008472730693723
2,10,1,0.5,5,0.1,TRUE,FALSE,7,100,0.061934352129029,0.006636840898344,0.008604709432629
2,10,1,0.2,0.1,5,FALSE,FALSE,1,1000,0.054268760818973,0.005422037242522,0.008620381792422
2,10,1,0.2,5,5,FALSE,TRUE,1,100,0.059021839780358,0.0068051244705,0.008722632307956
2,10,1,0.2,0.5,0.5,FALSE,TRUE,7,100,0.064927263206598,0.007476407666474,0.008760530997063
2,10,1,0.2,5,0.5,TRUE,FALSE,1,100,0.067182610370921,0.007888169275916,0.008779884621958
2,10,1,0.5,0.9,0.1,TRUE,FALSE,15,100,0.068910280396553,0.008546352525955,0.008857713500051
2,10,1,0.2,0.1,0.1,FALSE,TRUE,7,100,0.060766481351576,0.006770092952299,0.008968412166827
2,10,1,0.2,0.1,0.9,FALSE,FALSE,15,1000,0.063878740905134,0.007405295253499,0.009008935279766
2,10,1,0.2,5,0.1,TRUE,FALSE,7,100,0.068876284397401,0.007573195109652,0.009048397274124
2,10,1,0.2,0.9,0.1,TRUE,FALSE,1,100,0.061204224279494,0.006834689207843,0.009141948471686
2,10,1,0.5,5,0.1,TRUE,FALSE,15,100,0.062602271244011,0.006903491802827,0.009171433798626
2,10,1,0.5,5,0.1,TRUE,FALSE,1,100,0.063735832745331,0.007207211591384,0.009218949418767
2,10,1,0.2,0.1,0.1,FALSE,TRUE,1,100,0.061918487064385,0.006767036324601,0.00924039501514
2,10,1,0.5,0.5,0.1,TRUE,FALSE,1,100,0.067084184529895,0.007787390120086,0.009299148039804
2,10,1,0.2,0.9,0.5,TRUE,FALSE,1,100,0.056694743420252,0.005915151789818,0.009306549669347
2,10,1,0.2,0.1,0.5,FALSE,FALSE,1,100,0.064516046236523,0.007465623614065,0.009389826672258
2,10,1,0.2,5,0.5,TRUE,FALSE,7,100,0.069778741646626,0.008722264625956,0.009488999601626
2,10,1,0.2,5,0.5,TRUE,FALSE,1,10,0.063706008428926,0.007540505295785,0.009600075656103
2,10,1,0.2,0.5,0.9,FALSE,FALSE,1,100,0.065885061369016,0.007803554908994,0.009791629325373
2,10,1,0.5,5,0.1,TRUE,FALSE,7,10,0.06415053496363,0.007610696383756,0.00988214624413
2,10,1,0.5,0.9,0.1,TRUE,FALSE,1,100,0.066704626162559,0.007935809828854,0.009885372472177
2,10,1,0.5,0.1,0.1,FALSE,TRUE,15,100,0.063905330349124,0.007137067996821,0.009948193425164
2,10,1,0.5,0.1,0.5,FALSE,FALSE,1,1000,0.056871778742415,0.005997551132057,0.00996450589541
2,10,1,0.2,0.5,0.9,FALSE,FALSE,7,100,0.065489412340597,0.007575861448639,0.009972893067589
2,10,1,0.2,0.9,0.5,TRUE,FALSE,7,100,0.067636741643894,0.008742918387355,0.010126310665241
2,10,1,0.2,0.9,0.9,FALSE,TRUE,1,100,0.063451556412296,0.007188577589093,0.01014549066996
2,10,1,0.2,5,0.5,TRUE,FALSE,15,100,0.070900762013435,0.008644322650439,0.010364008862684
2,10,1,0.2,0.1,0.1,FALSE,TRUE,15,10,0.070978544049833,0.0087106400279,0.010472782436287
2,10,1,0.5,5,0.5,TRUE,FALSE,15,100,0.065578703811295,0.007462439887367,0.010477055626956
2,10,1,0.5,0.5,0.1,TRUE,FALSE,7,100,0.067654915026818,0.008788718724547,0.010550206769713
2,10,1,0.2,5,0.9,TRUE,FALSE,7,1000,0.065017499331816,0.007607453492009,0.010744191972768
2,10,1,0.2,0.1,0.5,FALSE,FALSE,15,100,0.063191876850912,0.007325353095945,0.01097187960074
2,10,1,0.5,0.1,0.1,FALSE,TRUE,1,10,0.069689343300875,0.008599240719602,0.011020441744806
2,10,1,0.2,0.1,0.5,FALSE,FALSE,1,10,0.071899074786383,0.010285570686367,0.011050262317121
2,10,1,0.2,0.1,0.9,FALSE,FALSE,1,10,0.08102619242568,0.010181466274949,0.011068352714271
2,10,1,0.2,0.5,0.1,TRUE,FALSE,7,10,0.071910748992628,0.009371290722844,0.011214987044564
2,10,1,0.2,0.9,0.5,TRUE,FALSE,15,100,0.072526414819976,0.009048615277001,0.011409722999368
2,10,1,0.2,0.9,0.9,FALSE,TRUE,15,100,0.078868159833201,0.010948296410401,0.011427814131756
2,10,1,0.2,0.5,0.1,TRUE,FALSE,1,10,0.073121346994857,0.010173081405359,0.011453833963613
2,10,1,0.5,0.5,0.1,TRUE,FALSE,7,1000,0.059038614701607,0.006425239085073,0.011656437305441
2,10,1,0.2,0.9,0.9,FALSE,TRUE,15,1000,0.057189665271038,0.006571524956123,0.011771203437299
2,10,1,0.2,0.9,0.9,FALSE,TRUE,1,10,0.07043391297901,0.009280218377215,0.011845947917512
2,10,1,0.5,0.1,0.5,FALSE,FALSE,7,100,0.072533014360381,0.009116758043702,0.012059739442563
2,10,1,0.2,0.1,0.1,FALSE,TRUE,1,10,0.065236995536513,0.007888583703227,0.012431219475968
2,10,1,0.2,0.1,0.5,FALSE,FALSE,7,100,0.077798302638386,0.010595570276357,0.012579501243833
2,10,1,0.2,0.9,0.1,TRUE,FALSE,7,10,0.069488776934572,0.008560861712463,0.012596714977241
2,10,1,0.5,5,0.9,TRUE,FALSE,1,100,0.06549535399706,0.007320723406429,0.012676679520903
2,10,1,0.2,5,0.1,TRUE,FALSE,15,10,0.07912986326112,0.011102073833022,0.012843177223961
2,10,1,0.2,0.5,0.9,FALSE,FALSE,1,10,0.067928328393163,0.007610171680402,0.013394399103988
2,10,1,0.2,0.5,0.5,FALSE,TRUE,1,100,0.060188912919065,0.006600755052001,0.014440986248312
2,10,1,0.2,0.9,0.9,FALSE,TRUE,7,100,0.075638811922513,0.010386522210716,0.014519171216439
2,10,1,0.2,0.9,5,FALSE,FALSE,1,10,0.071857816420584,0.008235097778881,0.014684468024313
2,10,1,0.2,0.5,0.5,FALSE,TRUE,1,10,0.072997271929207,0.010216224685363,0.014965064529991
2,10,1,0.2,5,0.1,TRUE,FALSE,7,10,0.083665001745889,0.013334800472128,0.01522800052609
2,10,1,0.2,0.9,0.5,TRUE,FALSE,7,10,0.074270138360237,0.009661495742364,0.015420985132211
2,10,1,0.2,5,0.5,TRUE,FALSE,7,10,0.067944151379667,0.007704888097308,0.015478993888733
2,10,1,0.2,0.5,0.9,FALSE,FALSE,15,100,0.076310527384599,0.0103281126156,0.015519089012408
2,10,1,0.2,0.9,5,FALSE,FALSE,1,100,0.059537056670286,0.007390970447684,0.015528971763434
2,10,1,0.2,0.9,0.1,TRUE,FALSE,15,10,0.069277552198234,0.009197528588496,0.015760292018539
2,10,1,0.2,0.5,0.1,TRUE,FALSE,15,10,0.082889638521538,0.012642131341405,0.015889122383576
2,10,1,0.2,5,0.1,TRUE,FALSE,1,10,0.08054288485677,0.012164490297213,0.016159323224054
2,10,1,0.2,0.1,0.1,FALSE,TRUE,7,10,0.073670706308475,0.009813301425105,0.01638732790678
2,10,1,0.5,0.5,0.9,FALSE,FALSE,1,100,0.064370476286963,0.006866511369295,0.01650102384403
2,10,1,0.5,5,0.9,TRUE,FALSE,1,1000,0.064526531893726,0.007620425662765,0.01685533080348
2,10,1,0.5,0.5,0.5,FALSE,TRUE,1,100,0.066698386553768,0.00769270473173,0.017268970370824
2,10,1,0.5,0.1,0.5,FALSE,FALSE,1,100,0.065550526306336,0.007939901057438,0.017504228844767
2,10,1,0.5,0.9,0.9,FALSE,TRUE,1,100,0.057661621013061,0.005978823009886,0.017723043358837
2,10,1,0.2,0.9,0.5,TRUE,FALSE,1,10,0.091354794995103,0.014205499509891,0.017839790194418
2,10,1,0.2,0.5,0.5,FALSE,TRUE,15,10,0.078174116733099,0.011220414822816,0.018336986171983
2,10,1,0.2,5,0.9,TRUE,FALSE,1,10,0.085588595057545,0.011576258794021,0.018911347355549
2,10,1,0.5,5,0.1,TRUE,FALSE,1,10,0.086163716017911,0.01347957287153,0.019320404530069
