Data set,layers,position_range,velocity_range,omega,c1,c2,c1>c2,c1<=c2,c1==c2,vmax,pop_size,loss1,loss2,average,count,value,param
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,1,100,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,7,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,1,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,15,1000,100,100,99.5258028304955,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,7,1000,98.5714285714286,98.5766954797534,99.5255651599178,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,7,1000,98.5714285714286,98.5766954797534,99.5255651599178,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,1,100,97.1428571428571,97.1625446044051,99.0541815348017,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,1,1000,100,100,99.0523970939319,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,1,1000,98.5714285714286,98.5766954797534,99.0513679904133,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,15,1000,98.5714285714286,98.5766954797534,99.0513679904133,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,15,1000,98.5714285714286,98.5766954797534,99.0513679904133,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,1,1000,98.5714285714286,98.5766954797534,99.0513679904133,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,1,1000,98.5714285714286,98.5766954797534,99.0513679904133,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,1,1000,98.5714285714286,98.5766954797534,99.0513679904133,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,7,100,100,100,99.0465298458281,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,1,100,100,100,99.0381297446515,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,15,1000,95.7142857142857,95.755538579068,98.585179526356,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,1,100,95.7142857142857,95.755538579068,98.585179526356,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,1,1000,95.7142857142857,95.755538579068,98.585179526356,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,15,1000,100,100,98.5839940996026,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,7,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,1,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,1,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,7,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,1,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,15,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,7,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,15,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,7,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,15,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,15,100,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,1,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,15,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,1,100,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,7,100,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,15,1000,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,1,100,97.1428571428571,97.1625446044051,98.5799843652972,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,1,100,98.5714285714286,98.5654486513707,98.5769277722351,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,15,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,7,100,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,1,10,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,7,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,1,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,7,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,15,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,1,100,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,1,100,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,7,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,1,1000,97.1428571428571,97.1428571428571,98.5734218781145,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,1,1000,98.5714285714286,98.5766954797534,98.5720950057459,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,1,1000,95.7142857142857,95.653734021081,98.5512446736937,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,15,1000,95.7142857142857,95.755538579068,98.1109823568515,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,1,100,95.7142857142857,95.755538579068,98.1109823568515,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,7,100,95.7142857142857,95.755538579068,98.1109823568515,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,1,100,95.7142857142857,95.7300864392602,98.1024983102489,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,1,1000,95.7142857142857,95.7300864392602,98.1024983102489,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,1,100,97.1428571428571,97.1428571428571,98.1000161415509,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,7,1000,95.7142857142857,95.696345954112,98.0912514818662,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,7,100,98.5714285714286,98.5766954797534,98.0902657654347,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,15,100,98.5714285714286,98.5766954797534,97.6470532038865,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,1,100,94.2857142857143,94.3537414965986,97.643716662695,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,7,100,95.7142857142857,95.755538579068,97.6402910814676,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,1,10,97.1428571428571,97.1625446044051,97.6381756344043,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,7,100,95.7142857142857,95.755538579068,97.6375766202879,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,15,1000,98.5714285714286,98.5766954797534,97.6357882701409,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,1,100,94.2857142857143,94.3250892088101,97.6341659000989,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,15,100,94.2857142857143,94.3250892088101,97.6341659000989,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,15,1000,95.7142857142857,95.696345954112,97.6178457453025,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,15,1000,94.2857142857143,94.2349206349207,97.6041097088024,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,1,10,97.1428571428571,97.1625446044051,97.1756695787704,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,7,100,95.7142857142857,95.755538579068,97.172408822759,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,1,100,94.2857142857143,94.3537414965986,97.1703109261314,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,7,1000,95.7142857142857,95.7300864392602,97.1639247761564,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,7,100,94.2857142857143,94.3250892088101,97.1607601635352,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,1,1000,94.2857142857143,94.3250892088101,97.1607601635352,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,15,100,95.7142857142857,95.755538579068,97.1593928374114,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,1,100,92.8571428571429,92.8834773987669,97.1536286300845,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,15,100,95.7142857142857,95.7300864392602,97.1525340501976,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,1,1000,94.2857142857143,94.2857142857143,97.1503496503497,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,1,100,98.5714285714286,98.5766954797534,97.1473975185923,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,1,100,94.2857142857143,94.2857142857143,97.1428571428571,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,1,100,92.8571428571429,92.8272432568533,97.1348839161133,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,1,100,95.7142857142857,95.653734021081,97.1254579847491,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,7,1000,100,100,97.0373376623377,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,1,1000,97.1428571428571,97.1428571428571,96.6930012082907,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,15,100,97.1428571428571,97.1625446044051,96.6909989084612,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,15,1000,97.1428571428571,97.1625446044051,96.6890758802224,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,7,100,94.2857142857143,94.3250892088101,96.6857715610898,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,7,100,97.1428571428571,97.1625446044051,96.6831956872792,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,7,100,94.2857142857143,94.3250892088101,96.6825763806588,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,15,100,94.2857142857143,94.2857142857143,96.6792321948407,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,1,100,92.8571428571429,92.8834773987669,96.675444847208,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,15,100,92.8571428571429,92.8834773987669,96.675444847208,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,15,100,92.8571428571429,92.8834773987669,96.675444847208,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,1,100,92.8571428571429,92.8272432568533,96.6614781795496,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,1,100,95.7142857142857,95.755538579068,96.661439015659,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,15,100,95.7142857142857,95.755538579068,96.2441776639598,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,7,100,92.8571428571429,92.8834773987669,96.2052342910755,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,15,100,90,90.0368683582737,96.2047589499201,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,15,100,97.1428571428571,97.1625446044051,96.2039227026118,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,1,100,98.5714285714286,98.5766954797534,96.1966662217512,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,1,100,92.8571428571429,92.8272432568533,96.1864895771043,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,7,100,97.1428571428571,97.1625446044051,95.7554523690795,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,1,100,95.7142857142857,95.755538579068,95.7542866179437,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,15,100,94.2857142857143,94.3250892088101,95.750548438313,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,7,100,91.4285714285714,91.4876338132152,95.7399530958916,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,7,100,92.8571428571429,92.8834773987669,95.7305564023196,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,7,100,91.4285714285714,91.4876338132152,95.727245209922,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,15,100,95.7142857142857,95.7300864392602,95.7270451301031,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,15,100,91.4285714285714,91.3523809523809,95.6908821955748,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,1,100,100,100,95.5781464470489,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,7,100,92.8571428571429,92.92589763178,95.2873864427701,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,1,100,94.2857142857143,94.3250892088101,95.265554351399,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,7,100,94.2857142857143,94.2857142857143,95.2530802530802,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,7,100,92.8571428571429,92.92589763178,95.2517659708769,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,7,100,87.1428571428571,86.9612020632429,95.1795368515765,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,7,100,90,89.5906432748538,95.0949150304682,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,15,100,97.1428571428571,97.1625446044051,94.8736317841925,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,7,100,92.8571428571429,92.92589763178,94.7923155276097,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,1,100,84.2857142857143,84.5498473305072,94.3757519406646,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,1,10,91.4285714285714,91.4285714285714,94.3006993006993,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,1,10,92.8571428571429,92.8272432568533,94.2951427662851,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,1,10,90,90.0368683582737,93.8367982772667,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,15,100,95.7142857142857,95.7300864392602,93.7290764321344,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,1,10,91.4285714285714,91.5583323320918,93.3773059758393,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,7,1000,90,89.9581405595946,93.3728561223604,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,7,1000,94.2857142857143,94.3250892088101,93.2407360928182,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,7,100,94.2857142857143,94.2349206349207,92.7279390889147,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,15,1000,98.5714285714286,98.5654486513707,92.5163507462174,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,1,1000,94.2857142857143,94.3250892088101,92.1536416941196,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,15,10,90,90.0368683582737,91.8102581507266,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,15,1000,88.5714285714286,88.6501784176203,90.9869851199921,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,1,1000,82.8571428571429,81.3142857142857,90.9142857142857,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,1,10,92.8571428571429,92.7562233684683,90.9103538271089,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,7,1000,100,100,90.2741021502234,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,15,100,97.1428571428571,97.1625446044051,90.2581370951929,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,1,1000,82.8571428571429,82.2862428967887,90.1853420939893,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,15,100,95.7142857142857,95.7300864392602,90.1363211851933,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,1,10,80,79.6014492753623,89.8904889923196,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,15,10,80,80.1378122308355,89.5283214612073,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,7,10,77.1428571428572,75.5879494655005,89.484482180508,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,1,10,84.2857142857143,83.8722750596464,88.9415226367272,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,15,1000,100,100,88.8931078462872,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,15,10,90,89.8587127158556,88.8583552232774,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,15,1000,80,80.2293202293202,88.6843730251832,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,15,100,70,70.1041028781384,88.6219302557825,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,1,10,81.4285714285714,80.9399614341275,88.3869810139423,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,7,10,84.2857142857143,83.6424394319131,88.3789299937072,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,15,100,94.2857142857143,94.3250892088101,88.3453187823044,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,15,100,71.4285714285714,66.2914222292691,87.8103372555845,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,1,10,77.1428571428572,77.4888862189115,87.7282681954195,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,7,10,81.4285714285714,81.6761904761905,87.5482727312343,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,7,100,98.5714285714286,98.5766954797534,87.3963109398373,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,1,10,90,89.8587127158556,87.2516810329949,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,7,1000,98.5714285714286,98.5654486513707,87.0776153289045,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,7,10,85.7142857142857,85.7142857142857,86.9922306373017,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,15,1000,61.4285714285714,60.0371057513915,86.6790352504638,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,1,10,81.4285714285714,80.9399614341275,86.4415969634618,,,
Cancer,2,10,1,0.5,5,0.1,TRUE,,FALSE,1,10,94.2857142857143,94.2349206349207,86.432846058933,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,1,10,68.5714285714286,64.004884004884,86.1056307565509,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,7,100,92.8571428571429,92.92589763178,85.9887542240483,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,1,10,88.5714285714286,88.7619047619048,85.4736075650914,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,1,10,85.7142857142857,85.7142857142857,85.0415061129347,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,1,100,74.2857142857143,74.2857142857143,84.9603174603175,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,1,10,84.2857142857143,84.5351473922903,84.7355253212396,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,7,1000,62.8571428571429,54.6891534391535,84.4221873102133,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,1,100,100,100,84.0381476743805,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,7,1000,55.7142857142857,51.9419029501464,83.9806343167155,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,1,1000,100,100,83.9782326851292,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,15,1000,64.2857142857143,51.7020180736995,83.4264755217287,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,15,10,77.1428571428572,76.017316017316,82.996672690369,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,1,1000,98.5714285714286,98.5766954797534,82.9624181619882,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,1,100,64.2857142857143,51.7020180736995,82.9482917388522,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,15,1000,62.8571428571429,48.5213032581454,82.8404344193818,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,15,10,78.5714285714286,77.6942355889724,82.6269997026465,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,7,1000,97.1428571428571,97.1625446044051,82.4910345368721,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,7,10,68.5714285714286,60.1904761904762,82.4023971280693,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,7,1000,62.8571428571429,48.5213032581454,82.3662372498773,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,7,1000,62.8571428571429,48.5213032581454,82.3662372498773,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,1,10,85.7142857142857,85.4296066252588,82.1878208842985,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,7,1000,87.1428571428571,86.3938075829709,81.7968210337885,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,7,1000,67.1428571428571,57.5174188967292,81.6183700489362,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,7,10,95.7142857142857,95.7300864392602,81.528005202609,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,1,10,71.4285714285714,68.1261978475601,81.4269519610077,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,7,10,87.1428571428571,86.9612020632429,81.3471626206948,,,
Cancer,2,10,1,0.2,0.9,0.1,TRUE,,FALSE,7,10,70,65.1428571428572,81.1705663950562,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,1,10,92.8571428571429,92.8272432568533,80.9666274940116,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,15,100,95.7142857142857,95.755538579068,80.6018153187355,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,1,10,94.2857142857143,94.2857142857143,80.5902823664156,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,1,10,91.4285714285714,91.4285714285714,80.3176992621671,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,1,10,65.7142857142857,56.5714285714286,80.2610450773716,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,15,10,64.2857142857143,55.629307064643,80.0792410050977,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,15,100,95.7142857142857,95.755538579068,80.0468551056786,,,
Cancer,2,10,1,0.5,0.5,0.1,TRUE,,FALSE,15,10,85.7142857142857,85.2385357473239,79.8676230594259,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,7,10,68.5714285714286,68.931788931789,79.838257133686,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,7,1000,90,90.0368683582737,79.6424033849313,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,7,10,92.8571428571429,92.92589763178,79.6350569706596,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,7,100,81.4285714285714,80.3466109531801,79.2497361185925,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,1,100,88.5714285714286,88.7074829931973,79.1059703200831,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,7,100,87.1428571428571,86.9612020632429,79.0375303782054,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,15,100,85.7142857142857,85.8843537414966,78.7316375825693,,,
Cancer,2,10,1,0.2,0.1,0.1,FALSE,,TRUE,15,10,62.8571428571429,48.5213032581454,78.619664836075,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,1,100,62.8571428571429,48.5213032581454,78.5230588548666,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,1,100,81.4285714285714,81.497041236794,78.0744105709948,,,
