Data set,layers,position_range,velocity_range,omega,c1,c2,C1 > c2,c1<=c2,c1=c2,vmax,pop_size,loss1,loss2,average,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,15,100,0.148728169998119,0.03706342242133,0.034266836044488,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,1,1000,0.162859636900074,0.038053708704098,0.034277286671703,,,
forestfires,1,10,1,0.2,0.1,0.1,,,,1,100,0.154163470025903,0.036061483701212,0.034297529183069,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,1,1000,0.168832180788111,0.04027095709336,0.034381856850035,,,
forestfires,1,10,1,0.5,5,0.1,,,,1,1000,0.169307694497099,0.039419025154442,0.034393699469545,,,
forestfires,1,10,1,0.5,0.1,0.5,,,,1,100,0.140054238320853,0.032730827069669,0.03441396673688,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,7,1000,0.154193185147508,0.036914419968177,0.034508816859552,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,15,1000,0.150290012924351,0.035593460632176,0.03454889538334,,,
forestfires,1,10,1,0.5,5,0.1,,,,7,1000,0.179289293059784,0.044375325076927,0.034570735491221,,,
forestfires,1,10,1,0.2,5,0.9,,,,15,1000,0.169763230995475,0.042303541377188,0.034597841629593,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,7,1000,0.152329406446821,0.035951061077371,0.034716698827524,,,
forestfires,1,10,1,0.2,0.1,5,,,,1,1000,0.081560183090628,0.011956278111646,0.034733553538049,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,7,1000,0.175017409963926,0.039844951301502,0.034742010632785,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,15,1000,0.167981797418239,0.039299874285613,0.034784016526195,,,
forestfires,1,10,1,0.5,5,0.5,,,,1,100,0.161863255915127,0.037920015789828,0.035098638031554,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,15,1000,0.17231646614817,0.041950747646627,0.035430218513154,,,
forestfires,1,10,1,0.2,0.1,0.1,,,,15,100,0.159008147524378,0.037843891030135,0.035511090032771,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,1,1000,0.170429298970263,0.040375557505642,0.035521211459645,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,1,100,0.145258218279,0.034829692277738,0.035814607972541,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,1,1000,0.167827228521923,0.042537527128479,0.035825584315378,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,7,1000,0.157344656460392,0.037731427701035,0.035997019296403,,,
forestfires,1,10,1,0.2,5,0.5,,,,15,1000,0.16984385664989,0.040501747906758,0.036049376904011,,,
forestfires,1,10,1,0.5,5,0.1,,,,7,100,0.163227247825028,0.040471389160636,0.036144649584414,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,7,100,0.172111998684289,0.042448445482527,0.036232152102111,,,
forestfires,1,10,1,0.2,0.9,5,,,,1,1000,0.102460179274363,0.018222675714807,0.036304778777848,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,1,100,0.170260725764922,0.040500270864077,0.036385930265563,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,15,100,0.170136991895163,0.040037636422562,0.036393034031568,,,
forestfires,1,10,1,0.2,0.9,5,,,,1,100,0.193680591027233,0.059878346667899,0.03653111383865,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,15,100,0.168795674110089,0.039000759132224,0.036533306504315,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,7,100,0.179565644818334,0.04572462813854,0.036560548099195,,,
forestfires,1,10,1,0.2,0.1,0.1,,,,7,100,0.165552413793395,0.039040947272877,0.03662903930706,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,1,100,0.188023890030087,0.045415435286752,0.036670621040669,,,
forestfires,1,10,1,0.5,0.5,0.1,,,,1,100,0.168159374528892,0.038019180781262,0.036733410469395,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,15,100,0.177416662328909,0.045232748562858,0.03683813243302,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,7,100,0.171163498554507,0.042111363724038,0.036951254700659,,,
forestfires,1,10,1,0.2,5,0.1,,,,7,100,0.173190562165615,0.042874515144407,0.036967721986949,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,1,100,0.169091648964217,0.043162778202921,0.036980735683361,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,1,100,0.190415697379649,0.047157204339833,0.037035572562408,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,15,1000,0.185268129471966,0.044974722565679,0.037050034913705,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,7,100,0.18089740122273,0.046481302762489,0.037113926823106,,,
forestfires,1,10,1,0.5,0.5,0.1,,,,7,100,0.162423923627871,0.039323812419878,0.03729972719881,,,
forestfires,1,10,1,0.2,0.9,5,,,,7,100,0.154077052768739,0.038763613429317,0.037347809140783,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,1,100,0.169931918674618,0.042801635387314,0.03749164443487,,,
forestfires,1,10,1,0.2,0.9,5,,,,1,10,0.171627805412335,0.048101156475756,0.037536296798513,,,
forestfires,1,10,1,0.2,5,0.9,,,,7,100,0.176171052536345,0.043211986766166,0.037746059850653,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,1,100,0.180281463294662,0.043738729153786,0.037748134933496,,,
forestfires,1,10,1,0.2,5,0.1,,,,15,100,0.18244313532934,0.044529112750444,0.037933002234213,,,
forestfires,1,10,1,0.2,5,0.1,,,,1,100,0.176679056440583,0.041123441997911,0.03802448312291,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,15,1000,0.185038650956046,0.050744085406651,0.038110728260793,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,1,100,0.175291988487474,0.039866840290991,0.038116497945096,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,15,100,0.180705940350821,0.046236250344928,0.038258744021988,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,7,100,0.167148722334804,0.040061972244257,0.038335739768751,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,1,100,0.191717111949136,0.047550579888069,0.038422500647311,,,
forestfires,1,10,1,0.5,5,0.1,,,,15,100,0.179129183741901,0.045147260720352,0.038782440416277,,,
forestfires,1,10,1,0.2,0.1,0.9,,,,1,100,0.170476868050027,0.048833564223393,0.038850143744954,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,7,100,0.174554825714659,0.044589730948164,0.03908764604109,,,
forestfires,1,10,1,0.2,0.1,5,,,,1,10,0.151529229515771,0.036496464315665,0.039299283776314,,,
forestfires,1,10,1,0.2,0.1,0.9,,,,15,100,0.179133423617023,0.044543840713931,0.039854154155544,,,
forestfires,1,10,1,0.5,0.5,0.1,,,,15,100,0.184496762180635,0.048457611996658,0.039857719245973,,,
forestfires,1,10,1,0.2,5,5,,,,1,10,0.184608787181232,0.04485988934877,0.039888362223081,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,7,100,0.181636891547283,0.048310749278008,0.039908840995135,,,
forestfires,1,10,1,0.2,0.1,0.9,,,,7,100,0.177148322779291,0.046841980460777,0.040164260521202,,,
forestfires,1,10,1,0.2,5,0.5,,,,7,100,0.184673424411518,0.052552302933181,0.040177185829913,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,1,1000,0.141567677464115,0.037911340083324,0.040313112708216,,,
forestfires,1,10,1,0.2,5,0.5,,,,15,100,0.179126193690054,0.04691111128654,0.040734651519304,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,1,100,0.187775050893109,0.051462032189785,0.041048070255282,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,1,10,0.17273004965149,0.049569526867179,0.041224954741238,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,15,100,0.19442067151319,0.052081588011138,0.041560958469605,,,
forestfires,1,10,1,0.2,5,0.1,,,,7,10,0.183443604567434,0.051622915724948,0.041689332268856,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,1,10,0.182842583018731,0.050052742812558,0.041754313310628,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,1,1000,0.137527507045178,0.027903420717653,0.042026749178342,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,1,1000,0.152078995459297,0.037112469524511,0.042296789133207,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,15,100,0.179247849089035,0.045215915682907,0.042680626110545,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,15,100,0.193253971537052,0.04990663328283,0.042778524518203,,,
forestfires,1,10,1,0.2,0.5,5,,,,1,10,0.17415801689711,0.044989126582003,0.042852128600675,,,
forestfires,1,10,1,0.2,5,0.1,,,,15,10,0.187879960750165,0.050696969497857,0.042937559430637,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,1,100,0.189144334902498,0.059769528041136,0.043007395683144,,,
forestfires,1,10,1,0.5,5,0.1,,,,1,100,0.200122391397129,0.057766866465115,0.043031383814224,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,1,100,0.186437836652729,0.048696668534981,0.043378567064106,,,
forestfires,1,10,1,0.5,0.1,0.5,,,,15,100,0.176186667415773,0.06750101792193,0.043639339015804,,,
forestfires,1,10,1,0.2,5,0.9,,,,15,100,0.16134075826671,0.045948319212672,0.043807582886215,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,7,100,0.168571083877519,0.054328225630117,0.043970819630295,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,1,10,0.195793970335681,0.054146125818705,0.044217353578855,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,1,10,0.181123399335014,0.054592335724027,0.04452882402745,,,
forestfires,1,10,1,0.5,5,0.5,,,,1,10,0.205328151880425,0.053889189322923,0.04460463183618,,,
forestfires,1,10,1,0.2,0.1,0.1,,,,7,10,0.193265496584411,0.051464814783475,0.044847801552945,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,7,100,0.185421967998081,0.051519834561524,0.044873442858691,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,1,1000,0.171823633593855,0.060307749942567,0.045022515488434,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,15,100,0.199117380849224,0.055956184530273,0.045045555454622,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,1,10,0.188785740118157,0.049327965397187,0.04504732924963,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,1,10,0.199715723985496,0.057738478833913,0.045267896696414,,,
forestfires,1,10,1,0.2,5,0.5,,,,7,1000,0.162372742779712,0.041977114710927,0.045477051911913,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,15,10,0.181100172569126,0.052157249508154,0.045620206548487,,,
forestfires,1,10,1,0.5,5,0.1,,,,15,10,0.188569182445718,0.04971955604376,0.0457012016706,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,1,10,0.178720659018351,0.058344501058939,0.045725435866395,,,
forestfires,1,10,1,0.5,0.5,0.1,,,,1,10,0.194864334096869,0.058143162410934,0.045922565892764,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,7,10,0.192562723552389,0.058100442642968,0.04612953703046,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,15,10,0.157417065142793,0.057306318204539,0.04619001533101,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,7,1000,0.137118223799346,0.030081960333684,0.046217602175242,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,1,10,0.166204358906088,0.052768135760595,0.046286218836968,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,7,10,0.15908560333356,0.048518853556621,0.046312642403347,,,
forestfires,1,10,1,0.2,0.5,5,,,,7,100,0.138663752024007,0.044712128498354,0.04641501530819,,,
forestfires,1,10,1,0.2,0.1,0.9,,,,1,10,0.152327682472466,0.045690606008429,0.046535420712617,,,
forestfires,1,10,1,0.5,5,0.1,,,,1,10,0.201652096083825,0.056105607182577,0.046733742163503,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,7,10,0.160563428594895,0.058134521040293,0.046961735674551,,,
forestfires,1,10,1,0.5,0.5,0.1,,,,7,10,0.195401037147136,0.064121105857638,0.047049664446429,,,
forestfires,1,10,1,0.5,5,0.1,,,,7,10,0.1934131240079,0.056700038274896,0.047192134436175,,,
forestfires,1,10,1,0.2,5,5,,,,15,100,0.167521321315854,0.040616833944824,0.047278946118233,,,
forestfires,1,10,1,0.2,0.1,0.1,,,,15,10,0.20041189030243,0.067417245916389,0.047283391584965,,,
forestfires,1,10,1,0.5,0.5,5,,,,1,100,0.151771881635309,0.044683301259483,0.047467516675443,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,1,10,0.182165590514516,0.056351848142217,0.047766506199883,,,
forestfires,1,10,1,0.2,0.5,5,,,,7,1000,0.230278845791066,0.067894795234525,0.047839140223507,,,
forestfires,1,10,1,0.8,5,0.1,,,,15,1000,0.104261100660656,0.022360661463927,0.047869271523222,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,15,1000,0.126701545093063,0.026338218516171,0.047911409654102,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,1,10,0.207614348831716,0.06490643176983,0.047987300040817,,,
forestfires,1,10,1,0.2,5,0.5,,,,1,10,0.178547808465732,0.065257480117913,0.048469730803076,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,1,10,0.153299747939381,0.058465311939231,0.048902221341516,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,15,100,0.182429975887458,0.076711229553422,0.049218283188928,,,
forestfires,1,10,1,0.5,0.1,0.5,,,,1,10,0.198371447049466,0.054959941053056,0.049348448008401,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,1,10,0.167907936037078,0.05799276288713,0.049719498171142,,,
forestfires,1,10,1,0.2,0.1,0.9,,,,7,10,0.202692967246436,0.060639540186278,0.049895073671106,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,7,100,0.156973832044702,0.038141182816406,0.04993357911427,,,
forestfires,1,10,1,0.5,5,0.9,,,,15,100,0.177700959353718,0.057338628211437,0.050149194225252,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,7,1000,0.198278200485242,0.059451960099209,0.050311468506071,,,
forestfires,1,10,1,0.2,5,0.9,,,,15,10,0.16243106249044,0.056171247458176,0.050347907989355,,,
forestfires,1,10,1,0.2,5,0.1,,,,1,10,0.181192372150959,0.054254068683576,0.050365263622713,,,
forestfires,1,10,1,0.2,5,0.5,,,,15,10,0.182859116235863,0.064210436053132,0.050971371605268,,,
forestfires,1,10,1,0.5,0.5,0.1,,,,15,10,0.194102430847058,0.051620613415265,0.051063728114105,,,
forestfires,1,10,1,0.8,5,0.1,,,,1,100,0.163609599542742,0.036749935200229,0.051410426785746,,,
forestfires,1,10,1,0.2,0.5,0.1,,,,15,10,0.190776862520527,0.067052955469384,0.051930362519547,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,1,100,0.180393027591517,0.073646772555878,0.05199310525147,,,
forestfires,1,10,1,0.5,0.1,0.1,,,,7,10,0.181928697184695,0.060966945578512,0.052156457695629,,,
forestfires,1,10,1,0.5,0.9,0.1,,,,15,10,0.185271644752332,0.057681228040322,0.052587708785047,,,
forestfires,1,10,1,0.2,5,0.9,,,,1,10,0.1942666802842,0.067605416577267,0.052822128795756,,,
forestfires,1,10,1,0.2,0.9,0.1,,,,15,10,0.179893991100913,0.059166932973313,0.053234856708066,,,
forestfires,1,10,1,0.5,0.1,5,,,,1,1000,0.176863558812352,0.067956854434059,0.053362185606777,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,7,10,0.150339019995837,0.05625901606877,0.053386773685191,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,15,10,0.192524714428777,0.062779450254682,0.053392296315593,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,15,1000,0.185133205300088,0.077402220980362,0.053764389549296,,,
forestfires,1,10,1,0.2,0.5,0.9,,,,15,10,0.197607779772788,0.055986697173864,0.05405676757712,,,
forestfires,1,10,1,0.5,0.5,0.5,,,,7,1000,0.173367693832565,0.0680846763549,0.054631678919912,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,7,10,0.171695708850607,0.070061751293314,0.054717466776062,,,
forestfires,1,10,1,0.2,5,0.5,,,,7,10,0.168518360884662,0.064229653140169,0.055065626091497,,,
forestfires,1,10,1,0.5,0.1,5,,,,1,100,0.185839558073156,0.080154442248902,0.05521355538297,,,
forestfires,1,10,1,0.2,0.1,0.1,,,,1,10,0.188991449865056,0.073847127838531,0.055479761729028,,,
forestfires,1,10,1,0.2,0.1,5,,,,15,1000,0.209840207079074,0.080246506341076,0.055491995697199,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,15,10,0.206058466073717,0.078482794107193,0.05549465258516,,,
forestfires,1,10,1,0.2,0.9,5,,,,7,1000,0.136871615696247,0.03464985260245,0.055835928185868,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,15,10,0.183249924425983,0.073964348323623,0.055929145965032,,,
forestfires,1,10,1,0.5,5,0.9,,,,1,100,0.168263891367464,0.066268422523981,0.055960568169344,,,
forestfires,1,10,1,0.5,5,0.5,,,,7,1000,0.184802599663414,0.08621287063359,0.056025653776702,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,7,10,0.17575062998057,0.056479128162617,0.05602932591405,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,15,100,0.163814622999711,0.043481053529586,0.056302573740783,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,1,100,0.168350482587199,0.063612724593964,0.057261452509728,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,15,10,0.151546948807926,0.05633625212521,0.057564170146877,,,
forestfires,1,10,1,0.2,0.1,0.9,,,,15,10,0.174082143120101,0.059431703870033,0.057991803382756,,,
forestfires,1,10,1,0.5,5,0.5,,,,15,10,0.172531012941274,0.078488084850743,0.058089009457702,,,
forestfires,1,10,1,0.5,0.5,5,,,,1,10,0.186784907148102,0.062286413513047,0.058182903120695,,,
forestfires,1,10,1,0.5,5,0.9,,,,7,10,0.184859124229316,0.087054732423881,0.058286075394634,,,
forestfires,1,10,1,0.5,5,0.9,,,,15,1000,0.11394598140687,0.020611752154503,0.058297796888971,,,
forestfires,1,10,1,0.5,0.5,0.5,,,,15,100,0.14700888435204,0.036995587842943,0.059852595629199,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,1,10,0.18651403318787,0.084427373614707,0.059873633663452,,,
forestfires,1,10,1,0.5,0.1,0.5,,,,7,100,0.161767967486826,0.035598457444166,0.059960449664836,,,
forestfires,1,10,1,0.2,0.5,0.5,,,,7,10,0.186610131016012,0.077928661586132,0.059964377160284,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,1,10,0.191286623308814,0.079603373635218,0.060204333738413,,,
forestfires,1,10,1,0.5,0.5,0.5,,,,7,10,0.185339995960144,0.08589586669089,0.06024035157964,,,
forestfires,1,10,1,0.2,0.1,5,,,,7,100,0.180551821196172,0.077860922579979,0.060338394495557,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,15,1000,0.194254666188119,0.070688121119728,0.060407579199068,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,7,100,0.151060291856293,0.037577985494272,0.060764994625633,,,
forestfires,1,10,1,0.2,0.5,5,,,,15,100,0.18166159647641,0.068868995221549,0.060916094844773,,,
forestfires,1,10,1,0.2,0.5,5,,,,15,10,0.174220143981037,0.069711572742699,0.061212745360072,,,
forestfires,1,10,1,0.2,0.9,0.9,,,,7,10,0.176605380193427,0.075939643118445,0.06141849919221,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,1,1000,0.184571565245815,0.083927250471396,0.061541342381851,,,
forestfires,1,10,1,0.5,5,0.5,,,,7,10,0.184853962043523,0.08705234644461,0.06169360222801,,,
forestfires,1,10,1,0.2,0.5,5,,,,1,1000,0.128976011681619,0.034986817512132,0.062746279866232,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,7,10,0.185861790117292,0.086812215200696,0.063610760158394,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,15,100,0.164443151711613,0.059128096213182,0.063863021551584,,,
forestfires,1,10,1,0.5,0.9,5,,,,1,10,0.188402768849985,0.085940172487793,0.064214497006221,,,
forestfires,1,10,1,0.5,5,0.5,,,,15,100,0.184977414699453,0.084748497111335,0.065618478513449,,,
forestfires,1,10,1,0.2,5,5,,,,15,10,0.184173399269322,0.067860904344503,0.065840483199176,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,15,10,0.180894513352924,0.08173827088267,0.066096938361747,,,
forestfires,1,10,1,0.5,0.5,5,,,,1,1000,0.176765257801374,0.075898826239388,0.066486256681349,,,
forestfires,1,10,1,0.5,5,0.9,,,,7,1000,0.274971332332144,0.122043759205941,0.066504757575762,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,1,10,0.185632205144814,0.084703468055728,0.066852306025925,,,
forestfires,1,10,1,0.2,5,0.9,,,,7,10,0.185160844313348,0.074673611037788,0.067185771833539,,,
forestfires,1,10,1,0.5,0.1,0.5,,,,15,10,0.182098654603457,0.074096642795815,0.067290260607098,,,
forestfires,1,10,1,0.5,0.9,5,,,,7,100,0.19008693011501,0.076846762085244,0.067404107702482,,,
forestfires,1,10,1,0.2,0.9,5,,,,7,10,0.203848832948524,0.089847583801483,0.067524515745859,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,15,100,0.178868272452463,0.078716642773586,0.067842167768037,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,15,1000,0.118889079160406,0.03391300557929,0.068204556922702,,,
forestfires,1,10,1,0.5,5,0.9,,,,1,10,0.186374777887405,0.086913209757253,0.069036807977669,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,7,10,0.181725151046799,0.084797654979963,0.069134829794013,,,
forestfires,1,10,1,0.5,0.5,0.5,,,,1,10,0.301612307475615,0.117785978354136,0.069193070510964,,,
forestfires,1,10,1,0.5,0.5,0.5,,,,15,10,0.184821378431587,0.087041216049185,0.069695356395154,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,15,10,0.184514931823791,0.08644703882305,0.069773767364455,,,
forestfires,1,10,1,0.2,0.5,5,,,,15,1000,0.1756827618161,0.066995346415139,0.069879512163139,,,
forestfires,1,10,1,0.8,5,0.1,,,,1,1000,0.192685844660437,0.081085049279426,0.070064587387885,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,7,1000,0.183867942058551,0.086635108642277,0.070855988976142,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,7,10,0.187387019232548,0.086313825045567,0.070873469223191,,,
forestfires,1,10,1,0.5,0.5,5,,,,15,10,0.184843355363758,0.087067210315159,0.071114152679203,,,
forestfires,1,10,1,0.5,5,5,,,,15,10,0.184844894406904,0.087066991992193,0.071114586217033,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,15,100,0.184841925035241,0.087066183041738,0.071122205205095,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,7,10,0.184843355438022,0.087067210386939,0.071124791823212,,,
forestfires,1,10,1,0.8,0.5,5,,,,1,10,0.204056175396606,0.091779389615433,0.071151882171888,,,
forestfires,1,10,1,0.8,5,0.1,,,,7,100,0.241960709215989,0.129924669696815,0.071327026918673,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,7,10,0.18516111055665,0.086208371213866,0.072015824450669,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,15,10,0.184843355437985,0.087067210386787,0.072747150832685,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,7,1000,0.188332580182264,0.070151686527122,0.072855190294989,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,15,10,0.205383013496277,0.103369459487386,0.073003015900265,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,15,10,0.194791920318553,0.086693543608858,0.073208414175521,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,1,10,0.185356831449336,0.086330307569242,0.073457098863969,,,
forestfires,1,10,1,0.8,5,0.1,,,,7,10,0.187285910420139,0.087100283626844,0.074560099895956,,,
forestfires,1,10,1,0.2,0.5,5,,,,7,10,0.242101189213968,0.117012026326345,0.07603812016814,,,
forestfires,1,10,1,0.8,0.9,5,,,,1,10,0.180256567227149,0.075277515094371,0.076198125494881,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,7,10,0.18484810037099,0.087050074422179,0.076712644594738,,,
forestfires,1,10,1,0.2,5,5,,,,15,1000,0.233630675133831,0.128451094705805,0.077122094363936,,,
forestfires,1,10,1,0.5,5,0.9,,,,15,10,0.292325601119676,0.127092298470582,0.07729751967171,,,
forestfires,1,10,1,0.8,0.1,5,,,,7,10,0.184843355440425,0.087067210382813,0.077534336056827,,,
forestfires,1,10,1,0.5,5,0.9,,,,7,100,0.158544736860969,0.057324370552168,0.078541307671016,,,
forestfires,1,10,1,0.2,0.9,0.5,,,,7,100,0.187042441110033,0.049532504381688,0.079351361816778,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,7,10,0.184842143737085,0.087055431549755,0.080767714352871,,,
forestfires,1,10,1,0.8,0.1,5,,,,7,100,0.213399566267878,0.11359536844691,0.080904826608475,,,
forestfires,1,10,1,0.2,0.9,5,,,,15,100,0.178657736098358,0.064758861702318,0.081513752060391,,,
forestfires,1,10,1,0.8,5,0.5,,,,1,100,0.184948401752988,0.087007791016769,0.081692588894963,,,
forestfires,1,10,1,0.5,5,5,,,,7,10,0.185175762461265,0.086945053110915,0.082178890306709,,,
forestfires,1,10,1,0.5,0.9,0.5,,,,7,10,0.280053121424689,0.116809265167922,0.083294278938108,,,
forestfires,1,10,1,0.2,0.5,5,,,,1,100,0.369031005320334,0.171607280275976,0.084935012970203,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,1,100,0.354125665159623,0.177427077029964,0.088105264642641,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,15,100,0.22822109744921,0.08041474016967,0.088683474858724,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,1,100,0.203996902709542,0.083163370511565,0.088720901629539,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,1,10,0.197467008440651,0.092836678818546,0.08935354166906,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,7,1000,0.184759682495186,0.08693519810546,0.091042697071375,,,
forestfires,1,10,1,0.8,5,0.9,,,,1,10,0.185551588545584,0.078701029593799,0.09303754556393,,,
forestfires,1,10,1,0.8,0.1,5,,,,15,100,0.200257916643314,0.09951348004615,0.093702377381787,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,1,10,0.230933255013766,0.124281189640743,0.097710886023994,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,1,10,0.181401847636788,0.072480957943679,0.09935680436832,,,
forestfires,1,10,1,0.2,0.1,0.5,,,,7,10,0.35646160997601,0.190923323072509,0.099374269958187,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,7,1000,0.429832208157562,0.22348908202246,0.100081037035924,,,
forestfires,1,10,1,0.8,5,0.5,,,,1,1000,0.177833119302603,0.077388786440798,0.100091156376458,,,
forestfires,1,10,1,0.5,5,5,,,,1,10,0.173196229460706,0.069506001897829,0.103904241337804,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,7,1000,0.295038772793781,0.187483298897767,0.104337150195239,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,15,10,0.184843355438022,0.08706721038694,0.104533204182264,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,1,1000,0.23825864200445,0.137409544224991,0.105679583684069,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,15,10,0.265228415322824,0.153831719165831,0.105958019128942,,,
forestfires,1,10,1,0.8,0.5,5,,,,15,1000,0.260585855402754,0.147458909909355,0.106828312742085,,,
forestfires,1,10,1,0.2,0.9,5,,,,15,1000,0.165765307104568,0.04816582124433,0.107290725081507,,,
