Data set,layers,position_range,velocity_range,omega,c1,c2,vmax,pop_size,loss1,loss2,average
machine,1,10,1,0.5,0.1,0.5,15,1000,0.007859859328333,0.000108823720484,0.003037467326989
machine,1,10,1,0.5,0.9,0.5,7,100,0.013300262005851,0.00030056459525,0.003098960940124
machine,1,10,1,0.2,5,5,1,10,0.023974565910838,0.004153781901736,0.003136747302991
machine,1,10,1,0.2,5,5,7,100,0.052872947261121,0.008984720717402,0.003322910397781
machine,1,10,1,0.2,0.1,0.9,15,100,0.031650754691121,0.001971694543578,0.003344356618918
machine,1,10,1,0.5,0.5,0.1,1,10,0.020673303200347,0.000932243329141,0.003376956865876
machine,1,10,1,0.5,0.9,0.5,7,1000,0.061268892738467,0.008658947356397,0.003396078266934
machine,1,10,1,0.5,5,0.5,1,10,0.049061562614545,0.004951507444151,0.003628653015105
machine,1,10,1,0.2,0.1,0.9,7,100,0.031644614923884,0.004510568983699,0.003782299598567
machine,1,10,1,0.2,0.5,0.1,15,10,0.028861119420223,0.00176370692516,0.003916726158844
machine,1,10,1,0.2,5,0.5,1,10,0.04680262264746,0.00567929904656,0.004098181939517
machine,1,10,1,0.5,0.9,0.5,1,10,0.059166651124774,0.00889943701529,0.004132999292919
machine,1,10,1,0.5,0.1,0.9,7,1000,0.014699433618898,0.000447730286805,0.004159694636927
machine,1,10,1,0.2,0.1,0.1,7,10,0.049649274744857,0.006133598319875,0.00434099135698
machine,1,10,1,0.5,5,0.9,7,100,0.056231250155804,0.013174591493436,0.004527369958735
machine,1,10,1,0.2,5,0.9,15,100,0.056368147505092,0.008376258270466,0.004574396882529
machine,1,10,1,0.8,5,0.1,7,100,0.024520480337267,0.00142522211828,0.004619337447489
machine,1,10,1,0.5,5,0.1,7,10,0.043018106575417,0.003598508744841,0.004693035684396
machine,1,10,1,0.2,0.1,0.9,7,10,0.037472665419341,0.00281869923444,0.004874192227738
machine,1,10,1,0.5,5,0.9,15,1000,0.010772986947682,0.000212902689771,0.004945652393954
machine,1,10,1,0.5,5,0.9,7,1000,0.046868343663306,0.007993808892605,0.004950131242616
machine,1,10,1,0.5,0.5,5,1,1000,0.041992352240253,0.006065299417576,0.004987273126696
machine,1,10,1,0.5,0.9,0.1,15,1000,0.010721559160223,0.000197728247036,0.005022666286494
machine,1,10,1,0.5,5,5,1,10,0.051838886781005,0.006516702351562,0.005116858468714
machine,1,10,1,0.2,0.1,5,7,100,0.066080475076371,0.009962364937828,0.005337210249265
machine,1,10,1,0.8,0.1,0.1,15,10,0.035235706538434,0.003095074005007,0.005389474535657
machine,1,10,1,0.5,5,5,1,100,0.06817646438838,0.011791850597166,0.005579199616889
machine,1,10,1,0.2,0.5,5,7,10,0.056153401604448,0.006912334183027,0.00565352177468
machine,1,10,1,0.8,5,0.1,7,1000,0.062909424395261,0.013417262907005,0.005838485552315
machine,1,10,1,0.2,0.1,0.9,1,10,0.053111950933887,0.009085771204048,0.005989539513882
machine,1,10,1,0.2,0.5,0.1,7,10,0.054324364227255,0.012867379427714,0.006023313018112
machine,1,10,1,0.5,5,0.9,1,1000,0.012669795501941,0.000236247291388,0.006042716399075
machine,1,10,1,0.2,5,0.1,7,10,0.045688603837762,0.004101990705721,0.006075824224271
machine,1,10,1,0.5,0.5,0.5,7,100,0.047972526691403,0.006393122513959,0.006221689690963
machine,1,10,1,0.8,0.1,0.1,15,1000,0.06986021693779,0.011877296272721,0.006244081061262
machine,1,10,1,0.2,0.9,0.9,1,10,0.036184129838941,0.003236736174305,0.00625826630533
machine,1,10,1,0.2,0.1,0.1,1,10,0.056951111424592,0.009059204046057,0.00627214463984
machine,1,10,1,0.5,0.9,0.5,15,1000,0.054726041562528,0.006258988007245,0.006360212197841
machine,1,10,1,0.5,0.1,0.5,15,10,0.063959800352203,0.010385005520804,0.006425555763009
machine,1,10,1,0.2,0.5,0.5,7,10,0.070633174686108,0.009053634305704,0.006498784826355
machine,1,10,1,0.5,0.1,0.1,7,10,0.041192766663248,0.003562998384707,0.006560718512043
machine,1,10,1,0.5,0.5,0.1,7,10,0.092745864817924,0.017234693999167,0.006562267473123
machine,1,10,1,0.2,5,5,7,1000,0.043040830669974,0.005413758626777,0.006932877939651
machine,1,10,1,0.8,0.9,0.1,15,100,0.066267947841448,0.013588703533843,0.007027116719517
machine,1,10,1,0.5,0.1,0.1,1,10,0.077968711456089,0.013247515048549,0.007032494120649
machine,1,10,1,0.5,0.5,5,1,100,0.076511267829778,0.016060124041906,0.00704457523986
machine,1,10,1,0.5,5,5,1,1000,0.046376660740792,0.005560626843967,0.00717499746934
machine,1,10,1,0.5,5,0.9,1,10,0.047074409489823,0.006768006770209,0.00735189868863
machine,1,10,1,0.5,0.9,0.1,7,10,0.023307104713901,0.001349735201681,0.007429036014275
machine,1,10,1,0.2,0.1,0.5,1,10,0.083561405995093,0.015507578636766,0.007622506250394
machine,1,10,1,0.8,0.5,0.1,7,100,0.060648857867658,0.008265927951311,0.007843101625358
machine,1,10,1,0.2,0.9,0.9,7,10,0.080684418135862,0.013141728707265,0.00793151658363
machine,1,10,1,0.2,0.5,0.9,7,100,0.016056990159441,0.000438948810965,0.008055873737356
machine,1,10,1,0.8,5,0.1,1,100,0.049229519163739,0.005518877139216,0.008116167791617
machine,1,10,1,0.2,0.5,0.9,15,100,0.05717024043395,0.011810666792844,0.008354362406094
machine,1,10,1,0.2,0.5,0.1,1,10,0.112701957347794,0.024519800310758,0.008397255154082
machine,1,10,1,0.2,0.5,0.9,15,10,0.057392841625211,0.008184086501462,0.00876544150267
machine,1,10,1,0.5,0.1,0.5,1,10,0.090412164989383,0.018714380244472,0.008811591581535
machine,1,10,1,0.2,0.9,0.5,15,10,0.048462815035676,0.010163337373362,0.009055819362204
machine,1,10,1,0.8,0.9,0.5,7,100,0.064214718098855,0.008762262524843,0.009156793328026
machine,1,10,1,0.8,0.1,0.1,7,10,0.08727783086287,0.022304421171653,0.009157768157622
machine,1,10,1,0.5,0.9,5,1,100,0.030025071527838,0.00167145678478,0.009471838406742
machine,1,10,1,0.5,0.5,0.5,15,1000,0.034596946963162,0.002311030734657,0.009742153426586
machine,1,10,1,0.2,5,0.9,15,10,0.057870461368766,0.013528795936309,0.009928989094286
machine,1,10,1,0.5,5,0.5,7,100,0.015578053183234,0.000381577599649,0.010202422455394
machine,1,10,1,0.5,0.1,0.5,7,1000,0.075094534634787,0.017183352871246,0.010421223033571
machine,1,10,1,0.2,0.5,0.9,1,10,0.112989639075064,0.029819670041312,0.010702790219948
machine,1,10,1,0.5,0.9,0.9,1,10,0.080085841901879,0.026368362991253,0.010858366724686
machine,1,10,1,0.5,0.1,5,1,10,0.058955523637023,0.018508304235821,0.011000349963533
machine,1,10,1,0.2,0.5,5,7,100,0.030460735282435,0.004783618614744,0.011163054000375
machine,1,10,1,0.2,0.9,5,7,100,0.08811607887193,0.030509432051495,0.011179593559778
machine,1,10,1,0.5,5,0.5,15,100,0.074065393322925,0.026222366289072,0.011192646265433
machine,1,10,1,0.5,0.1,0.5,7,100,0.082162054911784,0.018278551676936,0.011196932878436
machine,1,10,1,0.5,0.5,0.1,15,10,0.074414928672618,0.015812914214616,0.011399176972437
machine,1,10,1,0.2,0.9,0.1,1,10,0.093201567115004,0.027046044783389,0.011429540022736
machine,1,10,1,0.5,0.5,0.5,7,1000,0.033899403939425,0.002423237351457,0.01174132044742
machine,1,10,1,0.5,5,0.1,15,10,0.068549065026156,0.026496316508729,0.011780404509027
machine,1,10,1,0.2,0.5,0.5,15,10,0.066363900404197,0.009778523655617,0.011844255997654
machine,1,10,1,0.5,5,0.1,1,10,0.087463675046602,0.031087154532608,0.011948700820726
machine,1,10,1,0.5,5,0.9,15,100,0.039425411361065,0.003271080610976,0.012001557295021
machine,1,10,1,0.8,0.5,0.1,1,1000,0.078410611546793,0.022356714553707,0.01206173768794
machine,1,10,1,0.2,5,0.5,15,10,0.084949813552121,0.031101122206092,0.012528986349197
machine,1,10,1,0.8,0.9,0.1,7,100,0.033898420528975,0.00282793163158,0.012689596002418
machine,1,10,1,0.2,0.9,0.1,15,10,0.072951912755225,0.012642746537543,0.012904009332722
machine,1,10,1,0.5,0.5,0.5,15,10,0.07213345120413,0.014726258146307,0.012926712384445
machine,1,10,1,0.5,0.5,0.9,15,100,0.070845608789347,0.011294271369364,0.012964076242806
machine,1,10,1,0.8,0.9,0.1,15,10,0.08687723785728,0.015290476409751,0.013218794610232
machine,1,10,1,0.5,0.1,0.1,15,10,0.047252371614277,0.004944378396085,0.013304706674775
machine,1,10,1,0.2,5,0.5,7,10,0.077060718370492,0.0158685928979,0.013357612219999
machine,1,10,1,0.5,0.5,0.9,7,1000,0.070137126130703,0.011453833147313,0.013421330014319
machine,1,10,1,0.8,5,0.1,1,1000,0.088503871610226,0.034151215325371,0.013554769409669
machine,1,10,1,0.5,0.5,5,1,10,0.052781479766836,0.008873219980245,0.013555483749411
machine,1,10,1,0.8,5,0.1,1,10,0.037592178369936,0.005041542558311,0.013844368158492
machine,1,10,1,0.8,0.1,0.1,7,100,0.083830843534465,0.023423627070711,0.013882363336171
machine,1,10,1,0.8,0.5,0.9,1,100,0.071953505067434,0.013096599689705,0.013963920784183
machine,1,10,1,0.8,0.5,0.1,15,100,0.076603502282413,0.015706318062164,0.014038225341756
machine,1,10,1,0.5,0.1,5,1,1000,0.079050630232355,0.033236821459079,0.014141637962295
machine,1,10,1,0.2,5,5,15,10,0.054886646022774,0.007151578265431,0.014197078461417
machine,1,10,1,0.2,0.9,5,15,1000,0.090676229710189,0.036500940676792,0.014242482989463
machine,1,10,1,0.8,0.9,0.1,1,1000,0.124803254953849,0.036005977929585,0.014291009952872
machine,1,10,1,0.2,0.5,0.9,7,10,0.090715411315704,0.035955591366187,0.014851512067845
machine,1,10,1,0.8,0.9,0.9,1,1000,0.078250749036974,0.015649053317155,0.014859449943621
machine,1,10,1,0.2,0.1,0.9,15,10,0.08143979278479,0.033880331891989,0.014899045279748
machine,1,10,1,0.8,5,0.1,7,10,0.060258238246414,0.007477716396719,0.014940258826343
machine,1,10,1,0.8,0.5,0.5,7,10,0.046794760756932,0.005783286014345,0.01501890735444
machine,1,10,1,0.5,0.5,0.5,15,100,0.073011899361483,0.022994153024997,0.015238368494896
machine,1,10,1,0.8,0.1,0.1,1,1000,0.092616733013005,0.019280938907046,0.015305590252877
machine,1,10,1,0.5,0.1,0.5,7,10,0.071674015796198,0.011386484364052,0.015490883556386
machine,1,10,1,0.2,5,0.1,15,10,0.072114734975151,0.031523042974582,0.015700937270065
machine,1,10,1,0.5,0.9,0.5,15,10,0.09257891553724,0.037059968002019,0.015884260742572
machine,1,10,1,0.2,0.1,0.1,15,10,0.082851938343868,0.028393534179362,0.015973329938656
machine,1,10,1,0.8,0.9,0.9,7,1000,0.082484659473797,0.033104173759666,0.015985937604193
machine,1,10,1,0.5,5,0.5,15,10,0.101126230812218,0.038571718067627,0.016039687009006
machine,1,10,1,0.8,0.5,5,1,100,0.090571782902425,0.036418692101782,0.016111979458592
machine,1,10,1,0.2,5,5,7,10,0.071997052710194,0.011528597728714,0.016112015525727
machine,1,10,1,0.8,0.5,0.1,15,1000,0.098103180922608,0.03807732099974,0.016124210559408
machine,1,10,1,0.2,0.1,0.5,15,10,0.096962701379987,0.023733161799041,0.016211295450168
machine,1,10,1,0.8,0.9,0.5,1,10,0.094226922410689,0.023479817535926,0.016243423146002
machine,1,10,1,0.8,0.1,0.1,15,100,0.08357754248376,0.021273192397672,0.016532171590007
machine,1,10,1,0.8,0.5,0.5,1,100,0.059685435211696,0.02036504716032,0.016786810996168
machine,1,10,1,0.5,0.1,0.9,15,10,0.097753260533946,0.03792358884856,0.016917670846159
machine,1,10,1,0.8,0.1,5,1,100,0.09819495899989,0.03808586230062,0.017056526234895
machine,1,10,1,0.5,0.9,0.9,15,10,0.097672076200131,0.038005110632153,0.017376605720281
machine,1,10,1,0.2,5,5,15,100,0.045637917496535,0.006684524868658,0.017833932582303
machine,1,10,1,0.8,0.9,0.1,7,1000,0.071158992569259,0.018298271374949,0.01791781930177
machine,1,10,1,0.2,0.1,0.5,7,10,0.076368722819103,0.022394875170137,0.018185391660471
machine,1,10,1,0.8,0.9,0.1,1,100,0.126615691056228,0.045095799584308,0.018484726538007
machine,1,10,1,0.8,0.9,5,1,10,0.06702861001972,0.009915083849799,0.018730041010256
machine,1,10,1,0.5,5,0.9,7,10,0.072485412876297,0.017683318394286,0.018746301565604
machine,1,10,1,0.2,0.5,5,15,100,0.09761757042908,0.037348250440643,0.01957801047329
machine,1,10,1,0.2,5,0.9,7,10,0.096533085713057,0.023258570470262,0.019642476380452
machine,1,10,1,0.8,0.1,0.9,1,10,0.057833067213632,0.006762834531602,0.020063896686117
machine,1,10,1,0.8,0.9,0.9,1,10,0.092056933359499,0.020457497670263,0.020066018143118
machine,1,10,1,0.5,5,5,7,100,0.09819718865672,0.038087549346859,0.020589569221514
machine,1,10,1,0.2,0.9,0.9,15,10,0.072117130146574,0.029998040472688,0.020774717487562
machine,1,10,1,0.8,5,0.1,15,100,0.030179048680909,0.004550326103368,0.021045539367298
machine,1,10,1,0.5,5,5,15,10,0.070076543738694,0.011114541186204,0.022399470518054
machine,1,10,1,0.8,0.5,0.1,7,10,0.092130665566613,0.036564299438874,0.02240332515179
machine,1,10,1,0.8,0.5,0.5,1,1000,0.07675953676599,0.029934755220307,0.022445945039069
machine,1,10,1,0.5,0.1,5,7,10,0.097648497794065,0.038059963139923,0.022835333560534
machine,1,10,1,0.8,0.1,0.5,1,10,0.069818271683831,0.012484488971329,0.022956329371148
machine,1,10,1,0.5,0.9,5,1,1000,0.057508042159953,0.009319313909221,0.022993557659044
machine,1,10,1,0.8,0.1,0.1,7,1000,0.04288111162144,0.003090199650338,0.023359833615467
machine,1,10,1,0.8,0.9,0.1,1,10,0.097542279076729,0.037900454260856,0.023396715646126
machine,1,10,1,0.5,0.5,0.5,7,10,0.103107707532681,0.032727288300672,0.023432329935311
machine,1,10,1,0.5,0.5,0.9,15,10,0.082910037048364,0.031270679751633,0.023488742707093
machine,1,10,1,0.5,0.9,0.9,7,100,0.097272001425124,0.037512156877846,0.023562524710535
machine,1,10,1,0.8,5,0.5,15,10,0.094333473510457,0.032382748225977,0.023631909164747
machine,1,10,1,0.5,0.9,0.9,7,1000,0.140336993194457,0.065237994159451,0.023705292452104
machine,1,10,1,0.8,0.5,0.9,1,1000,0.113393887103304,0.037542485357552,0.023751051509698
machine,1,10,1,0.5,0.9,0.5,7,10,0.090552567252646,0.030483461724864,0.024148080796659
machine,1,10,1,0.8,0.5,0.1,7,1000,0.010394031466572,0.000216850658551,0.024796947149283
machine,1,10,1,0.8,5,0.9,1,1000,0.093850912041236,0.036381226314901,0.025109312091695
machine,1,10,1,0.8,0.5,0.1,1,10,0.093856169860049,0.037298901183388,0.025504087811161
machine,1,10,1,0.8,0.5,0.1,15,10,0.095515972372792,0.037604498314039,0.025619062202713
machine,1,10,1,0.8,0.9,0.5,15,10,0.098183461004983,0.038087075497608,0.025787155249572
machine,1,10,1,0.5,0.5,5,7,10,0.0980121504553,0.037835745137882,0.02589335920832
machine,1,10,1,0.8,0.1,0.9,1,100,0.096416258829251,0.037585046136461,0.025976688754263
machine,1,10,1,0.2,5,0.1,1,10,0.050747675925926,0.006315580095781,0.026320696976373
machine,1,10,1,0.8,0.5,5,1,10,0.098179737785624,0.038067530817139,0.026906692777591
machine,1,10,1,0.5,0.9,5,15,1000,0.104377662591712,0.044084500967894,0.0270807618018
machine,1,10,1,0.8,5,0.1,15,10,0.078868584629112,0.018270113047566,0.027374905741954
machine,1,10,1,0.5,0.1,0.9,7,10,0.126998518956081,0.054125012461055,0.027428967873036
machine,1,10,1,0.5,0.9,5,7,1000,0.094057103804508,0.033594071197967,0.027670729779879
machine,1,10,1,0.5,0.9,5,15,100,0.105504940794009,0.045402883104246,0.027845868379868
machine,1,10,1,0.5,0.9,0.9,7,10,0.098167064160931,0.03807567043847,0.028620656821116
machine,1,10,1,0.8,0.5,0.9,1,10,0.061654620631122,0.020423072203142,0.028954555688087
machine,1,10,1,0.5,5,0.9,15,10,0.076006361029541,0.014819204679532,0.029202382025035
machine,1,10,1,0.5,5,5,7,1000,0.124655276059275,0.049318342319154,0.029530432758766
machine,1,10,1,0.8,5,5,1,100,0.095503299041918,0.035292490588757,0.030070933926908
machine,1,10,1,0.5,0.9,5,1,10,0.192172935267801,0.068849605930598,0.030110723325427
machine,1,10,1,0.8,0.1,0.5,1,100,0.076455636922283,0.033032282763339,0.030198368530918
machine,1,10,1,0.8,0.1,0.5,15,1000,0.096740784170569,0.037343708166401,0.030880909339309
machine,1,10,1,0.8,5,0.5,15,100,0.098196532328615,0.038087547855639,0.030913438549344
machine,1,10,1,0.8,5,5,7,1000,0.145696408486917,0.053248781575874,0.031026822891036
machine,1,10,1,0.8,0.1,0.9,1,1000,0.10213673519059,0.048121006885618,0.031187804249734
machine,1,10,1,0.8,0.9,0.1,15,1000,0.042033682883569,0.005735718132761,0.032983916967778
machine,1,10,1,0.2,0.9,0.5,7,10,0.260403358077136,0.093611759683649,0.034385120496776
machine,1,10,1,0.5,0.5,0.9,7,100,0.078947045744982,0.015514028454789,0.034706927213316
machine,1,10,1,0.8,0.9,0.9,15,100,0.133762649158119,0.075831732907132,0.038222817612168
machine,1,10,1,0.2,0.9,5,15,10,0.089523881890004,0.029014242976336,0.038807027316967
machine,1,10,1,0.8,0.9,0.9,1,100,0.147707953547291,0.063909522461419,0.039890405836127
machine,1,10,1,0.8,0.5,5,7,10,0.098197251098882,0.038087559087497,0.040590230083839
machine,1,10,1,0.8,5,0.5,7,10,0.090982046433002,0.036539172736417,0.040688747275019
machine,1,10,1,0.5,0.9,5,7,100,0.098109548929297,0.037985412389141,0.041181200562154
machine,1,10,1,0.5,5,0.5,7,10,0.157446789095884,0.061526459206568,0.043714712383375
machine,1,10,1,0.8,5,0.9,1,100,0.068483679459642,0.027890992216109,0.045063896255584
machine,1,10,1,0.8,5,5,15,100,0.14869281654625,0.073096162148587,0.046833867866535
machine,1,10,1,0.8,5,0.1,15,1000,0.261907639045218,0.131567816811685,0.047380880228278
machine,1,10,1,0.8,5,0.9,1,10,0.09498212086973,0.035148700623443,0.047692800555406
machine,1,10,1,0.8,5,0.5,1,100,0.087814222817643,0.026911787405275,0.048005562326716
machine,1,10,1,0.8,0.5,5,1,1000,0.096994884911083,0.037777346555905,0.048769177634844
machine,1,10,1,0.8,5,0.5,7,1000,0.170677035212358,0.101626998149833,0.051641527618432
machine,1,10,1,0.8,0.1,0.9,7,10,0.210198988623645,0.116322203110476,0.051865481001598
machine,1,10,1,0.8,0.1,0.5,7,1000,0.187069001212414,0.120631377900228,0.053303484850417
machine,1,10,1,0.8,0.9,0.5,1,100,0.209860575274308,0.098060204526639,0.053690957160191
machine,1,10,1,0.8,5,5,1,10,0.180786194762549,0.097954991941129,0.055061306559417
machine,1,10,1,0.8,5,0.5,1,10,0.138192107059486,0.055654536331445,0.055712464400384
machine,1,10,1,0.5,0.1,0.9,7,100,0.254166969607854,0.133539708979248,0.056417169817441
machine,1,10,1,0.2,0.1,5,15,10,0.083875867222444,0.035477552460387,0.05919383654902
machine,1,10,1,0.8,0.5,0.9,15,100,0.113589417237349,0.056861530831153,0.059208633094172
machine,1,10,1,0.8,0.9,0.1,7,10,0.098144088765039,0.038081391674092,0.062309014888431
machine,1,10,1,0.5,0.5,0.9,7,10,0.267418389712061,0.164650529706184,0.063943136257445
machine,1,10,1,0.8,0.5,5,7,1000,0.181966109888641,0.120809366828446,0.064405570786031
machine,1,10,1,0.8,0.1,0.1,1,10,0.094070957045048,0.032970619882706,0.0645913761821
machine,1,10,1,0.8,0.9,0.5,7,10,0.141611331901822,0.059807081182941,0.065307240826666
machine,1,10,1,0.5,0.1,5,7,1000,0.095785987417669,0.036726393003525,0.065856553190758
machine,1,10,1,0.2,5,5,15,1000,0.100591851705311,0.024764897057137,0.067674916078505
machine,1,10,1,0.5,0.1,0.9,15,100,0.310939756039436,0.223767201619316,0.075343520386506
machine,1,10,1,0.8,0.1,0.9,15,1000,0.09819725107033,0.038087559077548,0.076173215967831
machine,1,10,1,0.8,0.5,0.5,15,1000,0.150839106447384,0.086252299277353,0.076985886993063
machine,1,10,1,0.8,0.1,0.9,15,100,0.282197873822848,0.197265615341585,0.079713878374352
machine,1,10,1,0.5,0.1,0.9,15,1000,0.297148034231812,0.232938984796551,0.081528168814232
machine,1,10,1,0.2,0.9,5,15,100,0.317925982750789,0.216577446649915,0.084181898782174
machine,1,10,1,0.2,0.9,5,7,10,0.365568131364715,0.260480243474495,0.089220955960861
machine,1,10,1,0.2,0.1,5,7,1000,0.381891637442894,0.269793936165164,0.092119748297703
machine,1,10,1,0.8,5,0.9,7,100,0.098197251099473,0.038087559087504,0.094931612314511
machine,1,10,1,0.8,0.1,0.5,1,1000,0.244795522861264,0.14793894424746,0.096272680583859
machine,1,10,1,0.5,0.5,5,7,100,0.301728100548276,0.190063603779104,0.106852570858235
machine,1,10,1,0.8,5,0.5,1,1000,0.073581891638266,0.014006402488017,0.116883886823795
machine,1,10,1,0.8,0.9,0.9,7,100,0.335310142264075,0.262718075736349,0.11849103626603
machine,1,10,1,0.8,0.9,0.9,15,10,0.142737072769221,0.079526273551192,0.119907264730524
machine,1,10,1,0.8,0.5,0.5,7,100,0.158998809746611,0.035837727825203,0.121975612139037
machine,1,10,1,0.8,0.5,0.5,15,10,0.098197242794046,0.038087558384336,0.12239661660372
machine,1,10,1,0.5,0.1,5,15,10,0.178659087868864,0.058439401680546,0.122719945661193
machine,1,10,1,0.8,5,5,1,1000,0.088412005286723,0.036745754386652,0.125817381649762
machine,1,10,1,0.8,0.1,0.5,7,10,0.099721198723649,0.038574126196976,0.128543343010309
machine,1,10,1,0.8,0.1,5,1,1000,0.414970512376867,0.243277969528541,0.132149966605946
machine,1,10,1,0.8,0.9,0.5,1,1000,0.535496407268328,0.364766994365437,0.132225451762344
machine,1,10,1,0.8,0.9,0.9,15,1000,0.444690082647882,0.381985719361797,0.132561956470646
machine,1,10,1,0.8,0.5,0.9,7,100,0.399853652884311,0.33972489760153,0.13635520057532
machine,1,10,1,0.8,0.9,0.5,7,1000,0.179701748055928,0.11554576477136,0.138055982408605
machine,1,10,1,0.8,0.9,5,1,1000,0.130659292618253,0.059952004997471,0.142151508611428
machine,1,10,1,0.8,5,0.5,15,1000,0.263236234692769,0.178697112624107,0.143056753832039
machine,1,10,1,0.8,0.5,0.9,7,10,0.469219105418831,0.395129028117164,0.144797593532451
machine,1,10,1,0.5,5,5,15,100,0.146573859455419,0.065266037749336,0.148621297488963
machine,1,10,1,0.8,5,0.9,15,1000,0.433350155177345,0.283765517460336,0.151081158103873
machine,1,10,1,0.5,0.9,0.9,15,100,0.519636960778009,0.444249538577254,0.152474547016242
machine,1,10,1,0.8,0.5,0.5,7,1000,0.340518023391572,0.268894158225314,0.153010985435647
machine,1,10,1,0.8,5,0.9,7,1000,0.098194255337473,0.038084573619704,0.153055540351256
machine,1,10,1,0.8,0.1,5,15,100,0.490078902897685,0.421399038563238,0.153559775694108
machine,1,10,1,0.5,0.5,5,7,1000,0.177665200624558,0.115282637942072,0.16048869127886
machine,1,10,1,0.5,0.5,5,15,100,0.536479635146744,0.426020782449442,0.161693889363136
machine,1,10,1,0.5,5,5,7,10,0.154894333576101,0.078652846241265,0.165572214443906
machine,1,10,1,0.8,0.5,5,15,100,0.130246889731327,0.04034819345031,0.165850696149179
machine,1,10,1,0.5,0.9,0.9,15,1000,0.455731590428,0.256704474394232,0.171409151760722
machine,1,10,1,0.8,0.5,0.5,15,100,0.370454391323943,0.278251603712267,0.171652112134418
machine,1,10,1,0.2,0.1,5,15,100,0.034128954993848,0.002605193765206,0.172592197168781
machine,1,10,1,0.8,0.9,5,1,100,0.539741750469104,0.420827904213783,0.172819891154922
machine,1,10,1,0.8,5,0.9,15,100,0.609432222698555,0.501852527941233,0.180195692029797
machine,1,10,1,0.5,5,5,15,1000,0.604786040616572,0.519116614063077,0.186238237017568
machine,1,10,1,0.8,0.5,0.5,1,10,0.512862864226563,0.357177704156363,0.191964330453033
machine,1,10,1,0.8,0.1,5,7,1000,0.115890357304875,0.043640132398636,0.19446522983095
machine,1,10,1,0.8,5,5,15,10,0.529458602018509,0.462726035979976,0.19882562179539
machine,1,10,1,0.8,0.5,0.9,15,1000,0.13353295215651,0.048365212814059,0.20042407736658
machine,1,10,1,0.8,0.9,5,15,10,0.657117620353353,0.519255777368607,0.205136200213876
machine,1,10,1,0.5,0.1,5,15,1000,0.672934674346003,0.608974732189921,0.212722300130298
machine,1,10,1,0.8,0.1,0.5,7,100,0.698459061156323,0.624797623208771,0.213328155918089
machine,1,10,1,0.5,0.1,5,7,100,0.30388255667068,0.196571490119706,0.214497561801372
machine,1,10,1,0.8,0.9,0.5,15,100,0.09816524803301,0.038082173670655,0.222770460363435
machine,1,10,1,0.8,0.5,0.9,7,1000,0.098026930032476,0.038058931093691,0.225471678533435
machine,1,10,1,0.8,0.1,0.9,7,1000,0.784040698569344,0.641423391440721,0.226877217988591
machine,1,10,1,0.8,0.1,0.5,15,100,0.728305014153884,0.658986889054808,0.229575024888119
machine,1,10,1,0.8,0.1,5,15,10,0.331230775219386,0.27112108320741,0.234357884145955
machine,1,10,1,0.8,0.5,0.9,15,10,0.752425195214365,0.692330685762097,0.238186785380939
machine,1,10,1,0.8,5,0.5,7,100,0.38969817526402,0.283097460432565,0.238769799473947
machine,1,10,1,0.8,0.1,0.5,15,10,0.815058919533649,0.705369983250499,0.239659376661611
machine,1,10,1,0.8,5,5,15,1000,0.791725924902363,0.729512061634093,0.255588969376865
machine,1,10,1,0.8,0.9,0.5,15,1000,0.098056736500982,0.038054040725299,0.256197093784139
machine,1,10,1,0.2,0.5,5,15,10,0.023073358824539,0.000907394163857,0.257945316832349
machine,1,10,1,0.8,0.1,5,7,10,0.059442434676086,0.008128706490387,0.259995020515399
machine,1,10,1,0.8,0.1,5,7,100,0.330570974170946,0.270130896288514,0.273861102121928
machine,1,10,1,0.8,0.9,5,15,1000,0.56302164551175,0.499110884800089,0.283109901941083
machine,1,10,1,0.8,5,5,7,100,0.219049044291306,0.151394973384581,0.284897953674982
machine,1,10,1,0.8,0.5,5,7,100,0.855477203466862,0.795623525207542,0.296300443230846
machine,1,10,1,0.8,5,5,7,10,0.787589333083297,0.724496799011193,0.307917631637832
machine,1,10,1,0.5,0.9,5,7,10,0.684463325246019,0.58820622904352,0.312271638274967
machine,1,10,1,0.8,0.1,0.9,7,100,0.080572782715078,0.016855323430169,0.321491957984101
machine,1,10,1,0.8,0.9,5,7,100,0.230730345064846,0.166033737024889,0.323772308389552
machine,1,10,1,0.8,0.1,5,1,10,0.857234132003481,0.76688433634797,0.326194348185063
machine,1,10,1,0.8,0.5,5,15,1000,0.116116939686613,0.044806391380771,0.341209425150743
machine,1,10,1,0.8,0.9,5,7,10,0.901783217089792,0.841654098819744,0.347354257619735
machine,1,10,1,0.5,0.9,5,15,10,0.098196693089305,0.038087399377311,0.349463030133988
machine,1,10,1,0.8,0.1,5,15,1000,0.068929041511333,0.009681598535244,0.386941994192058
machine,1,10,1,0.8,0.9,5,15,100,0.901141856916685,0.840410945010677,0.420508701503068
machine,1,10,1,0.8,5,0.9,7,10,0.0981972510992,0.038087559087498,0.513087540207239
machine,1,10,1,0.5,0.5,5,15,10,0.811417193988239,0.746836844506659,0.528756775278912
machine,1,10,1,0.8,0.9,0.9,7,10,0.759225349374529,0.696490176596002,0.534347306695413
machine,1,10,1,0.8,5,0.9,15,10,0.68751922255371,0.599136742883557,0.535546089961539
