Data set,layers,omega,c1,c2,vmax,pop_size,maxIter,loss1,loss2
forestfires,1,0.1,0.5,3,1,1000,500,0.173507714805424,0.047125966066605
forestfires,1,0.1,0.9,0.1,1,1000,500,0.150499750619991,0.028367072294978
forestfires,1,0.1,0.9,0.1,1,1000,500,0.178100554413981,0.043974211970102
forestfires,1,0.1,0.9,0.1,1,1000,500,0.163695159077885,0.038542100184509
forestfires,1,0.1,0.9,0.1,1,1000,500,0.161618862801997,0.03423955612579
forestfires,1,0.1,0.9,0.1,1,1000,500,0.169633468512094,0.045956473414274
forestfires,1,0.1,0.9,0.5,1,1000,500,0.151710510526737,0.028591675089875
forestfires,1,0.1,0.9,0.5,1,1000,500,0.17609742562413,0.041064822610397
forestfires,1,0.1,0.9,0.5,1,1000,500,0.165901311126648,0.039317706231003
forestfires,1,0.1,0.9,0.5,1,1000,500,0.159801951325846,0.033105839999572
forestfires,1,0.1,0.9,0.5,1,1000,500,0.167420383237416,0.045292748028693
forestfires,1,0.1,0.9,0.9,1,1000,500,0.151795578989366,0.029199946425955
forestfires,1,0.1,0.9,0.9,1,1000,500,0.181352183976609,0.045267888921258
forestfires,1,0.1,0.9,0.9,1,1000,500,0.162048357491554,0.038526447058812
forestfires,1,0.1,0.9,0.9,1,1000,500,0.159730844718099,0.033064194625008
forestfires,1,0.1,0.9,0.9,1,1000,500,0.17117643529273,0.047187884901041
forestfires,1,0.1,0.9,3,1,1000,500,0.143610813345896,0.029969811425656
forestfires,1,0.1,0.9,3,1,1000,500,0.189805656834867,0.050869995990928
forestfires,1,0.1,0.9,3,1,1000,500,0.156405927050036,0.039271842608085
forestfires,1,0.1,0.9,3,1,1000,500,0.164045457739537,0.038381948250135
forestfires,1,0.1,0.9,3,1,1000,500,0.178735963211291,0.052118590983489
forestfires,1,0.1,3,0.1,1,1000,500,0.1472684264309,0.026865845422823
forestfires,1,0.1,3,0.1,1,1000,500,0.168589193527485,0.03874673632561
forestfires,1,0.1,3,0.1,1,1000,500,0.169152305838423,0.040380010716373
forestfires,1,0.1,3,0.1,1,1000,500,0.163607946794854,0.03495377512233
forestfires,1,0.1,3,0.1,1,1000,500,0.170386355178333,0.04589980474974
forestfires,1,0.1,3,0.5,1,1000,500,0.155535815820844,0.029863520349202
forestfires,1,0.1,3,0.5,1,1000,500,0.16881874674501,0.040061654309454
forestfires,1,0.1,3,0.5,1,1000,500,0.16059645693682,0.037270827322095
forestfires,1,0.1,3,0.5,1,1000,500,0.15910476169026,0.033287145274213
forestfires,1,0.1,3,0.5,1,1000,500,0.168647096858652,0.045477129238437
forestfires,1,0.1,3,0.9,1,1000,500,0.149359758437433,0.028385354337179
forestfires,1,0.1,3,0.9,1,1000,500,0.174854648457296,0.041384563293255
forestfires,1,0.1,3,0.9,1,1000,500,0.16654117831005,0.038699071499385
forestfires,1,0.1,3,0.9,1,1000,500,0.162327531749371,0.034087499735918
forestfires,1,0.1,3,0.9,1,1000,500,0.175691792579421,0.047229843355252
forestfires,1,0.1,3,3,1,1000,500,0.14270821455634,0.027525579782458
forestfires,1,0.1,3,3,1,1000,500,0.191409768285557,0.050346683992032
forestfires,1,0.1,3,3,1,1000,500,0.164415686001544,0.040143428483263
forestfires,1,0.1,3,3,1,1000,500,0.165757221710292,0.037511020343245
forestfires,1,0.1,3,3,1,1000,500,0.17126415798788,0.047525050785722
forestfires,1,0.4,0.1,0.1,1,1000,500,0.147952232672229,0.027524741231948
forestfires,1,0.4,0.1,0.1,1,1000,500,0.17368627615856,0.040737384168624
forestfires,1,0.4,0.1,0.1,1,1000,500,0.160219468763943,0.037297284301014
forestfires,1,0.4,0.1,0.1,1,1000,500,0.159889048761068,0.0332948060757
forestfires,1,0.4,0.1,0.1,1,1000,500,0.170255755997853,0.046341046765681
forestfires,1,0.4,0.1,0.5,1,1000,500,0.152795664715639,0.029722044668535
forestfires,1,0.4,0.1,0.5,1,1000,500,0.175194388706113,0.043736563921812
forestfires,1,0.4,0.1,0.5,1,1000,500,0.166313303770624,0.039673622222788
forestfires,1,0.4,0.1,0.5,1,1000,500,0.152458968662792,0.036133842385866
forestfires,1,0.4,0.1,0.5,1,1000,500,0.168855171494986,0.045214931598093
forestfires,1,0.4,0.1,0.9,1,1000,500,0.153741656700801,0.029350932219015
forestfires,1,0.4,0.1,0.9,1,1000,500,0.203172721460295,0.050270087345825
forestfires,1,0.4,0.1,0.9,1,1000,500,0.159546619061169,0.03724654757579
forestfires,1,0.4,0.1,0.9,1,1000,500,0.161392740920263,0.03368571238971
forestfires,1,0.4,0.1,0.9,1,1000,500,0.17489838648951,0.048539387375919
forestfires,1,0.4,0.1,3,1,1000,500,0.146536176424287,0.031826399279002
forestfires,1,0.4,0.1,3,1,1000,500,0.183590132059782,0.047747759925604
forestfires,1,0.4,0.1,3,1,1000,500,0.158152902228871,0.044673381591731
forestfires,1,0.4,0.1,3,1,1000,500,0.166821842109673,0.034626768070147
forestfires,1,0.4,0.1,3,1,1000,500,0.173950346421168,0.050897050273084
forestfires,1,0.4,0.5,0.1,1,1000,500,0.14908599838815,0.027315668553357
forestfires,1,0.4,0.5,0.1,1,1000,500,0.176972896514484,0.04183981660591
forestfires,1,0.4,0.5,0.1,1,1000,500,0.169646470531253,0.040258054629604
forestfires,1,0.4,0.5,0.1,1,1000,500,0.157421151733132,0.032662791408262
forestfires,1,0.4,0.5,0.1,1,1000,500,0.167860444635357,0.045990343150298
forestfires,1,0.4,0.5,0.5,1,1000,500,0.124261764954278,0.030588936725986
forestfires,1,0.4,0.5,0.5,1,1000,500,0.166852405487089,0.041224213758957
forestfires,1,0.4,0.5,0.5,1,1000,500,0.162011696541502,0.038417094608583
forestfires,1,0.4,0.5,0.5,1,1000,500,0.159642942729901,0.033224524736392
forestfires,1,0.4,0.5,0.5,1,1000,500,0.169876776651421,0.04626812497414
forestfires,1,0.4,0.5,0.9,1,1000,500,0.156340603199375,0.031710885025632
forestfires,1,0.4,0.5,0.9,1,1000,500,0.181186776120552,0.045371720398209
forestfires,1,0.4,0.5,0.9,1,1000,500,0.156982065167582,0.037335415539268
forestfires,1,0.4,0.5,0.9,1,1000,500,0.160920406781545,0.03436360098072
forestfires,1,0.4,0.5,0.9,1,1000,500,0.169108949069127,0.045374673159763
forestfires,1,0.4,0.5,3,1,1000,500,0.134713979851648,0.031099322335553
forestfires,1,0.4,0.5,3,1,1000,500,0.242886119541813,0.070993021211921
forestfires,1,0.4,0.5,3,1,1000,500,0.182661357288779,0.052486139219053
forestfires,1,0.4,0.5,3,1,1000,500,0.176178376694392,0.039092994436041
forestfires,1,0.4,0.5,3,1,1000,500,0.166256993333265,0.047815185786465
forestfires,1,0.4,0.9,0.1,1,1000,500,0.148406259584289,0.027250958999257
forestfires,1,0.4,0.9,0.1,1,1000,500,0.173434072874578,0.041791430079706
forestfires,1,0.4,0.9,0.1,1,1000,500,0.168177201327987,0.040521047286073
forestfires,1,0.4,0.9,0.1,1,1000,500,0.162101577644428,0.033831310674262
forestfires,1,0.4,0.9,0.1,1,1000,500,0.167261214482637,0.044476747583397
forestfires,1,0.4,0.9,0.5,1,1000,500,0.148444977698074,0.028513402006154
forestfires,1,0.4,0.9,0.5,1,1000,500,0.179530573063662,0.045305685388433
forestfires,1,0.4,0.9,0.5,1,1000,500,0.161782526056162,0.037746594789739
forestfires,1,0.4,0.9,0.5,1,1000,500,0.157415283987086,0.032967942706489
forestfires,1,0.4,0.9,0.5,1,1000,500,0.167927215986892,0.045169265552624
forestfires,1,0.4,0.9,0.9,1,1000,500,0.143324367716336,0.025822260806459
forestfires,1,0.4,0.9,0.9,1,1000,500,0.176792424920046,0.046560312996895
forestfires,1,0.4,0.9,0.9,1,1000,500,0.165962580229395,0.040854260631558
forestfires,1,0.4,0.9,0.9,1,1000,500,0.159388237814174,0.032984993074696
forestfires,1,0.4,0.9,0.9,1,1000,500,0.171700231940841,0.046610270420085
forestfires,1,0.4,0.9,3,1,1000,500,0.124525050645099,0.033021617547553
forestfires,1,0.4,0.9,3,1,1000,500,0.247100709478515,0.079737199321589
forestfires,1,0.4,0.9,3,1,1000,500,0.162821611306528,0.046004963572765
forestfires,1,0.4,0.9,3,1,1000,500,0.163393450517456,0.036418412969605
forestfires,1,0.4,0.9,3,1,1000,500,0.176964648222089,0.052502327321055
forestfires,1,0.4,3,0.1,1,1000,500,0.146492438688112,0.026109642104769
forestfires,1,0.4,3,0.1,1,1000,500,0.178676464085916,0.04540103269109
forestfires,1,0.4,3,0.1,1,1000,500,0.165362078221924,0.039022235526796
forestfires,1,0.4,3,0.1,1,1000,500,0.15931691254063,0.032927451961381
forestfires,1,0.4,3,0.1,1,1000,500,0.167048371386973,0.044807539665926
forestfires,1,0.4,3,0.5,1,1000,500,0.140839410945247,0.025795465530239
forestfires,1,0.4,3,0.5,1,1000,500,0.176421841212049,0.042736994882783
forestfires,1,0.4,3,0.5,1,1000,500,0.166948782768659,0.039349445695888
forestfires,1,0.4,3,0.5,1,1000,500,0.160380195717472,0.03355547049918
forestfires,1,0.4,3,0.5,1,1000,500,0.174886971185579,0.046342537698837
forestfires,1,0.4,3,0.9,1,1000,500,0.148790129851723,0.028681431949976
forestfires,1,0.4,3,0.9,1,1000,500,0.178010777446963,0.042478432279849
forestfires,1,0.4,3,0.9,1,1000,500,0.162768962394206,0.03766127562426
forestfires,1,0.4,3,0.9,1,1000,500,0.160016329216668,0.034166261343541
forestfires,1,0.4,3,0.9,1,1000,500,0.154157751627793,0.050960649000488
forestfires,1,0.4,3,3,1,1000,500,0.520000948564477,0.315449474013182
forestfires,1,0.4,3,3,1,1000,500,0.192562611103988,0.048895217701738
forestfires,1,0.4,3,3,1,1000,500,0.163266275185114,0.045244795990743
forestfires,1,0.4,3,3,1,1000,500,0.159835980228964,0.035588081692548
forestfires,1,0.4,3,3,1,1000,500,0.187928527123603,0.05238056945277
forestfires,2,0.1,0.1,0.1,1,1000,500,0.14397980089401,0.025608267009778
forestfires,2,0.1,0.1,0.1,1,1000,500,0.168838881865674,0.038171965710332
forestfires,2,0.1,0.1,0.1,1,1000,500,0.166349313430253,0.039587110748359
forestfires,2,0.1,0.1,0.1,1,1000,500,0.163139255550976,0.03403993883843
forestfires,2,0.1,0.1,0.1,1,1000,500,0.165688818848012,0.044890414715431
forestfires,2,0.1,0.1,0.5,1,1000,500,0.146550052004643,0.027497187432105
forestfires,2,0.1,0.1,0.5,1,1000,500,0.166780459285909,0.037397737692705
forestfires,2,0.1,0.1,0.5,1,1000,500,0.163687148752427,0.0392660428884
forestfires,2,0.1,0.1,0.5,1,1000,500,0.162612790752456,0.034479790693983
forestfires,2,0.1,0.1,0.5,1,1000,500,0.168869272674842,0.045953461864656
forestfires,2,0.1,0.1,0.9,1,1000,500,0.15898553204169,0.031352697889243
forestfires,2,0.1,0.1,0.9,1,1000,500,0.175847790717103,0.041280350472781
forestfires,2,0.1,0.1,0.9,1,1000,500,0.164828340781439,0.038079839669836
forestfires,2,0.1,0.1,0.9,1,1000,500,0.159429964450985,0.033943745247746
forestfires,2,0.1,0.1,0.9,1,1000,500,0.165592042356603,0.04414937408516
forestfires,2,0.1,0.1,3,1,1000,500,0.142038902610695,0.028077464102039
forestfires,2,0.1,0.1,3,1,1000,500,0.179472315953025,0.046050989933698
forestfires,2,0.1,0.1,3,1,1000,500,0.173253155222452,0.046213333092486
forestfires,2,0.1,0.1,3,1,1000,500,0.165019248783337,0.038039533216361
forestfires,2,0.1,0.1,3,1,1000,500,0.172802554542275,0.048924346903787
forestfires,2,0.1,0.5,0.1,1,1000,500,0.146520592132988,0.02635050630987
forestfires,2,0.1,0.5,0.1,1,1000,500,0.170191768749532,0.03925713324275
forestfires,2,0.1,0.5,0.1,1,1000,500,0.162188671541127,0.038730744977096
forestfires,2,0.1,0.5,0.1,1,1000,500,0.160834399659996,0.034052110112877
forestfires,2,0.1,0.5,0.1,1,1000,500,0.166610800599945,0.045827359768365
forestfires,2,0.1,0.5,0.5,1,1000,500,0.147256328950534,0.026820256928551
forestfires,2,0.1,0.5,0.5,1,1000,500,0.168287526538523,0.037921834704201
forestfires,2,0.1,0.5,0.5,1,1000,500,0.165418620251332,0.038750577794722
forestfires,2,0.1,0.5,0.5,1,1000,500,0.165164317707533,0.035462152955175
forestfires,2,0.1,0.5,0.5,1,1000,500,0.16360430466321,0.04503846058288
forestfires,2,0.1,0.5,0.9,1,1000,500,0.149542087071808,0.028052756886765
forestfires,2,0.1,0.5,0.9,1,1000,500,0.168653654729673,0.038336440594028
forestfires,2,0.1,0.5,0.9,1,1000,500,0.166203575162403,0.039845362570481
forestfires,2,0.1,0.5,0.9,1,1000,500,0.161169356975218,0.03473614638369
forestfires,2,0.1,0.5,0.9,1,1000,500,0.167725520003463,0.045383983746895
forestfires,2,0.1,0.5,3,1,1000,500,0.160399638549874,0.032876971379139
forestfires,2,0.1,0.5,3,1,1000,500,0.187516096880502,0.048650944131042
forestfires,2,0.1,0.5,3,1,1000,500,0.157168338779682,0.035954209012208
forestfires,2,0.1,0.5,3,1,1000,500,0.171271557370829,0.039035540050393
forestfires,2,0.1,0.5,3,1,1000,500,0.176102739297816,0.048851693468012
forestfires,2,0.1,0.9,0.1,1,1000,500,0.151895598989098,0.028152167798606
forestfires,2,0.1,0.9,0.1,1,1000,500,0.174324585398822,0.041138924113825
forestfires,2,0.1,0.9,0.1,1,1000,500,0.170252998462449,0.040178647359562
forestfires,2,0.1,0.9,0.1,1,1000,500,0.161359895950638,0.034259391857058
forestfires,2,0.1,0.9,0.1,1,1000,500,0.166958071810342,0.045538222714781
forestfires,2,0.1,0.9,0.5,1,1000,500,0.156062732047118,0.030096708757181
forestfires,2,0.1,0.9,0.5,1,1000,500,0.168175152819571,0.038280215877147
forestfires,2,0.1,0.9,0.5,1,1000,500,0.176903437037986,0.04970748838119
forestfires,2,0.1,0.9,0.5,1,1000,500,0.159564522742239,0.033480342046125
forestfires,2,0.1,0.9,0.5,1,1000,500,0.16656690110229,0.045444747895877
forestfires,2,0.1,0.9,0.9,1,1000,500,0.147882833012797,0.027019976732161
forestfires,2,0.1,0.9,0.9,1,1000,500,0.171392892617991,0.040002548515694
forestfires,2,0.1,0.9,0.9,1,1000,500,0.171893437759157,0.041246885238195
forestfires,2,0.1,0.9,0.9,1,1000,500,0.156544157941504,0.032879988335998
forestfires,2,0.1,0.9,0.9,1,1000,500,0.169586052615064,0.047098435473614
forestfires,2,0.1,0.9,3,1,1000,500,0.155923086353105,0.031649617148753
forestfires,2,0.1,0.9,3,1,1000,500,0.188325574972369,0.052884678631697
forestfires,2,0.1,0.9,3,1,1000,500,0.173636285513267,0.043192644611736
forestfires,2,0.1,0.9,3,1,1000,500,0.160368849966243,0.035455811742916
forestfires,2,0.1,0.9,3,1,1000,500,0.184836718970852,0.05691972194638
forestfires,2,0.1,3,0.1,1,1000,500,0.148345309725247,0.027190578963153
forestfires,2,0.1,3,0.1,1,1000,500,0.17626011458653,0.041668687975435
forestfires,2,0.1,3,0.1,1,1000,500,0.168789764697295,0.04041796013097
forestfires,2,0.1,3,0.1,1,1000,500,0.15931787018866,0.033221158262215
forestfires,2,0.1,3,0.1,1,1000,500,0.167000600309791,0.045798532919959
forestfires,2,0.1,3,0.5,1,1000,500,0.151632511305772,0.029282140725223
forestfires,2,0.1,3,0.5,1,1000,500,0.169987033863834,0.038668989397766
forestfires,2,0.1,3,0.5,1,1000,500,0.166799607483144,0.039506091172478
forestfires,2,0.1,3,0.5,1,1000,500,0.160489841912758,0.033407822134044
forestfires,2,0.1,3,0.5,1,1000,500,0.166627800407502,0.04598811958148
forestfires,2,0.1,3,0.9,1,1000,500,0.149865662481259,0.028244695064358
forestfires,2,0.1,3,0.9,1,1000,500,0.178907124966934,0.044502546188764
forestfires,2,0.1,3,0.9,1,1000,500,0.166867540580942,0.039758055121564
forestfires,2,0.1,3,0.9,1,1000,500,0.167213722597497,0.035954434662655
forestfires,2,0.1,3,0.9,1,1000,500,0.171590828136229,0.045565084633035
forestfires,2,0.1,3,3,1,1000,500,0.145391907259895,0.027546034894978
forestfires,2,0.1,3,3,1,1000,500,0.197890452374827,0.053023530488988
forestfires,2,0.1,3,3,1,1000,500,0.16746039859378,0.042566240996927
forestfires,2,0.1,3,3,1,1000,500,0.172023492136994,0.040943166977723
forestfires,2,0.1,3,3,1,1000,500,0.174703738016634,0.048196437277606
forestfires,2,0.4,0.1,0.1,1,1000,500,0.153509385040517,0.029605194222636
forestfires,2,0.4,0.1,0.1,1,1000,500,0.17534432807024,0.041007461057103
forestfires,2,0.4,0.1,0.1,1,1000,500,0.1661846738289,0.039409935762401
forestfires,2,0.4,0.1,0.1,1,1000,500,0.156901699047132,0.032834198373267
forestfires,2,0.4,0.1,0.1,1,1000,500,0.167184522593197,0.046110184363386
forestfires,2,0.4,0.1,0.5,1,1000,500,0.152156355577633,0.028539860911698
forestfires,2,0.4,0.1,0.5,1,1000,500,0.182519882374048,0.04540425888286
forestfires,2,0.4,0.1,0.5,1,1000,500,0.166324867449198,0.038968941162268
forestfires,2,0.4,0.1,0.5,1,1000,500,0.16020562761154,0.033873445729692
forestfires,2,0.4,0.1,0.5,1,1000,500,0.16867289688605,0.046925686767187
forestfires,2,0.4,0.1,0.9,1,1000,500,0.154163919509758,0.02988007154217
forestfires,2,0.4,0.1,0.9,1,1000,500,0.172880898742461,0.040718300968464
forestfires,2,0.4,0.1,0.9,1,1000,500,0.172186835526284,0.040213018948295
forestfires,2,0.4,0.1,0.9,1,1000,500,0.164735540734423,0.036109760690101
forestfires,2,0.4,0.1,0.9,1,1000,500,0.166107301452343,0.045041854536644
forestfires,2,0.4,0.1,3,1,1000,500,0.129503620972324,0.024132383223742
forestfires,2,0.4,0.1,3,1,1000,500,0.187536387597928,0.049873762564087
forestfires,2,0.4,0.1,3,1,1000,500,0.166333375028057,0.041914956279056
forestfires,2,0.4,0.1,3,1,1000,500,0.21520141672721,0.057599034210648
forestfires,2,0.4,0.1,3,1,1000,500,0.18421787727139,0.055054857266305
forestfires,2,0.4,0.5,0.1,1,1000,500,0.154615393995406,0.029997195515606
forestfires,2,0.4,0.5,0.1,1,1000,500,0.167792989917549,0.039418787050828
forestfires,2,0.4,0.5,0.1,1,1000,500,0.169097332139824,0.040398628272576
forestfires,2,0.4,0.5,0.1,1,1000,500,0.160680522435949,0.033580569497235
forestfires,2,0.4,0.5,0.1,1,1000,500,0.165694311370555,0.045954346652397
forestfires,2,0.4,0.5,0.5,1,1000,500,0.152132300579398,0.028808590354199
forestfires,2,0.4,0.5,0.5,1,1000,500,0.236758676174606,0.066238309588785
forestfires,2,0.4,0.5,0.5,1,1000,500,0.163304637973648,0.039510171100797
forestfires,2,0.4,0.5,0.5,1,1000,500,0.161809468639071,0.034294799596068
forestfires,2,0.4,0.5,0.5,1,1000,500,0.17235129174557,0.04676288769956
forestfires,2,0.4,0.5,0.9,1,1000,500,0.148594333206424,0.02807715531602
forestfires,2,0.4,0.5,0.9,1,1000,500,0.182027982598814,0.045054955039499
forestfires,2,0.4,0.5,0.9,1,1000,500,0.168992526332002,0.039857064605253
forestfires,2,0.4,0.5,0.9,1,1000,500,0.163476540180538,0.034940890887712
forestfires,2,0.4,0.5,0.9,1,1000,500,0.171111832477876,0.046948728855161
forestfires,2,0.4,0.5,3,1,1000,500,0.122608209642668,0.032569507490577
forestfires,2,0.4,0.5,3,1,1000,500,0.178316436561385,0.046467504856807
forestfires,2,0.4,0.5,3,1,1000,500,0.162478956527445,0.043982161975811
forestfires,2,0.4,0.5,3,1,1000,500,0.170344807695472,0.04033011713765
forestfires,2,0.4,0.5,3,1,1000,500,0.162915763145113,0.046988255223098
forestfires,2,0.4,0.9,0.1,1,1000,500,0.155275347345857,0.029703004059817
forestfires,2,0.4,0.9,0.1,1,1000,500,0.162652732796287,0.03848465435892
forestfires,2,0.4,0.9,0.1,1,1000,500,0.166299771350448,0.039974930263872
forestfires,2,0.4,0.9,0.1,1,1000,500,0.160345087124157,0.03385199090974
forestfires,2,0.4,0.9,0.1,1,1000,500,0.170847844258335,0.046109129478475
forestfires,2,0.4,0.9,0.5,1,1000,500,0.151826971603417,0.029623885645202
forestfires,2,0.4,0.9,0.5,1,1000,500,0.170318071071105,0.03871767534299
forestfires,2,0.4,0.9,0.5,1,1000,500,0.167885057900273,0.042496316670628
forestfires,2,0.4,0.9,0.5,1,1000,500,0.16095031066144,0.033946977267514
forestfires,2,0.4,0.9,0.5,1,1000,500,0.170686308476555,0.046210254561722
forestfires,2,0.4,0.9,0.9,1,1000,500,0.157307947995507,0.031443002224748
forestfires,2,0.4,0.9,0.9,1,1000,500,0.171808924724123,0.041346741744146
forestfires,2,0.4,0.9,0.9,1,1000,500,0.171022605673765,0.039992472359993
forestfires,2,0.4,0.9,0.9,1,1000,500,0.16441318002789,0.036016571741568
forestfires,2,0.4,0.9,0.9,1,1000,500,0.181751643355191,0.052586539746593
forestfires,2,0.4,0.9,3,1,1000,500,0.147081800019101,0.027382709065988
forestfires,2,0.4,0.9,3,1,1000,500,0.175031955745621,0.044119133039612
forestfires,2,0.4,0.9,3,1,1000,500,0.194736503940021,0.051015771405581
forestfires,2,0.4,0.9,3,1,1000,500,0.166760278566363,0.039653886691293
forestfires,2,0.4,0.9,3,1,1000,500,0.165482803724787,0.044541226741552
forestfires,2,0.4,3,0.1,1,1000,500,0.147239257883126,0.027429755514492
forestfires,2,0.4,3,0.1,1,1000,500,0.169117334561996,0.039315219723934
forestfires,2,0.4,3,0.1,1,1000,500,0.165571372981251,0.039791375692934
forestfires,2,0.4,3,0.1,1,1000,500,0.158636932044678,0.033846699162209
forestfires,2,0.4,3,0.1,1,1000,500,0.168596880105514,0.045678581136145
forestfires,2,0.4,3,0.5,1,1000,500,0.153756083330992,0.029642307381859
forestfires,2,0.4,3,0.5,1,1000,500,0.1734852334866,0.041519453480943
forestfires,2,0.4,3,0.5,1,1000,500,0.168631878646805,0.041440735744557
forestfires,2,0.4,3,0.5,1,1000,500,0.230696025277717,0.080061890672318
forestfires,2,0.4,3,0.5,1,1000,500,0.170552152699459,0.046325938760683
forestfires,2,0.4,3,0.9,1,1000,500,0.151674001542615,0.028613821707599
forestfires,2,0.4,3,0.9,1,1000,500,0.168577242562942,0.039241378158329
forestfires,2,0.4,3,0.9,1,1000,500,0.1552857347345,0.036915230445713
forestfires,2,0.4,3,0.9,1,1000,500,0.158301546643542,0.031744357472115
forestfires,2,0.4,3,0.9,1,1000,500,0.157865178182379,0.045040734383064
forestfires,2,0.4,3,3,1,1000,500,0.125417612924385,0.030273262940613
forestfires,2,0.4,3,3,1,1000,500,0.182248882175086,0.046022334032676
forestfires,2,0.4,3,3,1,1000,500,0.16134193748728,0.040408942590198
forestfires,2,0.4,3,3,1,1000,500,0.170866570277362,0.035908126347929
forestfires,2,0.4,3,3,1,1000,500,0.178406372047219,0.056396341974915
glass,0,0.1,0.1,0.1,1,1000,500,26.3403263403263,31.8181818181818
glass,0,0.1,0.1,0.1,1,1000,500,45.2179399547821,50
glass,0,0.1,0.1,0.1,1,1000,500,57.4025974025974,59.0909090909091
glass,0,0.1,0.1,0.1,1,1000,500,60.2175602175602,63.6363636363636
glass,0,0.1,0.1,0.1,1,1000,500,47.5824175824176,52.3809523809524
glass,0,0.1,0.1,0.5,1,1000,500,26.4705882352941,31.8181818181818
glass,0,0.1,0.1,0.5,1,1000,500,52.2943722943723,59.0909090909091
glass,0,0.1,0.1,0.5,1,1000,500,36.0090567327409,36.3636363636364
glass,0,0.1,0.1,0.5,1,1000,500,65.2680652680653,68.1818181818182
glass,0,0.1,0.1,0.5,1,1000,500,42.6890756302521,47.6190476190476
glass,0,0.1,0.1,0.9,1,1000,500,29.4055944055944,36.3636363636364
glass,0,0.1,0.1,0.9,1,1000,500,52.2943722943723,59.0909090909091
glass,0,0.1,0.1,0.9,1,1000,500,54.2207792207792,54.5454545454545
glass,0,0.1,0.1,0.9,1,1000,500,73.7741046831956,77.2727272727273
glass,0,0.1,0.1,0.9,1,1000,500,45.9259259259259,52.3809523809524
glass,0,0.1,0.1,3,1,1000,500,51.6991341991342,54.5454545454545
glass,0,0.1,0.1,3,1,1000,500,58.8474025974026,63.6363636363636
glass,0,0.1,0.1,3,1,1000,500,52.2816399286988,50
glass,0,0.1,0.1,3,1,1000,500,66.6666666666667,68.1818181818182
glass,0,0.1,0.1,3,1,1000,500,66.3492063492063,66.6666666666667
glass,0,0.1,0.5,0.1,1,1000,500,32.5311942959002,36.3636363636364
glass,0,0.1,0.5,0.1,1,1000,500,50.7843137254902,54.5454545454545
glass,0,0.1,0.5,0.1,1,1000,500,43.9935064935065,45.4545454545455
glass,0,0.1,0.5,0.1,1,1000,500,65.2680652680653,68.1818181818182
glass,0,0.1,0.5,0.1,1,1000,500,43.2048374905518,47.6190476190476
glass,0,0.1,0.5,0.5,1,1000,500,31.951871657754,40.9090909090909
glass,0,0.1,0.5,0.5,1,1000,500,51.3131313131313,54.5454545454545
glass,0,0.1,0.5,0.5,1,1000,500,44.3102352193261,50
glass,0,0.1,0.5,0.5,1,1000,500,69.5696460402343,72.7272727272727
glass,0,0.1,0.5,0.5,1,1000,500,45.9803921568628,52.3809523809524
glass,0,0.1,0.5,0.9,1,1000,500,59.5262580556698,63.6363636363636
glass,0,0.1,0.5,0.9,1,1000,500,52.0661157024793,59.0909090909091
glass,0,0.1,0.5,0.9,1,1000,500,37.1599453178401,36.3636363636364
glass,0,0.1,0.5,0.9,1,1000,500,73.7741046831956,77.2727272727273
glass,0,0.1,0.5,0.9,1,1000,500,43.5714285714286,47.6190476190476
glass,0,0.1,0.5,3,1,1000,500,65.6565656565657,68.1818181818182
glass,0,0.1,0.5,3,1,1000,500,65.3409090909091,68.1818181818182
glass,0,0.1,0.5,3,1,1000,500,55.7575757575758,54.5454545454545
glass,0,0.1,0.5,3,1,1000,500,69.5374800637958,72.7272727272727
glass,0,0.1,0.5,3,1,1000,500,73.036223036223,76.1904761904762
glass,0,0.1,0.9,0.1,1,1000,500,30.7692307692308,36.3636363636364
glass,0,0.1,0.9,0.1,1,1000,500,59.3939393939394,63.6363636363636
glass,0,0.1,0.9,0.1,1,1000,500,45.3823953823954,45.4545454545455
glass,0,0.1,0.9,0.1,1,1000,500,66.5393430099313,68.1818181818182
glass,0,0.1,0.9,0.1,1,1000,500,37.8571428571429,42.8571428571429
glass,0,0.1,0.9,0.5,1,1000,500,27.947542653425,36.3636363636364
glass,0,0.1,0.9,0.5,1,1000,500,51.3131313131313,54.5454545454545
glass,0,0.1,0.9,0.5,1,1000,500,63.9801375095493,63.6363636363636
glass,0,0.1,0.9,0.5,1,1000,500,69.5696460402343,72.7272727272727
glass,0,0.1,0.9,0.5,1,1000,500,42.6890756302521,47.6190476190476
glass,0,0.1,0.9,0.9,1,1000,500,37.7410468319559,45.4545454545455
glass,0,0.1,0.9,0.9,1,1000,500,48.686974789916,54.5454545454545
glass,0,0.1,0.9,0.9,1,1000,500,62.1212121212121,63.6363636363636
glass,0,0.1,0.9,0.9,1,1000,500,69.5696460402343,72.7272727272727
glass,0,0.1,0.9,0.9,1,1000,500,47.1708683473389,52.3809523809524
glass,0,0.1,0.9,3,1,1000,500,67.3881673881674,68.1818181818182
glass,0,0.1,0.9,3,1,1000,500,58.8474025974026,63.6363636363636
glass,0,0.1,0.9,3,1,1000,500,49.0348866819455,45.4545454545455
glass,0,0.1,0.9,3,1,1000,500,71.1903726257793,72.7272727272727
glass,0,0.1,0.9,3,1,1000,500,69.0225563909774,71.4285714285714
glass,0,0.1,3,0.1,1,1000,500,38.5003885003885,45.4545454545455
glass,0,0.1,3,0.1,1,1000,500,63.1578947368421,68.1818181818182
glass,0,0.1,3,0.1,1,1000,500,47.2727272727273,50
